query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,2,"[2, 23]",2,0.6842414708808064,0.03089890198316425,5.301726857520407,"[15716673, 15616673, 15416673, 15516673, 15116673, 15016673, 15816673, 15916673, 15216673, 15316673]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
1,2,"[10, 19]",2,0.7240909499814734,0.038383057923056185,6.820344878011383,"[15596633, 15496633, 15196633, 15096633, 15796633, 15696633, 15396633, 15296633, 15996633, 15896633]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
2,2,"[4, 23]",2,0.7023499890929088,0.03496278892271221,5.441013147763442,"[15107300, 15007300, 15707300, 15607300, 15507300, 15407300, 15907300, 15807300, 15307300, 15207300]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
3,2,"[7, 14]",2,0.8061474250862375,0.03514649788849056,7.874946089781588,"[15729922, 15629922, 15429922, 15529922, 15129922, 15029922, 15829922, 15929922, 15229922, 15329922]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
4,2,"[14, 20]",2,0.7222717009717599,0.031132108997553587,8.122495200543199,"[15195263, 15095263, 15795263, 15695263, 15595263, 15495263, 15995263, 15895263, 15395263, 15295263]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
5,2,"[14, 18]",2,0.7150246020173654,0.03513925801962614,7.890219173277728,"[15458935, 15558935, 15258935, 15358935, 15658935, 15758935, 15158935, 15058935, 15958935, 15858935]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
6,2,"[1, 11]",2,0.7101242420030758,0.03998278605286032,5.446027794037946,"[15780316, 15680316, 15480316, 15580316, 15180316, 15080316, 15880316, 15980316, 15280316, 15380316]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
7,2,"[16, 23]",2,0.7333126660669222,0.03481424506753683,5.849237008980708,"[15775428, 15675428, 15475428, 15575428, 15175428, 15075428, 15875428, 15975428, 15275428, 15375428]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
8,2,"[8, 20]",2,0.6547820590203628,0.11307559092529118,6.378676147520309,"[15621358, 15721358, 15421358, 15521358, 15321358, 15221358, 15021358, 15121358, 15821358, 15921358]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
9,2,"[19, 21]",2,0.7092437089886516,0.0347719358978793,6.554001990763936,"[15238283, 15338283, 15438283, 15538283, 15638283, 15738283, 15038283, 15138283, 15838283, 15938283]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
10,2,"[13, 15]",2,0.72360588691663,0.03092198201920837,6.824812863749685,"[15163004, 15063004, 15763004, 15663004, 15563004, 15463004, 15963004, 15863004, 15363004, 15263004]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
11,2,"[2, 5]",2,0.6783078148728237,0.03480619692709297,4.996748660778394,"[15167388, 15067388, 15767388, 15667388, 15567388, 15467388, 15967388, 15867388, 15367388, 15267388]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
12,2,"[14, 21]",2,0.7822780748829246,0.050692933960817754,8.36841114377603,"[15195263, 15095263, 15795263, 15695263, 15595263, 15495263, 15995263, 15895263, 15395263, 15295263]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
13,2,"[12, 23]",2,0.6585559190716594,0.09949794400017709,6.117352490487974,"[15163674, 15063674, 15763674, 15663674, 15563674, 15463674, 15963674, 15863674, 15363674, 15263674]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
14,2,"[8, 23]",2,0.6553053698735312,0.030525560025125742,6.185996785730822,"[15176883, 15076883, 15276883, 15376883, 15576883, 15476883, 15976883, 15876883, 15776883, 15676883]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
15,2,"[14, 15]",2,0.7444579490693286,0.03466733708046377,8.416606141487136,"[15207630, 15307630, 15407630, 15507630, 15107630, 15007630, 15807630, 15907630, 15607630, 15707630]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
16,2,"[2, 13]",2,0.719816310913302,0.03108898806385696,5.610102786566131,"[15616133, 15716133, 15416133, 15516133, 15316133, 15216133, 15016133, 15116133, 15816133, 15916133]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
17,2,"[2, 7]",2,0.7017202150309458,0.05155517696402967,5.246857108548284,"[15445795, 15545795, 15845795, 15945795, 15045795, 15145795, 15645795, 15745795, 15345795, 15245795]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
