query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,6,"[11, 14, 17, 19, 20, 39]",6,2.232131116092205,0.1618810100480914,13.87556034947435,"[15062719, 15162719, 15662719, 15762719, 15862719, 15962719, 15562719, 15462719, 15362719, 15262719]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1,6,"[11, 14, 17, 21, 42, 44]",6,2.31723924446851,0.16754991933703423,14.934262008406222,"[15167819, 15067819, 15867819, 15967819, 15467819, 15567819, 15667819, 15767819, 15267819, 15367819]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
2,6,"[1, 11, 22, 24, 42]",5,1.9910395042970777,0.14051083009690046,14.400401994679124,"[15392873, 15292873, 15192873, 15092873, 15492873, 15592873, 15692873, 15792873, 15992873, 15892873]","[42, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
3,6,"[11, 14, 17, 20, 31, 43]",6,2.2886203601956367,0.15962915867567062,14.139910745744904,"[15397121, 15297121, 15197121, 15097121, 15497121, 15597121, 15697121, 15797121, 15997121, 15897121]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
4,6,"[9, 11, 13, 21, 44, 47]",6,2.26920834928751,0.15544420946389437,14.60419735048587,"[15626518, 15726518, 15426518, 15526518, 15326518, 15226518, 15826518, 15926518, 15026518, 15126518]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
5,6,"[7, 10, 11, 36, 37, 46]",6,2.3369080228731036,0.16381029039621353,15.513236416270956,"[15795114, 15695114, 15395114, 15295114, 15595114, 15495114, 15095114, 15195114, 15895114, 15995114]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
6,6,"[7, 17, 22, 39, 43, 46]",6,2.41269239038229,0.17097702901810408,16.712203379254788,"[15372009, 15272009, 15072009, 15172009, 15672009, 15772009, 15972009, 15872009, 15472009, 15572009]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
7,6,"[5, 11, 17, 35, 37, 44]",6,2.361086449585855,0.16470723506063223,19.374329653956618,"[15054413, 15154413, 15454413, 15554413, 15954413, 15854413, 15754413, 15654413, 15254413, 15354413]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
8,6,"[0, 8, 13, 14, 27]",5,1.825249475426972,0.12454419955611229,12.33925113324076,"[15758104, 15658104, 15558104, 15458104, 15058104, 15158104, 15258104, 15358104, 15858104, 15958104]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,6,"[3, 9, 37, 39, 43, 46]",6,2.283993932418525,0.16229803767055273,16.179885901821155,"[15540308, 15440308, 15940308, 15840308, 15140308, 15040308, 15640308, 15740308, 15240308, 15340308]","[37, 37, 37, 37, 37, 37, 37, 37, 37, 37]"
10,6,"[7, 11, 24, 28, 46]",5,2.0162136564031243,0.14039610233157873,15.055001856200397,"[15056637, 15156637, 15256637, 15356637, 15756637, 15656637, 15956637, 15856637, 15556637, 15456637]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
11,6,"[10, 11, 15, 17, 28]",5,1.969796895980835,0.14078020118176937,14.387971354275942,"[15138417, 15038417, 15238417, 15338417, 15538417, 15438417, 15938417, 15838417, 15738417, 15638417]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
12,6,"[7, 11, 32, 44, 45, 46]",6,2.284315872937441,0.15610103216022253,15.497579763100171,"[15627618, 15727618, 15427618, 15527618, 15327618, 15227618, 15827618, 15927618, 15027618, 15127618]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
13,6,"[11, 31, 39, 43]",4,1.5319536225870252,0.10724373441189528,15.184466180740856,"[15495464, 15595464, 15795464, 15695464, 15295464, 15395464, 15195464, 15095464, 15995464, 15895464]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
14,6,"[7, 10, 11, 15, 29, 39]",6,2.285216218791902,0.15725136827677488,13.338700113352388,"[15701326, 15601326, 15301326, 15201326, 15501326, 15401326, 15001326, 15101326, 15801326, 15901326]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39]"
15,6,"[8, 13, 16, 28, 42, 47]",6,2.338380414992571,0.1711811199784279,15.600026461683834,"[15031700, 15131700, 15431700, 15531700, 15931700, 15831700, 15731700, 15631700, 15231700, 15331700]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
16,6,"[1, 3, 28, 29, 38, 42]",6,2.4670236874371767,0.17571771889925003,15.057161296484992,"[15179333, 15079333, 15879333, 15979333, 15479333, 15579333, 15379333, 15279333, 15679333, 15779333]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
17,6,"[8, 10, 17, 24, 36, 39]",6,2.3545741625130177,0.1653900956735015,15.097904768617203,"[15212928, 15312928, 15412928, 15512928, 15612928, 15712928, 15812928, 15912928, 15012928, 15112928]","[36, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
18,6,"[0, 10, 11, 31, 36]",5,1.9142867317423224,0.13080347795039415,13.57516661407426,"[15533244, 15433244, 15933244, 15833244, 15133244, 15033244, 15633244, 15733244, 15233244, 15333244]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
19,6,"[11, 36, 42, 46]",4,1.602885409258306,0.11610824894160032,17.101263870834373,"[15657756, 15757756, 15157756, 15057756, 15257756, 15357756, 15557756, 15457756, 15957756, 15857756]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
20,6,"[14, 31, 36, 39, 43, 47]",6,2.3785806903615594,0.16746878903359175,16.363664357069258,"[15420017, 15520017, 15920017, 15820017, 15320017, 15220017, 15720017, 15620017, 15120017, 15020017]","[36, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
21,6,"[1, 4, 11, 17, 22, 32]",6,2.310153203085065,0.16526487469673157,13.158848243920753,"[15362929, 15262929, 15662929, 15762929, 15562929, 15462929, 15062929, 15162929, 15862929, 15962929]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
22,6,"[0, 11, 17, 29, 42, 46]",6,2.30431105196476,0.15678083524107933,14.204111310420558,"[15128324, 15028324, 15228324, 15328324, 15528324, 15428324, 15728324, 15628324, 15928324, 15828324]","[42, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
23,6,"[9, 11, 15, 31, 40, 46]",6,2.2617621952667832,0.15564598236232996,14.635649896149213,"[15127350, 15027350, 15227350, 15327350, 15527350, 15427350, 15927350, 15827350, 15727350, 15627350]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
24,6,"[5, 14, 36, 43, 46]",5,2.0522025814279914,0.13732862193137407,17.175559251662342,"[15045078, 15145078, 15445078, 15545078, 15945078, 15845078, 15745078, 15645078, 15245078, 15345078]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
25,6,"[1, 5, 11, 37, 46, 47]",6,2.364021367393434,0.16448821779340506,15.827443918213248,"[15157756, 15057756, 15257756, 15357756, 15557756, 15457756, 15757756, 15657756, 15957756, 15857756]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
26,6,"[0, 19, 41, 46, 47]",5,1.8953753085806966,0.13469754625111818,15.79477764526382,"[15261466, 15361466, 15461466, 15561466, 15161466, 15061466, 15861466, 15961466, 15661466, 15761466]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
27,6,"[8, 11, 17, 37, 39, 46]",6,2.2581931687891483,0.15979026723653078,15.446009441589316,"[15339382, 15239382, 15639382, 15739382, 15539382, 15439382, 15039382, 15139382, 15839382, 15939382]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
28,6,"[7, 14, 15, 28, 43, 48]",6,2.4319360554218292,0.17046508565545082,13.669626556026438,"[15176185, 15076185, 15876185, 15976185, 15476185, 15576185, 15676185, 15776185, 15276185, 15376185]","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
29,6,"[11, 17, 39, 43, 46]",5,1.9529215078800917,0.14046994782984257,16.78128109658137,"[15312459, 15212459, 15012459, 15112459, 15612459, 15712459, 15912459, 15812459, 15412459, 15512459]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39]"
30,6,"[0, 8, 11, 36, 46, 47]",6,2.3286446407437325,0.15629488602280617,15.676588343378777,"[15132222, 15032222, 15832222, 15932222, 15432222, 15532222, 15332222, 15232222, 15632222, 15732222]","[36, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
31,6,"[36, 39, 42, 43, 46, 47]",6,2.425753543153405,0.17825158312916756,18.53887061992039,"[15654604, 15754604, 15154604, 15054604, 15254604, 15354604, 15554604, 15454604, 15954604, 15854604]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43]"
32,6,"[0, 10, 11, 14, 17, 21]",6,2.257494236342609,0.15899706352502108,13.18693078076467,"[15138074, 15038074, 15538074, 15438074, 15338074, 15238074, 15838074, 15938074, 15738074, 15638074]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
33,6,"[10, 11, 14, 17, 21, 42]",6,2.3068142291158438,0.16490721702575684,14.116977908958992,"[15654264, 15754264, 15454264, 15554264, 15354264, 15254264, 15054264, 15154264, 15854264, 15954264]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
34,6,"[2, 37, 42, 43, 46, 47]",6,2.407216316089034,0.16948410775512457,17.522588746932644,"[15711258, 15611258, 15411258, 15511258, 15111258, 15011258, 15811258, 15911258, 15211258, 15311258]","[37, 37, 37, 37, 37, 37, 37, 37, 37, 37]"
35,6,"[11, 30, 39, 42, 46]",5,1.9268684377893806,0.12808756437152624,15.960711744986474,"[15522710, 15422710, 15122710, 15022710, 15722710, 15622710, 15322710, 15222710, 15922710, 15822710]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
36,6,"[2, 11, 17, 36, 42]",5,2.049872860312462,0.14510668627917767,15.681741281691938,"[15479703, 15579703, 15279703, 15379703, 15679703, 15779703, 15179703, 15079703, 15979703, 15879703]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
37,6,"[4, 11, 17, 36, 39, 47]",6,2.3341643549501896,0.16414363589137793,15.715479988449564,"[15433244, 15533244, 15733244, 15633244, 15233244, 15333244, 15133244, 15033244, 15933244, 15833244]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
38,6,"[0, 7, 11, 24, 28]",5,1.9707201654091477,0.13539516925811768,13.521873101964593,"[15635027, 15735027, 15435027, 15535027, 15335027, 15235027, 15035027, 15135027, 15835027, 15935027]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39,6,"[3, 25, 28, 46, 47]",5,2.0489040836691856,0.14695575553923845,16.2122656644322,"[15649883, 15749883, 15149883, 15049883, 15249883, 15349883, 15549883, 15449883, 15949883, 15849883]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
40,6,"[0, 1, 11, 17, 36]",5,1.978471896611154,0.13990317843854427,14.522053010668605,"[15316724, 15216724, 15016724, 15116724, 15616724, 15716724, 15916724, 15816724, 15416724, 15516724]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
41,6,"[4, 7, 11, 17, 39, 47]",6,2.3288665851578116,0.16783339250832796,14.896826599181319,"[15363517, 15263517, 15663517, 15763517, 15563517, 15463517, 15063517, 15163517, 15863517, 15963517]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]"
42,6,"[0, 11, 14, 15, 30, 47]",6,2.239781101234257,0.15473011508584023,13.949737465241924,"[15168318, 15068318, 15268318, 15368318, 15568318, 15468318, 15768318, 15668318, 15968318, 15868318]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
43,6,"[2, 7, 16, 19, 20, 39]",6,2.3027509544044733,0.16291970573365688,14.550868088301891,"[15124680, 15024680, 15524680, 15424680, 15324680, 15224680, 15824680, 15924680, 15724680, 15624680]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
44,6,"[3, 10, 16, 17, 36]",5,1.9495460139587522,0.13918347097933292,15.170490516349673,"[15612928, 15712928, 15412928, 15512928, 15312928, 15212928, 15812928, 15912928, 15012928, 15112928]","[36, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
45,6,"[7, 10, 11, 32, 38, 46]",6,2.3330068439245224,0.16065675485879183,14.974266255817687,"[15125141, 15025141, 15225141, 15325141, 15525141, 15425141, 15725141, 15625141, 15925141, 15825141]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38]"
46,6,"[1, 5, 7, 20, 29]",5,2.0375916259363294,0.14116652868688107,13.023228656779974,"[15424680, 15524680, 15924680, 15824680, 15324680, 15224680, 15724680, 15624680, 15124680, 15024680]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
47,6,"[8, 17, 27, 35, 42]",5,1.9580979868769646,0.1395141426473856,19.463725906610488,"[15763898, 15663898, 15363898, 15263898, 15163898, 15063898, 15463898, 15563898, 15963898, 15863898]","[35, 35, 35, 35, 35, 35, 35, 35, 35, 35]"
48,6,"[14, 19, 24, 36, 39, 46]",6,2.305051705799997,0.1714666225016117,15.734535050190365,"[15837057, 15937057, 15537057, 15437057, 15337057, 15237057, 15737057, 15637057, 15137057, 15037057]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
49,6,"[11, 17, 19, 36, 39, 47]",6,2.319988108240068,0.15997655503451824,15.749960435399165,"[15334045, 15234045, 15034045, 15134045, 15634045, 15734045, 15934045, 15834045, 15434045, 15534045]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
50,6,"[11, 21, 31, 41, 42]",5,1.925453221425414,0.13206012267619371,14.395453180093318,"[15467819, 15567819, 15267819, 15367819, 15667819, 15767819, 15167819, 15067819, 15967819, 15867819]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
