query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,5,"[11, 14, 19, 20, 39]",5,1.8262688321992755,0.1323784375563264,13.59104272397235,"[15962719, 15862719, 15762719, 15662719, 15062719, 15162719, 15362719, 15262719, 15462719, 15562719]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1,5,"[11, 14, 17, 21, 44]",5,1.9048190284520388,0.13434920273721218,14.392382106743753,"[15167819, 15067819, 15867819, 15967819, 15467819, 15567819, 15667819, 15767819, 15267819, 15367819]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
2,5,"[1, 11, 22, 24, 42]",5,1.9754144251346588,0.1402957011014223,14.400401994679124,"[15392873, 15292873, 15192873, 15092873, 15492873, 15592873, 15692873, 15792873, 15992873, 15892873]","[42, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
3,5,"[11, 14, 20, 31, 43]",5,1.8857467621564865,0.13098035380244255,13.908263199497014,"[15397121, 15297121, 15897121, 15997121, 15597121, 15497121, 15097121, 15197121, 15797121, 15697121]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
4,5,"[9, 11, 13, 44, 47]",5,1.8673807615414262,0.12505563162267208,14.680976674985141,"[15626518, 15726518, 15126518, 15026518, 15226518, 15326518, 15526518, 15426518, 15926518, 15826518]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
5,5,"[7, 11, 36, 37, 46]",5,1.9528963575139642,0.13536823261529207,16.031593171693384,"[15195114, 15095114, 15295114, 15395114, 15595114, 15495114, 15795114, 15695114, 15995114, 15895114]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
6,5,"[17, 22, 39, 43, 46]",5,1.9972436921671033,0.14113724790513515,17.261651406716556,"[15472009, 15572009, 15272009, 15372009, 15672009, 15772009, 15172009, 15072009, 15972009, 15872009]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
7,5,"[5, 11, 17, 35, 37]",5,1.96949571557343,0.13594605214893818,19.6841641375795,"[15054413, 15154413, 15454413, 15554413, 15954413, 15854413, 15754413, 15654413, 15254413, 15354413]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
8,5,"[0, 8, 14, 27]",4,1.4528795517981052,0.10073901247233152,12.134926854632795,"[15758104, 15658104, 15558104, 15458104, 15058104, 15158104, 15258104, 15358104, 15858104, 15958104]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,5,"[3, 9, 37, 39, 43]",5,1.8897378323599696,0.13332012575119734,15.470058578439057,"[15540308, 15440308, 15940308, 15840308, 15140308, 15040308, 15640308, 15740308, 15240308, 15340308]","[37, 37, 37, 37, 37, 37, 37, 37, 37, 37]"
