query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,10,"[0, 11, 14, 17, 19, 20, 21, 39, 41, 47]",10,3.8130050161853433,0.27196185663342476,14.389613661170007,"[15662719, 15762719, 15362719, 15262719, 15862719, 15962719, 15162719, 15062719, 15562719, 15462719]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1,10,"[11, 14, 17, 21, 24, 37, 42, 43, 44, 46]",10,3.8668012134730816,0.27525157667696476,15.783216334320604,"[15167819, 15067819, 15767819, 15667819, 15567819, 15467819, 15967819, 15867819, 15267819, 15367819]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
2,10,"[1, 11, 15, 22, 24, 28, 42, 43, 46]",9,3.625974491238594,0.2536230878904462,15.881400624083149,"[15792873, 15692873, 15892873, 15992873, 15092873, 15192873, 15292873, 15392873, 15492873, 15592873]","[42, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
3,10,"[5, 11, 14, 17, 20, 21, 31, 43, 44]",9,3.5341254165396094,0.24352906551212072,14.673021226448732,"[15497121, 15597121, 15997121, 15897121, 15697121, 15797121, 15397121, 15297121, 15097121, 15197121]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
4,10,"[7, 9, 11, 13, 21, 41, 43, 44, 46, 47]",10,3.879612539894879,0.26682510413229465,15.705516075296327,"[15582683, 15482683, 15982683, 15882683, 15682683, 15782683, 15382683, 15282683, 15082683, 15182683]","[41, 41, 41, 41, 41, 41, 41, 41, 41, 41]"
5,10,"[7, 10, 11, 14, 16, 22, 36, 37, 39, 46]",10,3.816484791226685,0.26828871201723814,15.27553262123838,"[15715973, 15615973, 15515973, 15415973, 15915973, 15815973, 15215973, 15315973, 15015973, 15115973]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
6,10,"[7, 13, 15, 17, 22, 39, 43, 45, 46, 47]",10,3.9351357156410813,0.2771754888817668,16.64586745686829,"[15727618, 15627618, 15227618, 15327618, 15827618, 15927618, 15427618, 15527618, 15127618, 15027618]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
7,10,"[5, 11, 17, 19, 22, 32, 35, 37, 44, 47]",10,3.8908435944467783,0.27398860082030296,17.199585683038457,"[15802778, 15902778, 15102778, 15002778, 15302778, 15202778, 15702778, 15602778, 15402778, 15502778]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
8,10,"[0, 6, 8, 13, 14, 27, 28, 37, 38]",9,3.4568835645914078,0.23554474394768476,13.972152417629129,"[15758104, 15658104, 15458104, 15558104, 15258104, 15358104, 15158104, 15058104, 15858104, 15958104]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,10,"[0, 3, 9, 37, 39, 42, 43, 46]",8,3.1062632761895657,0.2264146925881505,15.848294459399767,"[15651480, 15751480, 15451480, 15551480, 15951480, 15851480, 15251480, 15351480, 15051480, 15151480]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,10,"[6, 7, 11, 20, 24, 28, 30, 34, 46]",9,3.5891377851366997,0.2474843030795455,14.452589467374814,"[15556637, 15456637, 15056637, 15156637, 15256637, 15356637, 15856637, 15956637, 15656637, 15756637]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
11,10,"[10, 11, 15, 17, 19, 28, 30, 37, 46]",9,3.4943775376304984,0.2420859094709158,14.790147266971568,"[15138417, 15038417, 15838417, 15938417, 15538417, 15438417, 15238417, 15338417, 15738417, 15638417]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
12,10,"[7, 11, 21, 24, 32, 43, 44, 45, 46]",9,3.54469252564013,0.24282825365662575,15.585748825636175,"[15227618, 15327618, 15127618, 15027618, 15827618, 15927618, 15427618, 15527618, 15727618, 15627618]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
13,10,"[9, 11, 13, 17, 21, 31, 39, 43]",8,3.1043430622667074,0.2125785145908594,14.427580338378903,"[15095464, 15195464, 15995464, 15895464, 15495464, 15595464, 15295464, 15395464, 15795464, 15695464]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
14,10,"[7, 10, 11, 15, 16, 24, 29, 30, 39, 43]",10,3.8401089562103152,0.2619700385257602,14.185541714029387,"[15801326, 15901326, 15401326, 15501326, 15001326, 15101326, 15601326, 15701326, 15201326, 15301326]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39]"
15,10,"[8, 13, 16, 22, 28, 39, 41, 42, 47]",9,3.5392507519572973,0.2521452661603689,15.70484722421194,"[15031700, 15131700, 15631700, 15731700, 15931700, 15831700, 15431700, 15531700, 15231700, 15331700]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
16,10,"[1, 3, 26, 28, 29, 32, 38, 42, 43, 47]",10,4.042583404108882,0.2859883988276124,14.858430381538346,"[15479333, 15579333, 15179333, 15079333, 15679333, 15779333, 15879333, 15979333, 15379333, 15279333]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
17,10,"[5, 8, 10, 17, 24, 36, 38, 39]",8,3.254598786123097,0.22747339494526386,15.840516300115269,"[15012928, 15112928, 15812928, 15912928, 15412928, 15512928, 15212928, 15312928, 15712928, 15612928]","[36, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
18,10,"[0, 10, 11, 30, 31, 36, 46]",7,2.7200939245522022,0.1861015846952796,14.399043018730092,"[15260479, 15360479, 15860479, 15460479, 15660479, 15760479, 15060479, 15160479, 15560479, 15960479]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
19,10,"[7, 11, 19, 36, 42, 43, 46]",7,2.803054390475154,0.20381428487598896,16.40417371224612,"[15957756, 15857756, 15157756, 15357756, 15257756, 15057756, 15557756, 15657756, 15757756, 15457756]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
20,10,"[14, 28, 31, 36, 38, 39, 43, 45, 46, 47]",10,3.993555737659335,0.2762626074254513,17.40724323526956,"[15120017, 15020017, 15420017, 15520017, 15920017, 15820017, 15720017, 15620017, 15220017, 15320017]","[36, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
21,10,"[0, 1, 4, 11, 17, 22, 32, 33, 42]",9,3.4892982970923185,0.25126357562839985,13.541117075468517,"[15113941, 15013941, 15813941, 15913941, 15513941, 15413941, 15713941, 15613941, 15313941, 15213941]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22,10,"[0, 5, 8, 10, 11, 17, 29, 42, 46]",9,3.512505172751844,0.23577616643160582,14.032581884206998,"[15761489, 15661489, 15561489, 15461489, 15361489, 15261489, 15161489, 15061489, 15861489, 15961489]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
23,10,"[9, 11, 14, 15, 20, 26, 31, 40, 46, 47]",10,3.765398919582367,0.2607289822772145,14.219858455006033,"[15127350, 15027350, 15227350, 15327350, 15527350, 15427350, 15927350, 15827350, 15727350, 15627350]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
24,10,"[5, 10, 14, 24, 28, 36, 42, 43, 46]",9,3.6864404790103436,0.2458377731963992,16.2076051182424,"[15045078, 15145078, 15545078, 15445078, 15745078, 15645078, 15845078, 15945078, 15245078, 15345078]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
25,10,"[1, 2, 4, 5, 10, 11, 37, 46, 47]",9,3.561744309961796,0.25204508379101753,14.992905594925913,"[15257756, 15357756, 15657756, 15757756, 15857756, 15957756, 15457756, 15557756, 15157756, 15057756]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
26,10,"[0, 5, 10, 17, 19, 24, 41, 46, 47]",9,3.519482116214931,0.25037567783147097,15.088323636290928,"[15261466, 15361466, 15561466, 15461466, 15961466, 15861466, 15161466, 15761466, 15061466, 15661466]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
