query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,11,"[1, 6, 20, 21]",4,0.22943258099257946,0.0739011624827981,1.229059083503671,"[22367475, 350323743, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
1,11,"[5, 6, 16, 23]",4,0.37458436703309417,0.06673444295302033,1.7890454432344995,"[598688458, 96761309, 317778513, 462536204, 128100141, 512290626, 467725477, 80310487, 544732844, 41433574]","[23, 23, 23, 5, 5, 5, 5, 5, 5, 5]"
2,11,"[6, 19, 20, 21]",4,0.2120194137096405,0.05492402147501707,1.2221596096642315,"[97139517, 294043795, 8432815, 184706508, 522340063, 184228786, 58511679, 284206801, 284206802, 446094918]","[19, 19, 21, 20, 21, 21, 21, 21, 19, 21]"
3,11,[14],1,0.07833961537107825,0.01814097724854946,1.9687569465022534,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 493543761, 3563663, 545925259]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
4,11,"[19, 21, 23]",3,0.10859968699514866,0.09271609550341964,0.8342661006220927,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 197750504, 555283757, 11876884, 251314455]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
5,11,"[5, 6, 15, 21, 23]",5,0.43010083865374327,0.09305593743920326,2.171725653856993,"[516745818, 379513049, 147282989, 98187521, 500339455, 178768696, 379513041, 186078600, 559365409, 426172710]","[6, 6, 6, 6, 15, 6, 6, 6, 5, 5]"
6,11,"[8, 17]",2,0.1185469962656498,0.0924321268685162,1.4215755820041522,"[223359640, 306289225, 134921891, 473056010, 172489898, 163594463, 184462764, 578112746, 538022211, 98659306]","[17, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
7,11,"[2, 9, 16, 17, 24]",5,0.3585009044036269,0.08477017097175121,1.857972258515656,"[422770906, 67019337, 159171799, 412000426, 66952640, 534620895, 63753766, 152048176, 311568376, 272006514]","[17, 16, 17, 24, 16, 17, 16, 9, 2, 9]"
8,11,"[6, 14, 23]",3,0.20487307803705335,0.04989849589765072,1.6357337038498372,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
9,11,"[4, 6, 13, 14]",4,0.3951042667031288,0.08090503374114633,2.014978649560362,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
10,11,"[4, 5, 6, 15, 23]",5,0.542171357665211,0.10708857467398047,2.5126704653725027,"[162571401, 582265968, 156350339, 596989224, 156842470, 177718168, 162631938, 301410691, 162631950, 361359114]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
11,11,"[16, 19]",2,0.14250783761963248,0.031659436877816916,1.6844580495962873,"[316195675, 347961149, 425646496, 127689114, 316205222, 335612984, 316205221, 505439277, 402151260, 575814845]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
12,11,"[3, 8]",2,0.13892676681280136,0.03476124443113804,1.4317166896071285,"[143285814, 398227840, 520909276, 150775094, 533066813, 416989615, 559059925, 478916319, 583463400, 255704802]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
13,11,"[14, 19]",2,0.11809822637587786,0.033882040064781904,1.4267114870017394,"[269953808, 270017264, 53616989, 219464520, 269932498, 264374402, 21302424, 107532941, 53616990, 439849310]","[14, 14, 14, 14, 14, 19, 14, 14, 14, 14]"
14,11,[14],1,0.07801004499197006,0.019276214763522148,1.9687569465022534,"[2930195, 304291211, 5479281, 298156409, 435890273, 300724316, 214405047, 231200670, 504375842, 531276114]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
15,11,[12],1,0.05899498425424099,0.0653565488755703,1.0251711350865662,"[540834996, 425755668, 346415404, 400155932, 347682406, 548796299, 583527657, 236059986, 540791896, 318230608]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
16,11,"[18, 20]",2,0.10148851899430156,0.025398225989192724,1.1839226317824796,"[388372331, 477914499, 94283698, 313295416, 417756224, 81047150, 413998749, 287698740, 388567738, 84783145]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
17,11,"[5, 6]",2,0.17700380133464932,0.038062219973653555,2.03853119793348,"[196567304, 37592602, 529191060, 119007154, 136475651, 138777038, 519952557, 596950633, 125572012, 119958834]","[5, 5, 5, 6, 5, 5, 5, 5, 5, 5]"
18,11,"[3, 7, 11, 14, 20, 23]",6,0.3144247359596193,0.1447128113359213,1.1867361707069601,"[265372681, 560067270, 278479542, 395074565, 251637110, 211326331, 34614699, 174444878, 587245452, 34620824]","[11, 3, 3, 3, 3, 11, 3, 3, 3, 3]"
19,11,"[2, 8, 14, 18, 19, 21]",6,0.36493930127471685,0.10016012843698263,1.385170561183865,"[596197374, 227781415, 342147203, 223745933, 36042600, 441232341, 281954983, 9720048, 543565046, 576495810]","[21, 21, 21, 14, 8, 21, 21, 14, 18, 8]"
20,11,"[1, 12]",2,0.11505939485505223,0.03249403415247798,0.9687175289727747,"[248237919, 161684376, 495988709, 529213090, 565144556, 340338888, 56535161, 369015536, 336166371, 591258100]","[12, 12, 12, 1, 12, 1, 12, 1, 12, 12]"
21,11,"[5, 6, 15, 20, 23]",5,0.4251075694337487,0.08286869106814265,2.0944999765604733,"[386500007, 553675511, 151614128, 342086583, 475316064, 432094449, 397264316, 515335694, 418459871, 35737299]","[23, 5, 5, 5, 5, 5, 5, 23, 23, 5]"
22,11,[21],1,0.043585699051618576,0.012271958868950605,1.0232629689853638,"[379643780, 554217595, 296777012, 132324921, 212577525, 402167117, 327957272, 479960759, 244250010, 189421384]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
23,11,[9],1,0.06713313283398747,0.014227231964468956,1.4680880776140839,"[393766925, 19968356, 99327655, 596615355, 352440645, 554747697, 304593819, 438096438, 583417332, 116967304]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
24,11,"[5, 7]",2,0.10941364197060466,0.03032944817095995,1.2663720693672076,"[438347522, 474967492, 524160961, 37716934, 191429128, 392904598, 166583047, 139290262, 131316433, 555671028]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
25,11,"[5, 7, 14, 15, 21, 23]",6,0.5105222892016172,0.09531319607049227,1.8805111597757787,"[275996305, 574080995, 39550384, 575850420, 422125669, 194468745, 345012085, 268603873, 39822135, 476136084]","[5, 5, 5, 5, 5, 23, 5, 5, 5, 5]"
26,11,"[4, 5, 14, 15, 21, 22]",6,0.6876814509741962,0.12401089258491993,2.4104183564971513,"[9260592, 171602438, 53821041, 128351388, 418888803, 439693144, 40935707, 321904133, 488792456, 573132214]","[21, 5, 5, 21, 21, 5, 5, 21, 5, 5]"
27,11,"[2, 8]",2,0.13016672804951668,0.034985213074833155,1.3518133715260774,"[342833232, 239066460, 76823179, 364949379, 464209192, 173230971, 452350578, 406818359, 192881082, 593894113]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
28,11,"[0, 1, 4, 9, 12, 14]",6,0.49843650963157415,0.10464670788496733,1.5873287918123726,"[580293607, 436703496, 195995390, 486542584, 410907401, 214907984, 61133533, 194090070, 245111306, 3363907]","[12, 12, 12, 12, 0, 12, 0, 1, 1, 4]"
29,11,"[8, 17, 19]",3,0.15755638713017106,0.04606634983792901,1.2426057305031766,"[176037102, 164759875, 281743200, 220058368, 571201178, 207043861, 344036839, 544604186, 185069916, 249249826]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
30,11,"[0, 1, 5, 7, 16, 17, 19, 23]",8,0.5141893117688596,0.1302410331554711,1.2282081898010802,"[201111705, 86527089, 112700980, 514685550, 588877957, 237860493, 495877099, 237959841, 81345349, 174822083]","[5, 23, 23, 5, 23, 5, 5, 5, 5, 23]"
31,11,"[4, 13, 14, 16, 24]",5,0.5297146299853921,0.10240961145609617,2.3374609109014273,"[154718683, 79169640, 263282819, 381006524, 365713645, 115921841, 424881179, 247154773, 365725693, 193328218]","[13, 13, 13, 13, 24, 13, 13, 24, 24, 24]"
32,11,"[8, 15]",2,0.26191567024216056,0.048527609556913376,3.5057091765338555,"[94973826, 305101499, 598687402, 266557487, 275034196, 49713139, 138602395, 390525573, 483823371, 27436766]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
33,11,"[8, 14, 17]",3,0.1967169139534235,0.04920847713947296,1.603969370170186,"[226643905, 226643912, 559487576, 37286001, 78302557, 300324652, 52810236, 45224550, 394820965, 260683464]","[17, 17, 17, 17, 17, 17, 14, 14, 14, 17]"
34,11,"[0, 20, 21]",3,0.16050481610000134,0.12292989389970899,1.0273677312458556,"[338458298, 336062552, 45896088, 572877895, 522761063, 354553936, 94114406, 99665505, 430200580, 52805236]","[20, 20, 21, 21, 21, 21, 21, 21, 21, 20]"
35,11,"[11, 19]",2,0.12682060105726123,0.03717530285939574,1.4948084948118776,"[46371624, 572946019, 262952323, 278189217, 303017606, 138432939, 573745672, 115222581, 374653008, 392510615]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
36,11,"[2, 14, 15, 17, 18, 19]",6,0.4778226874768734,0.15138970222324133,1.93306260885826,"[446742083, 375300950, 252971150, 492534000, 487544577, 310471342, 291262936, 42401472, 110688791, 362845934]","[15, 2, 2, 2, 2, 15, 17, 2, 2, 2]"
37,11,"[0, 5, 7, 15, 17, 20, 23]",7,0.47278973599895835,0.10991604533046484,1.620721953987543,"[281872547, 403016532, 239518483, 320010234, 510970601, 434260091, 389554411, 322235737, 82778227, 403795418]","[23, 0, 0, 7, 7, 0, 15, 0, 20, 5]"
38,11,"[8, 19]",2,0.11772513668984175,0.038176908157765865,1.3663253907579929,"[171909558, 517198530, 188339158, 498409469, 239972575, 100751935, 504100258, 18033777, 341201084, 429835859]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
39,11,"[16, 19, 24]",3,0.2709427820518613,0.052247307263314724,2.2852102811448276,"[167139573, 22796377, 353472243, 564356343, 380659614, 325105354, 536810984, 69873730, 311564209, 277665165]","[24, 24, 24, 24, 24, 16, 24, 16, 24, 24]"
40,11,"[5, 7, 16, 17, 23]",5,0.27679698588326573,0.07072665309533477,1.3214059851597995,"[54598498, 581987029, 399174922, 593909787, 550170954, 47863419, 363183345, 359317355, 527104338, 472942335]","[23, 7, 5, 5, 5, 23, 23, 5, 5, 23]"
41,11,"[14, 15, 17, 19]",4,0.421430176589638,0.07162272045388818,2.2530057457624935,"[552438868, 198985429, 372495158, 138965989, 34506581, 377426780, 268623665, 259982882, 389590141, 24487825]","[19, 15, 19, 14, 15, 14, 19, 19, 14, 14]"
42,11,"[4, 6, 20]",3,0.28977560391649604,0.054710389114916325,1.9028988229110837,"[521012684, 489342896, 433868714, 16684904, 227461382, 524579792, 141163106, 87635642, 254389701, 87359340]","[20, 20, 20, 20, 20, 20, 20, 20, 6, 20]"
