query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,90,"[109, 112, 175, 209, 227, 240, 263, 267, 382, 422, 446, 468, 528, 627, 645, 651, 734, 821, 825, 846, 880, 941, 1092, 1106, 1116, 1125, 1129, 1143, 1176, 1179, 1262, 1408, 1415, 1495, 1505, 1515, 1557, 1682, 1686, 1696, 1697, 1705, 1812, 1954, 2015, 2027, 2065, 2154, 2260, 2273, 2325, 2385, 2421]",53,1.7683772058226168,0.15901500033214688,0.08288280551655675,"[350323743, 22367475, 350285757, 22359499, 22352964, 583617007, 596090569, 40490076, 596064850, 347651857]","[1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125]"
1,90,"[80, 109, 252, 385, 455, 672, 686, 707, 717, 734, 754, 772, 824, 846, 880, 941, 1019, 1093, 1113, 1152, 1155, 1169, 1186, 1225, 1257, 1262, 1326, 1391, 1408, 1415, 1478, 1532, 1686, 1693, 1696, 1705, 1911, 1961, 2027, 2039, 2090, 2154]",42,1.497213167604059,0.11375566944479942,0.07919885900558993,"[598688458, 96761309, 317778513, 462536204, 128100141, 512290626, 467725477, 336524624, 544732844, 80310487]","[2154, 1961, 707, 1186, 2154, 686, 1186, 707, 1186, 1532]"
2,90,"[5, 10, 175, 199, 210, 241, 255, 286, 352, 382, 407, 413, 468, 528, 550, 564, 673, 746, 786, 821, 892, 917, 1092, 1106, 1143, 1202, 1226, 1262, 1419, 1429, 1495, 1524, 1559, 1644, 1686, 1692, 1696, 1730, 1812, 1985, 1996, 2125, 2175, 2279, 2301, 2387, 2421, 2426]",48,1.4446194805204868,0.14140169974416494,0.07755187984245519,"[97139517, 294043795, 8432815, 184706508, 422118279, 184228786, 522340063, 58511679, 284206801, 284206802]","[2301, 255, 382, 468, 382, 1202, 2301, 1812, 1202, 5]"
3,90,"[63, 70, 201, 595, 625, 674, 758, 811, 822, 875, 968, 1031, 1194, 1219, 1291, 1456, 1505, 1520, 1544, 1551, 1580, 1660, 1730, 1783, 1807, 1891, 2024, 2029, 2102, 2140, 2153, 2180, 2253]",33,1.1596373110078275,0.10644216882064939,0.08614054921252484,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 3563663, 493543761, 545925259]","[822, 63, 63, 63, 2024, 1891, 822, 822, 1730, 63]"
4,90,"[10, 26, 93, 134, 175, 280, 286, 382, 407, 550, 564, 618, 672, 678, 786, 821, 892, 898, 901, 904, 917, 1032, 1099, 1113, 1178, 1179, 1262, 1278, 1287, 1296, 1415, 1514, 1532, 1618, 1692, 1696, 1713, 1990, 2088, 2105, 2188, 2279, 2377, 2421]",44,1.3969165729358792,0.11886967206373811,0.07454783281057396,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 6680367, 555283757]","[93, 93, 93, 93, 93, 93, 93, 93, 382, 93]"
5,90,"[109, 112, 187, 227, 337, 352, 459, 468, 484, 560, 571, 645, 673, 692, 777, 821, 880, 885, 1010, 1106, 1143, 1145, 1155, 1169, 1218, 1225, 1262, 1292, 1408, 1478, 1495, 1505, 1686, 1696, 1749, 1825, 1954, 1961, 1982, 2000, 2027, 2065, 2124, 2130, 2273, 2421]",46,1.7171327476389706,0.1507921782322228,0.11599243637275598,"[516745818, 379513051, 379513049, 40647836, 98187521, 98341154, 147282989, 98187524, 268589670, 178798345]","[187, 227, 187, 227, 1143, 227, 1143, 227, 227, 227]"
6,90,"[20, 96, 164, 250, 258, 381, 470, 544, 550, 604, 745, 746, 834, 908, 968, 1025, 1027, 1106, 1114, 1183, 1262, 1346, 1543, 1556, 1692, 1694, 1744, 1749, 1772, 1780, 1946, 2095, 2175, 2194, 2226, 2329, 2425, 2426]",38,1.1393736801110208,0.11289579560980201,0.08209700954734887,"[223359640, 134921891, 306289225, 571246815, 473056010, 163594463, 578112746, 184462764, 400692308, 538022211]","[250, 1694, 1744, 1749, 1027, 250, 1744, 250, 2426, 2175]"
7,90,"[68, 111, 112, 201, 283, 316, 373, 428, 484, 512, 523, 525, 636, 678, 694, 700, 729, 769, 852, 876, 898, 901, 915, 961, 979, 1003, 1053, 1059, 1065, 1068, 1099, 1192, 1281, 1355, 1444, 1513, 1552, 1565, 1618, 1701, 1916, 2052, 2140, 2156, 2194, 2279, 2306, 2321, 2337, 2346, 2378]",51,2.0457049245014787,0.16665303939953446,0.10199381004763293,"[422770906, 67019337, 159171799, 412000426, 66952640, 534620895, 152048176, 311568376, 272006514, 66961688]","[979, 1565, 2378, 523, 1565, 915, 1701, 2378, 1701, 1565]"
8,90,"[186, 263, 267, 275, 362, 431, 442, 619, 627, 645, 663, 664, 824, 888, 982, 1063, 1116, 1125, 1176, 1179, 1257, 1478, 1505, 1506, 1682, 1697, 1705, 1763, 1915, 1923, 1961, 2065, 2078, 2135, 2260, 2338, 2380]",37,1.1579194865189493,0.08970760554075241,0.06622413636462109,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065]"
9,90,"[6, 56, 70, 84, 86, 112, 131, 268, 275, 382, 396, 407, 487, 543, 554, 557, 570, 628, 674, 682, 740, 775, 839, 888, 1085, 1219, 1227, 1262, 1327, 1349, 1356, 1379, 1419, 1492, 1505, 1544, 1600, 1645, 1709, 1793, 1824, 1852, 2015, 2145, 2267, 2377]",46,1.5415717950090766,0.13447220530360937,0.08254249203120075,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 237900005, 406973178, 191955329]","[1852, 1852, 1852, 682, 1852, 682, 1852, 682, 682, 1852]"
