query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,1,[18],1,0.7541621178388596,0.35322859417647123,36.75881892256439,"[15712155, 15612155, 15912155, 15812155, 15112155, 15012155, 15312155, 15212155, 15512155, 15412155]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
1,1,[18],1,0.7254858911037445,0.017682292498648167,36.75881892256439,"[15162656, 15062656, 15762656, 15662656, 15562656, 15462656, 15962656, 15862656, 15362656, 15262656]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
2,1,[18],1,0.7206505201756954,0.01486747246235609,36.75881892256439,"[15139513, 15039513, 15739513, 15639513, 15539513, 15439513, 15939513, 15839513, 15339513, 15239513]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
3,1,[18],1,0.7207049950957298,0.014890129677951336,36.75881892256439,"[15164484, 15064484, 15764484, 15664484, 15564484, 15464484, 15964484, 15864484, 15364484, 15264484]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
4,1,[18],1,0.7174563640728593,0.017464660108089447,36.75881892256439,"[15158253, 15058253, 15758253, 15658253, 15558253, 15458253, 15958253, 15858253, 15358253, 15258253]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
5,1,[18],1,0.7119477009400725,0.01702723279595375,36.75881892256439,"[15012155, 15112155, 15412155, 15512155, 15912155, 15812155, 15712155, 15612155, 15212155, 15312155]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
6,1,[1],1,0.7398287393152714,0.017732352018356323,32.23540902044624,"[15180370, 15080370, 15280370, 15380370, 15580370, 15480370, 15980370, 15880370, 15780370, 15680370]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,1,[18],1,0.7166171725839376,0.016898625530302525,36.75881892256439,"[15209764, 15309764, 15409764, 15509764, 15609764, 15709764, 15009764, 15109764, 15809764, 15909764]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
8,1,[12],1,0.7242345213890076,0.01726901065558195,36.21515626180917,"[18837824, 18937824, 18737824, 18637824, 19037824, 19137824, 18337824, 18237824, 18537824, 18437824]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
9,1,[11],1,0.787449317984283,0.02293169219046831,37.25917188823223,"[15048270, 15148270, 15448270, 15548270, 15948270, 15848270, 15748270, 15648270, 15248270, 15348270]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
10,1,[18],1,0.7083361018449068,0.013809381984174252,36.75881892256439,"[15116761, 15016761, 15716761, 15616761, 15516761, 15416761, 15916761, 15816761, 15316761, 15216761]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
11,1,[20],1,0.7507601734250784,0.016734584234654903,38.65155313210562,"[15068937, 15168937, 15468937, 15568937, 15968937, 15868937, 15768937, 15668937, 15268937, 15368937]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
12,1,[19],1,0.802252515219152,0.01433752104640007,40.809487336315215,"[15127618, 15027618, 15727618, 15627618, 15527618, 15427618, 15927618, 15827618, 15327618, 15227618]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
13,1,[5],1,0.7111084638163447,0.016807379201054573,31.807063090149313,"[15105935, 15005935, 15205935, 15305935, 15505935, 15405935, 15905935, 15805935, 15705935, 15605935]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
14,1,[18],1,0.7086482876911759,0.016678891144692898,36.75881892256439,"[15610250, 15710250, 15410250, 15510250, 15310250, 15210250, 15010250, 15110250, 15810250, 15910250]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
15,1,[5],1,0.6874157562851906,0.01375787053257227,31.807063090149313,"[17583903, 17483903, 17383903, 17283903, 17083903, 17183903, 16783903, 16683903, 16983903, 16883903]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
16,1,[24],1,0.8104378040879965,0.01419083122164011,38.29775899229571,"[15124286, 15024286, 15724286, 15624286, 15524286, 15424286, 15924286, 15824286, 15324286, 15224286]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
17,1,[20],1,0.7131732422858477,0.016621163114905357,38.65155313210562,"[15175928, 15075928, 15775928, 15675928, 15575928, 15475928, 15975928, 15875928, 15375928, 15275928]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
18,1,[18],1,0.7059382991865277,0.016662616282701492,36.75881892256439,"[15153583, 15053583, 15253583, 15353583, 15553583, 15453583, 15953583, 15853583, 15753583, 15653583]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
19,1,[0],1,0.6416623312979937,0.0135028762742877,29.848669458646327,"[15175386, 15075386, 15775386, 15675386, 15575386, 15475386, 15975386, 15875386, 15375386, 15275386]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20,1,[14],1,0.6762790195643902,0.013765902258455753,34.984003303106874,"[15115447, 15015447, 15715447, 15615447, 15515447, 15415447, 15915447, 15815447, 15315447, 15215447]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
21,1,[18],1,0.7059215977787971,0.013758542016148567,36.75881892256439,"[15712155, 15612155, 15312155, 15212155, 15912155, 15812155, 15512155, 15412155, 15012155, 15112155]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
22,1,[0],1,0.6247669756412506,0.013602443970739841,29.848669458646327,"[15196954, 15096954, 15296954, 15396954, 15596954, 15496954, 15996954, 15896954, 15796954, 15696954]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23,1,[17],1,0.7476338045671582,0.016758657060563564,35.88076363550499,"[15109458, 15009458, 15209458, 15309458, 15509458, 15409458, 15909458, 15809458, 15709458, 15609458]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
24,1,[1],1,0.7060754029080272,0.01683724019676447,32.23540902044624,"[15102962, 15002962, 15702962, 15602962, 15502962, 15402962, 15902962, 15802962, 15302962, 15202962]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
25,1,[14],1,0.6461008433252573,0.013568536378443241,34.984003303106874,"[15189164, 15089164, 15789164, 15689164, 15589164, 15489164, 15989164, 15889164, 15389164, 15289164]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
26,1,[22],1,0.7520954580977559,0.01656216010451317,46.682892262004316,"[15080820, 15180820, 15480820, 15580820, 15980820, 15880820, 15780820, 15680820, 15280820, 15380820]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
27,1,[18],1,0.7133068609982729,0.016642127186059952,36.75881892256439,"[15168703, 15068703, 15268703, 15368703, 15568703, 15468703, 15968703, 15868703, 15768703, 15668703]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
28,1,[4],1,0.6626409785822034,0.016603795811533928,29.325016852933913,"[15049708, 15149708, 15449708, 15549708, 15949708, 15849708, 15749708, 15649708, 15249708, 15349708]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
29,1,[18],1,0.7061934852972627,0.01660022046416998,36.75881892256439,"[15788268, 15688268, 15388268, 15288268, 15988268, 15888268, 15588268, 15488268, 15088268, 15188268]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
30,1,[18],1,0.7086802618578076,0.016775913536548615,36.75881892256439,"[15116761, 15016761, 15716761, 15616761, 15516761, 15416761, 15916761, 15816761, 15316761, 15216761]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
31,1,[16],1,0.7779853222891688,0.01715914998203516,39.75269853696227,"[15192840, 15092840, 15792840, 15692840, 15592840, 15492840, 15992840, 15892840, 15392840, 15292840]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
32,1,[3],1,0.8039673622697592,0.01682516559958458,37.93369964277372,"[17570123, 17470123, 17070123, 17170123, 17370123, 17270123, 16970123, 16870123, 16670123, 16770123]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
33,1,[3],1,0.7861712239682674,0.017065392807126045,37.93369964277372,"[15671236, 15771236, 15471236, 15571236, 15371236, 15271236, 15071236, 15171236, 15871236, 15971236]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
34,1,[4],1,0.6419194908812642,0.016414702869951725,29.325016852933913,"[15194964, 15094964, 15294964, 15394964, 15594964, 15494964, 15994964, 15894964, 15794964, 15694964]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
35,1,[1],1,0.7063225461170077,0.01672408077865839,32.23540902044624,"[15122566, 15022566, 15722566, 15622566, 15522566, 15422566, 15922566, 15822566, 15322566, 15222566]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
36,1,[2],1,0.7252659639343619,0.01676794607192278,32.5520316651091,"[15254128, 15354128, 15654128, 15754128, 15554128, 15454128, 15154128, 15054128, 15854128, 15954128]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
37,1,[9],1,0.7913279924541712,0.016714355908334255,39.35167302098125,"[16841746, 16941746, 16641746, 16741746, 17241746, 17341746, 17041746, 17141746, 17441746, 17541746]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
38,1,[18],1,0.7062394702807069,0.013715236447751522,36.75881892256439,"[15186137, 15086137, 15786137, 15686137, 15586137, 15486137, 15986137, 15886137, 15386137, 15286137]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
39,1,[5],1,0.6893596388399601,0.013651286251842976,31.807063090149313,"[15179028, 15079028, 15279028, 15379028, 15579028, 15479028, 15979028, 15879028, 15779028, 15679028]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
40,1,[9],1,0.7835086043924093,0.016865181736648083,39.35167302098125,"[15089672, 15189672, 15489672, 15589672, 15989672, 15889672, 15789672, 15689672, 15289672, 15389672]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
41,1,[18],1,0.7057978101074696,0.016622047871351242,36.75881892256439,"[15039513, 15139513, 15439513, 15539513, 15939513, 15839513, 15739513, 15639513, 15239513, 15339513]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
42,1,[0],1,0.6245156591758132,0.01632235012948513,29.848669458646327,"[15139005, 15039005, 15739005, 15639005, 15539005, 15439005, 15939005, 15839005, 15339005, 15239005]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
43,1,[9],1,0.7829854879528284,0.016847711987793446,39.35167302098125,"[15024680, 15124680, 15424680, 15524680, 15924680, 15824680, 15724680, 15624680, 15224680, 15324680]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
44,1,[2],1,0.7055544629693031,0.016559040173888206,32.5520316651091,"[15092873, 15192873, 15492873, 15592873, 15992873, 15892873, 15792873, 15692873, 15292873, 15392873]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
