query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,6,"[3, 4, 13, 14, 18, 22]",6,4.213198302313685,0.09695118013769388,37.13459530426189,"[15185049, 15085049, 15785049, 15685049, 15585049, 15485049, 15985049, 15885049, 15385049, 15285049]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
1,6,"[3, 5, 6, 14, 18, 19]",6,4.296996930614114,0.09757156297564507,35.59605770736622,"[15756273, 15656273, 15556273, 15456273, 15056273, 15156273, 15256273, 15356273, 15856273, 15956273]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2,6,"[1, 4, 7, 12, 14, 18]",6,3.9907619319856167,0.09055214282125235,33.06313659266258,"[15548493, 15448493, 15948493, 15848493, 15148493, 15048493, 15648493, 15748493, 15248493, 15348493]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
3,6,"[1, 3, 12, 14, 18]",5,3.5689770113676786,0.07764764316380024,35.625417430140075,"[15164484, 15064484, 15764484, 15664484, 15564484, 15464484, 15364484, 15264484, 15964484, 15864484]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
4,6,"[1, 12, 18, 20]",4,2.828967879526317,0.06773922499269247,35.965234334231354,"[15131061, 15031061, 15831061, 15931061, 15431061, 15531061, 15631061, 15731061, 15231061, 15331061]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
5,6,"[2, 3, 18, 22]",4,2.9615762252360582,0.06907769944518805,38.48186062311288,"[15295114, 15395114, 15495114, 15595114, 15195114, 15095114, 15895114, 15995114, 15695114, 15795114]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
6,6,"[1, 3, 4, 18, 22]",5,3.6195592060685158,0.08427095040678978,36.58716734014452,"[15196495, 15096495, 15896495, 15996495, 15496495, 15596495, 15696495, 15796495, 15296495, 15396495]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
7,6,"[3, 6, 12, 18, 21, 22]",6,4.352121105417609,0.09779282100498676,37.77360157047709,"[15602778, 15702778, 15002778, 15102778, 15402778, 15502778, 15202778, 15302778, 15802778, 15902778]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
8,6,"[12, 13, 14, 18]",4,2.800741394981742,0.0687616840004921,36.270279832417145,"[18837824, 18937824, 18737824, 18637824, 19037824, 19137824, 18337824, 18237824, 18537824, 18437824]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
9,6,"[4, 11, 13, 22, 24]",5,3.678971642628312,0.08472748100757599,37.73759616753087,"[15188582, 15088582, 15888582, 15988582, 15488582, 15588582, 15388582, 15288582, 15688582, 15788582]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
10,6,"[3, 4, 11, 18, 23]",5,3.6069679763168097,0.08315223455429077,35.51286027655006,"[15056273, 15156273, 15456273, 15556273, 15956273, 15856273, 15756273, 15656273, 15256273, 15356273]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
11,6,"[10, 18, 20, 23]",4,2.8551158476620913,0.07119408249855042,37.0443706207443,"[15122098, 15022098, 15822098, 15922098, 15422098, 15522098, 15622098, 15722098, 15222098, 15322098]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
12,6,"[12, 18, 19, 22]",4,2.9364442946389318,0.06596762873232365,40.11658869567327,"[15527618, 15427618, 15927618, 15827618, 15127618, 15027618, 15227618, 15327618, 15727618, 15627618]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
13,6,"[1, 5, 6, 17, 18]",5,3.5362980738282204,0.08526229113340378,33.593065723590556,"[15190489, 15090489, 15890489, 15990489, 15490489, 15590489, 15690489, 15790489, 15290489, 15390489]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
14,6,"[10, 12, 18, 22]",4,2.882594518363476,0.07175861299037933,39.034095949609764,"[15101326, 15001326, 15801326, 15901326, 15401326, 15501326, 15601326, 15701326, 15201326, 15301326]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
15,6,"[2, 3, 5, 6, 17, 18]",6,4.343475004658103,0.0949641764163971,34.369275150898225,"[15143925, 15043925, 15743925, 15643925, 15543925, 15443925, 15343925, 15243925, 15943925, 15843925]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
16,6,"[1, 7, 11, 14, 16, 24]",6,4.27270916569978,0.10055389255285263,35.23157615602637,"[15353427, 15253427, 15053427, 15153427, 15653427, 15753427, 15953427, 15853427, 15453427, 15553427]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
