query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,7,"[3, 4, 6, 13, 14, 18, 22]",7,4.962023657746613,0.11464567855000496,36.298692253551316,"[15185049, 15085049, 15785049, 15685049, 15585049, 15485049, 15985049, 15885049, 15385049, 15285049]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
1,7,"[3, 5, 6, 7, 14, 18, 19]",7,4.937231231480837,0.11286394950002432,34.63382306275889,"[15756273, 15656273, 15556273, 15456273, 15056273, 15156273, 15856273, 15956273, 15256273, 15356273]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2,7,"[1, 4, 7, 12, 14, 18, 20]",7,4.778039540164173,0.11075600329786539,33.861481812583015,"[15354264, 15254264, 15654264, 15954264, 15854264, 15754264, 15554264, 15054264, 15154264, 15454264]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
3,7,"[1, 3, 12, 14, 18, 19]",6,4.35893938690424,0.09723679535090923,36.48942908116927,"[15720411, 15620411, 15320411, 15220411, 15520411, 15420411, 15020411, 15120411, 15820411, 15920411]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4,7,"[1, 12, 18, 19, 20]",5,3.6037436751648784,0.08354998845607042,36.934084934648126,"[15149957, 15049957, 15649957, 15749957, 15249957, 15349957, 15449957, 15549957, 15949957, 15849957]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
5,7,"[0, 2, 3, 18, 22]",5,3.5493509750813246,0.0804636487737298,36.75522239021957,"[15595114, 15495114, 15995114, 15895114, 15195114, 15095114, 15695114, 15795114, 15295114, 15395114]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
6,7,"[1, 3, 4, 18, 22]",5,3.565383179113269,0.08064486086368561,36.58716734014452,"[15196495, 15096495, 15896495, 15996495, 15496495, 15596495, 15696495, 15796495, 15296495, 15396495]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
7,7,"[3, 6, 12, 18, 21, 22]",6,4.281794994138181,0.09429457318037748,37.77360157047709,"[15602778, 15702778, 15002778, 15102778, 15402778, 15502778, 15202778, 15302778, 15802778, 15902778]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
8,7,"[12, 13, 14, 18, 23]",5,3.4167312905192375,0.0796177638694644,36.273742681182924,"[15121668, 15021668, 15221668, 15321668, 15521668, 15421668, 15721668, 15621668, 15921668, 15821668]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
9,7,"[4, 11, 13, 16, 22, 24]",6,4.363114573992789,0.09955769684165716,38.0734465624361,"[15188582, 15088582, 15288582, 15388582, 15588582, 15488582, 15788582, 15688582, 15988582, 15888582]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
10,7,"[3, 4, 8, 11, 18, 23]",6,4.241859823465347,0.09122936986386776,35.162363092647865,"[15056273, 15156273, 15456273, 15556273, 15956273, 15856273, 15756273, 15656273, 15256273, 15356273]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
11,7,"[5, 10, 18, 20, 23]",5,3.504907466471195,0.08601734321564436,35.9969091146253,"[15166982, 15066982, 15766982, 15666982, 15566982, 15466982, 15966982, 15866982, 15366982, 15266982]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
12,7,"[1, 12, 18, 19, 22]",5,3.643490915186703,0.08342891931533813,38.54035276062787,"[15127618, 15027618, 15827618, 15927618, 15427618, 15527618, 15627618, 15727618, 15227618, 15327618]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
13,7,"[1, 5, 6, 11, 17, 18]",6,4.307689516805112,0.1032211733981967,34.2040834176975,"[15190489, 15090489, 15790489, 15690489, 15590489, 15490489, 15390489, 15290489, 15990489, 15890489]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
14,7,"[10, 12, 18, 22]",4,2.8918051971122622,0.07217588555067778,39.034095949609764,"[15101326, 15001326, 15801326, 15901326, 15401326, 15501326, 15601326, 15701326, 15201326, 15301326]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
15,7,"[0, 2, 3, 5, 6, 17, 18]",7,4.975367642007768,0.10975143313407898,33.72347433771938,"[15043925, 15543925, 15643925, 15743925, 15443925, 15343925, 15843925, 15943925, 15143925, 15243925]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
16,7,"[1, 6, 7, 11, 14, 16, 24]",7,4.990114592947066,0.11721336841583252,34.667532983635155,"[15953427, 15853427, 15253427, 15353427, 15553427, 15453427, 15753427, 15653427, 15153427, 15053427]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
17,7,"[2, 12, 16, 17, 18, 20]",6,4.326511413790286,0.10250262822955847,36.63517035900926,"[15112155, 15012155, 15712155, 15612155, 15512155, 15412155, 15312155, 15212155, 15912155, 15812155]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
18,7,"[3, 11, 12, 17, 18]",5,3.7139869602397084,0.08358047530055046,36.8095220701769,"[15509521, 15409521, 15909521, 15809521, 15109521, 15009521, 15209521, 15309521, 15709521, 15609521]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
19,7,"[0, 1, 3, 4, 9, 18]",6,4.294269043952227,0.09960167296230793,34.24221448639097,"[15406600, 15506600, 15806600, 15906600, 15006600, 15106600, 15606600, 15706600, 15306600, 15206600]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
20,7,"[0, 1, 14, 15, 16, 17, 22]",7,4.876996881328523,0.11158713418990374,36.35002930276096,"[15520017, 15020017, 15220017, 15320017, 15120017, 15620017, 15920017, 15820017, 15420017, 15720017]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
21,7,"[0, 1, 3, 12, 14, 18]",6,4.225280415266752,0.09411167912185192,34.662626101557784,"[15166638, 15066638, 15866638, 15966638, 15466638, 15566638, 15666638, 15766638, 15266638, 15366638]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
22,7,"[0, 3, 5, 6, 12, 16, 18]",7,4.939383418299258,0.11112705431878567,34.79991140888472,"[15196954, 15096954, 15296954, 15396954, 15596954, 15496954, 15796954, 15696954, 15996954, 15896954]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23,7,"[0, 4, 10, 17, 18]",5,3.40511732082814,0.07659755274653435,33.65855704434216,"[15396952, 15296952, 15196952, 15096952, 15496952, 15596952, 15696952, 15796952, 15996952, 15896952]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
24,7,"[1, 3, 5, 9, 17, 22, 24]",7,5.196781273931265,0.11485869623720646,37.45560852345079,"[15045078, 15145078, 15845078, 15945078, 15445078, 15545078, 15645078, 15745078, 15245078, 15345078]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
25,7,"[0, 1, 5, 6, 7, 14, 18]",7,4.675408645533025,0.10668390896171331,32.25395041990227,"[15157756, 15057756, 15757756, 15657756, 15857756, 15957756, 15457756, 15557756, 15257756, 15357756]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
26,7,"[0, 2, 7, 12, 22]",5,3.3656220929697156,0.07643387373536825,34.831832968536766,"[15561466, 15461466, 15161466, 15061466, 15761466, 15661466, 15361466, 15261466, 15961466, 15861466]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
27,7,"[0, 3, 6, 18, 22]",5,3.528347171843052,0.08036338072270155,36.501470847055316,"[15129685, 15029685, 15729685, 15629685, 15529685, 15429685, 15329685, 15229685, 15929685, 15829685]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
28,7,"[1, 3, 4, 8, 14, 17, 18]",7,4.873787119053304,0.10731994081288576,34.36108407863815,"[15338341, 15638341, 15538341, 15438341, 15738341, 15838341, 15138341, 15038341, 15938341, 15238341]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
29,7,"[0, 3, 5, 16, 18, 22]",6,4.318146022036672,0.10028615593910217,37.130640318850055,"[15049904, 15149904, 15449904, 15549904, 15949904, 15849904, 15749904, 15649904, 15249904, 15349904]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30,7,"[0, 2, 5, 12, 13, 18, 22]",7,4.9093755362555385,0.12127194739878178,35.855396071781534,"[15941743, 15841743, 15641743, 15741743, 15341743, 15241743, 15141743, 15041743, 15541743, 15441743]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
31,7,"[0, 1, 2, 16, 22]",5,3.547946278937161,0.08332372084259987,36.21434018863365,"[15031386, 15131386, 15431386, 15531386, 15931386, 15831386, 15731386, 15631386, 15231386, 15331386]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32,7,"[3, 14, 15, 16, 18, 21, 22]",7,5.005256567150354,0.11160926334559917,38.42080713635577,"[15616695, 15716695, 15816695, 15916695, 15416695, 15516695, 15316695, 15216695, 15016695, 15116695]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
33,7,"[2, 3, 6, 13, 14, 18, 21]",7,4.9662500554695725,0.11427021492272615,35.48610524420759,"[15123428, 15023428, 15223428, 15323428, 15523428, 15423428, 15923428, 15823428, 15723428, 15623428]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
34,7,"[3, 4, 5, 13, 18, 22]",6,4.31100501306355,0.10008428804576397,36.605105268768966,"[15294964, 15394964, 15494964, 15594964, 15194964, 15094964, 15894964, 15994964, 15694964, 15794964]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
35,7,"[0, 1, 9, 11, 12, 16, 18]",7,5.101642973721027,0.11503124795854092,35.91737101566313,"[15822710, 15922710, 15722710, 15622710, 15522710, 15422710, 15322710, 15222710, 15022710, 15122710]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
36,7,"[2, 3, 4, 9, 13, 18, 20]",7,5.089319239370525,0.11942095682024956,35.95656201123659,"[15894964, 15994964, 15494964, 15594964, 15694964, 15794964, 15294964, 15394964, 15094964, 15194964]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
37,7,"[1, 2, 9, 15, 18, 20]",6,4.3215133007615805,0.10355585906654596,35.769209110643715,"[17241746, 17341746, 17041746, 17141746, 16841746, 16941746, 17541746, 17441746, 16641746, 16741746]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
38,7,"[4, 7, 12, 14, 18, 20]",6,4.0116300117224455,0.09072422794997692,34.13249394460581,"[15463427, 15563427, 15663427, 15763427, 15963427, 15863427, 15163427, 15063427, 15263427, 15363427]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
39,7,"[0, 2, 3, 5, 9, 12, 23]",7,4.96360609959811,0.10793676041066647,34.8565553165307,"[15578764, 15478764, 15878764, 15978764, 15278764, 15378764, 15178764, 15078764, 15778764, 15678764]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
40,7,"[3, 9, 12, 13, 18, 19, 22]",7,5.190349184907973,0.11789214983582497,39.26783832694803,"[15068703, 15168703, 15868703, 15968703, 15568703, 15468703, 15768703, 15668703, 15268703, 15368703]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
41,7,"[3, 4, 12, 16, 18]",5,3.580541457980871,0.0809456892311573,35.99707804340869,"[15307133, 15207133, 15007133, 15107133, 15607133, 15707133, 15907133, 15807133, 15407133, 15507133]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
42,7,"[0, 1, 5, 8, 12, 18, 24]",7,4.884971048682928,0.11553842574357986,34.0818218455783,"[15285318, 15385318, 15885318, 15585318, 15485318, 15985318, 15685318, 15185318, 15085318, 15785318]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
43,7,"[1, 4, 7, 9, 14, 15, 16]",7,4.774913216941059,0.11530543118715286,34.22499783317159,"[15324680, 15224680, 15824680, 15924680, 15524680, 15424680, 15124680, 15024680, 15624680, 15724680]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
44,7,"[2, 9, 12, 14, 18]",5,3.5474867410957813,0.07782123051583767,35.97233663471415,"[15777223, 15677223, 15477223, 15577223, 15177223, 15077223, 15877223, 15977223, 15277223, 15377223]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
45,7,"[2, 4, 16, 18, 22, 23]",6,4.229273958131671,0.10041154734790325,36.893175385970004,"[15565042, 15465042, 15965042, 15865042, 15165042, 15065042, 15665042, 15765042, 15265042, 15365042]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
46,7,"[2, 4, 5, 6, 18, 20, 21]",7,4.878872744739056,0.11039821058511734,34.0207894280819,"[15143631, 15043631, 15743631, 15643631, 15543631, 15443631, 15843631, 15943631, 15243631, 15343631]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
47,7,"[0, 1, 3, 6, 12, 13, 18]",7,4.981893558986485,0.12103947717696428,34.485452585387975,"[15309521, 15209521, 15709521, 15609521, 15109521, 15009521, 15409521, 15509521, 15809521, 15909521]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
48,7,"[1, 2, 3, 7, 14, 15, 16]",7,4.899722342379391,0.11667262576520443,34.4834323237384,"[15173629, 15073629, 15773629, 15673629, 15573629, 15473629, 15873629, 15973629, 15273629, 15373629]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
49,7,"[3, 5, 15, 16, 18]",5,3.6211434146389365,0.08067297842353582,36.26360981902108,"[15128923, 15028923, 15828923, 15928923, 15428923, 15528923, 15628923, 15728923, 15228923, 15328923]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
50,7,"[1, 2, 4, 15, 18, 22, 24]",7,5.011005675420165,0.11639434937387705,35.84538523114419,"[15158219, 15058219, 15758219, 15658219, 15558219, 15458219, 15858219, 15958219, 15258219, 15358219]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
51,7,"[2, 4, 6, 13, 17, 18, 21]",7,4.8862997405231,0.11439417954534292,34.38440203600164,"[15601397, 15701397, 15001397, 15101397, 15801397, 15901397, 15501397, 15401397, 15301397, 15201397]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
52,7,"[0, 3, 5, 6, 8, 11, 18]",7,5.0092065734788775,0.11436832509934902,34.04293916068439,"[15146438, 15046438, 15746438, 15646438, 15546438, 15446438, 15846438, 15946438, 15246438, 15346438]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
53,7,"[0, 9, 12, 13, 24]",5,3.6430986020714045,0.08347941748797894,36.16727971518412,"[15143673, 15043673, 15743673, 15643673, 15543673, 15443673, 15343673, 15243673, 15943673, 15843673]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
