query,index_size,threads,nprobe,batch_size,num_retrieved_docs,avg_query_time,best_retrieved_ids
280,300m,72,256,1,5,2.221120672941208,"[285929706, 267221799, 230152569, 131278595, 171314209]"
281,300m,72,256,1,5,2.221120672941208,"[20923670, 217346705, 69426985, 93762365, 145059604]"
282,300m,72,256,1,5,2.221120672941208,"[237467098, 233516283, 128599997, 107087306, 264810886]"
283,300m,72,256,1,5,2.221120672941208,"[14160279, 240923643, 124464333, 18049756, 252664233]"
284,300m,72,256,1,5,2.221120672941208,"[155854511, 107602992, 83280226, 148278288, 184966837]"
285,300m,72,256,1,5,2.221120672941208,"[86506156, 275996308, 157048494, 299904349, 215440879]"
286,300m,72,256,1,5,2.221120672941208,"[115478596, 276582602, 237320852, 276458099, 186992543]"
287,300m,72,256,1,5,2.221120672941208,"[112823909, 77084173, 172839233, 229436305, 292698943]"
288,300m,72,256,1,5,2.221120672941208,"[95079664, 6995034, 94192487, 54040974, 94218543]"
289,300m,72,256,1,5,2.221120672941208,"[271812242, 154506859, 265680106, 17869505, 265596923]"
290,300m,72,256,1,5,2.221120672941208,"[26542497, 74220946, 196866050, 74220947, 196442594]"
291,300m,72,256,1,5,2.221120672941208,"[55180270, 103121914, 118339017, 99301987, 262222674]"
292,300m,72,256,1,5,2.221120672941208,"[8127326, 206135421, 24993123, 22675562, 107836378]"
293,300m,72,256,1,5,2.221120672941208,"[135433315, 66014884, 198395389, 14137287, 294417441]"
294,300m,72,256,1,5,2.221120672941208,"[76718141, 213001197, 238448094, 31985819, 169007577]"
295,300m,72,256,1,5,2.221120672941208,"[114969831, 115587342, 244816907, 81162601, 261569981]"
296,300m,72,256,1,5,2.221120672941208,"[49592205, 221277948, 91376011, 75869336, 216141826]"
297,300m,72,256,1,5,2.221120672941208,"[107707630, 251702169, 258577381, 293295108, 3886142]"
298,300m,72,256,1,5,2.221120672941208,"[244741781, 259061008, 190277138, 235663289, 201034767]"
299,300m,72,256,1,5,2.221120672941208,"[128986416, 89989777, 128986421, 102556579, 289799620]"
300,300m,72,256,1,5,2.221120672941208,"[5216647, 212973792, 253702497, 214806816, 49895144]"
301,300m,72,256,1,5,2.221120672941208,"[81124550, 81124549, 81124548, 145364578, 265170169]"
302,300m,72,256,1,5,2.221120672941208,"[286861706, 293035612, 270230003, 49633225, 1933992]"
303,300m,72,256,1,5,2.221120672941208,"[265121756, 97553281, 203257239, 44434902, 208667523]"
304,300m,72,256,1,5,2.221120672941208,"[255007978, 60443879, 299531063, 255023888, 23519762]"
305,300m,72,256,1,5,2.221120672941208,"[139267695, 145939144, 5992337, 96066774, 145936449]"
306,300m,72,256,1,5,2.221120672941208,"[245352853, 269115772, 239218509, 54178310, 200587776]"
307,300m,72,256,1,5,2.221120672941208,"[29670877, 75212121, 55398033, 79306088, 79418598]"
308,300m,72,256,1,5,2.221120672941208,"[40391899, 176968180, 219098741, 153586794, 81610510]"
309,300m,72,256,1,5,2.221120672941208,"[250002006, 283040642, 289056465, 56252653, 56252656]"
310,300m,72,256,1,5,2.221120672941208,"[9052792, 1235958, 108990028, 285345700, 221377139]"
311,300m,72,256,1,5,2.221120672941208,"[38976580, 38793200, 274007832, 38661789, 59068555]"
312,300m,72,256,1,5,2.221120672941208,"[42882853, 104879620, 134808188, 66300891, 31382543]"
313,300m,72,256,1,5,2.221120672941208,"[95450006, 18131858, 51649025, 242472231, 212280112]"
314,300m,72,256,1,5,2.221120672941208,"[60335653, 10567406, 77785246, 77785252, 73842371]"
315,300m,72,256,1,5,2.221120672941208,"[121994479, 294990698, 9686834, 194219986, 133438173]"
316,300m,72,256,1,5,2.221120672941208,"[101027280, 126808357, 223566621, 95179376, 94188709]"
317,300m,72,256,1,5,2.221120672941208,"[70318687, 58447535, 258863647, 22016492, 10970730]"
318,300m,72,256,1,5,2.221120672941208,"[160082892, 21795038, 84159298, 159930701, 88183761]"
319,300m,72,256,1,5,2.221120672941208,"[255281848, 124742263, 70192081, 95208796, 93719088]"
320,300m,72,256,1,5,2.221120672941208,"[52618152, 232770354, 199290394, 221596449, 43187242]"
321,300m,72,256,1,5,2.221120672941208,"[251701214, 115160297, 213916521, 297776511, 86663814]"
322,300m,72,256,1,5,2.221120672941208,"[270088517, 201988538, 262195009, 97510527, 71834092]"
323,300m,72,256,1,5,2.221120672941208,"[250227701, 240150965, 223674422, 214691156, 266404996]"
324,300m,72,256,1,5,2.221120672941208,"[129075217, 80040657, 173815382, 209912267, 125151427]"
325,300m,72,256,1,5,2.221120672941208,"[27172278, 279344354, 279344348, 295894959, 61039767]"
326,300m,72,256,1,5,2.221120672941208,"[163720348, 178744323, 203465133, 75062176, 201721442]"
327,300m,72,256,1,5,2.221120672941208,"[159288444, 38808316, 99375541, 261009372, 168468834]"
328,300m,72,256,1,5,2.221120672941208,"[278049718, 210118703, 159159732, 84501835, 209786180]"
329,300m,72,256,1,5,2.221120672941208,"[125005289, 272524316, 168415727, 63028551, 37514221]"
330,300m,72,256,1,5,2.221120672941208,"[73456656, 161731028, 30464257, 21010602, 34874051]"
331,300m,72,256,1,5,2.221120672941208,"[232624377, 33312517, 240079707, 84536342, 122995399]"
332,300m,72,256,1,5,2.221120672941208,"[50829515, 297373147, 156881617, 15786981, 68767785]"
333,300m,72,256,1,5,2.221120672941208,"[21887721, 90982543, 71946271, 199889714, 88845590]"
334,300m,72,256,1,5,2.221120672941208,"[270925514, 270865632, 242068515, 9440026, 228027150]"
335,300m,72,256,1,5,2.221120672941208,"[1177445, 269439474, 75230780, 155196349, 143476404]"
336,300m,72,256,1,5,2.221120672941208,"[37021387, 32247138, 230219770, 37021385, 211701126]"
337,300m,72,256,1,5,2.221120672941208,"[95368777, 203473006, 277178435, 193696745, 277377922]"
338,300m,72,256,1,5,2.221120672941208,"[239813570, 135165715, 225166472, 59358875, 285320319]"
339,300m,72,256,1,5,2.221120672941208,"[172479299, 193478910, 172407953, 275373898, 276194185]"
340,300m,72,256,1,5,2.221120672941208,"[110245053, 6262598, 205334998, 110245054, 205334999]"
341,300m,72,256,1,5,2.221120672941208,"[154769397, 14327567, 73146961, 155733062, 201779799]"
342,300m,72,256,1,5,2.221120672941208,"[178126547, 124219897, 295274232, 137599263, 80328316]"
343,300m,72,256,1,5,2.221120672941208,"[121073826, 19046699, 275095638, 19032231, 19049794]"
344,300m,72,256,1,5,2.221120672941208,"[232114775, 14509374, 159206067, 243527012, 31434972]"
345,300m,72,256,1,5,2.221120672941208,"[247018026, 225625059, 264515711, 86262583, 268623661]"
346,300m,72,256,1,5,2.221120672941208,"[270259749, 242203901, 202729390, 22984014, 138404908]"
347,300m,72,256,1,5,2.221120672941208,"[150965396, 105712961, 141603146, 131836456, 31356448]"
348,300m,72,256,1,5,2.221120672941208,"[264874268, 289326584, 36010935, 214078744, 264837681]"
349,300m,72,256,1,5,2.221120672941208,"[205075779, 3473498, 163597338, 94140642, 50411599]"
350,300m,72,256,1,5,2.221120672941208,"[212967491, 206104064, 57354181, 83078451, 70085812]"
351,300m,72,256,1,5,2.221120672941208,"[231750567, 158881460, 214212717, 293676101, 56423796]"
352,300m,72,256,1,5,2.221120672941208,"[159288444, 56516313, 180175964, 156838138, 104653458]"
353,300m,72,256,1,5,2.221120672941208,"[25674236, 25134399, 64349747, 273771071, 109854486]"
354,300m,72,256,1,5,2.221120672941208,"[233253797, 231312021, 233623476, 30060169, 51507903]"
355,300m,72,256,1,5,2.221120672941208,"[87021594, 274901251, 256915759, 20412225, 20412227]"
356,300m,72,256,1,5,2.221120672941208,"[170590119, 2475738, 220715901, 41285817, 181258307]"
357,300m,72,256,1,5,2.221120672941208,"[152752488, 215582082, 23744700, 226256161, 20289167]"
358,300m,72,256,1,5,2.221120672941208,"[115445650, 272371036, 66503026, 53513602, 191777500]"
359,300m,72,256,1,5,2.221120672941208,"[189821126, 84370205, 150624716, 171116708, 279607242]"
360,300m,72,256,1,5,2.221120672941208,"[83615098, 116130435, 285059303, 82007844, 108729357]"
361,300m,72,256,1,5,2.221120672941208,"[278141538, 539789, 17484659, 285358626, 33657821]"
362,300m,72,256,1,5,2.221120672941208,"[181186798, 260871767, 225971949, 74904627, 34104722]"
363,300m,72,256,1,5,2.221120672941208,"[135637909, 156966002, 141525826, 88409674, 198456938]"
364,300m,72,256,1,5,2.221120672941208,"[91045656, 204742224, 66350734, 146153024, 91145899]"
365,300m,72,256,1,5,2.221120672941208,"[197331121, 203175694, 10900861, 224727886, 206225961]"
366,300m,72,256,1,5,2.221120672941208,"[264135115, 199669026, 149546661, 246851835, 123763385]"
367,300m,72,256,1,5,2.221120672941208,"[200648154, 95806496, 172532783, 200798961, 200758616]"
368,300m,72,256,1,5,2.221120672941208,"[121118877, 179716299, 179716297, 187531467, 189125274]"
369,300m,72,256,1,5,2.221120672941208,"[61703972, 61743325, 61752470, 61662302, 147972321]"
370,300m,72,256,1,5,2.221120672941208,"[156798773, 138894530, 138912973, 222372382, 196731743]"
371,300m,72,256,1,5,2.221120672941208,"[153495727, 33031887, 124305236, 53446759, 269092650]"
372,300m,72,256,1,5,2.221120672941208,"[176321989, 155680535, 172051621, 174827662, 141880642]"
373,300m,72,256,1,5,2.221120672941208,"[66945228, 164493174, 229418332, 164493173, 164488032]"
374,300m,72,256,1,5,2.221120672941208,"[79589330, 79534942, 27694960, 239266185, 79534940]"
375,300m,72,256,1,5,2.221120672941208,"[134388981, 245501608, 65981923, 28665082, 117736302]"
376,300m,72,256,1,5,2.221120672941208,"[44699920, 44818539, 44759941, 82654031, 44771368]"
377,300m,72,256,1,5,2.221120672941208,"[56178028, 83860641, 36342745, 212178667, 100307694]"
378,300m,72,256,1,5,2.221120672941208,"[273445499, 294973938, 53559895, 269836647, 225515118]"
379,300m,72,256,1,5,2.221120672941208,"[12089838, 279173090, 200819316, 18158405, 18099339]"
380,300m,72,256,1,5,2.221120672941208,"[17612596, 40392331, 219542869, 292070009, 232957192]"
381,300m,72,256,1,5,2.221120672941208,"[86367605, 161567707, 13616864, 155266150, 161506585]"
382,300m,72,256,1,5,2.221120672941208,"[237070538, 250863806, 124012280, 125834934, 216536288]"
383,300m,72,256,1,5,2.221120672941208,"[153251771, 173223910, 240318630, 275300878, 296100641]"
384,300m,72,256,1,5,2.221120672941208,"[116156864, 94138854, 144925963, 115939265, 276716142]"
385,300m,72,256,1,5,2.221120672941208,"[153416261, 267733351, 182528717, 153235230, 101839990]"
386,300m,72,256,1,5,2.221120672941208,"[143710637, 141191209, 101339458, 258284679, 66477064]"
387,300m,72,256,1,5,2.221120672941208,"[232349010, 192108533, 155960153, 271493485, 202937140]"
388,300m,72,256,1,5,2.221120672941208,"[236407296, 195054568, 47736879, 176951052, 180470618]"
389,300m,72,256,1,5,2.221120672941208,"[119245446, 121767006, 197017447, 38359411, 122211933]"
390,300m,72,256,1,5,2.221120672941208,"[220353823, 11924552, 216833046, 7074431, 216763606]"
391,300m,72,256,1,5,2.221120672941208,"[77610982, 91840173, 38397014, 116093015, 63403778]"
392,300m,72,256,1,5,2.221120672941208,"[63560910, 25678541, 63560911, 150585862, 227352658]"
393,300m,72,256,1,5,2.221120672941208,"[221315009, 161643426, 199372791, 199372793, 120105951]"
394,300m,72,256,1,5,2.221120672941208,"[91732236, 89899767, 89885435, 258789211, 12278791]"
395,300m,72,256,1,5,2.221120672941208,"[206505535, 80318860, 8975195, 184007788, 35645259]"
396,300m,72,256,1,5,2.221120672941208,"[5099013, 268487956, 182880755, 181432055, 289714586]"
397,300m,72,256,1,5,2.221120672941208,"[145714234, 55169815, 94145145, 59835821, 85170985]"
398,300m,72,256,1,5,2.221120672941208,"[178701094, 169241695, 203131002, 119479044, 144741612]"
399,300m,72,256,1,5,2.221120672941208,"[251771382, 121998018, 272889916, 40897021, 281123654]"
400,300m,72,256,1,5,2.221120672941208,"[256119635, 131074138, 243220401, 229663079, 205923408]"
401,300m,72,256,1,5,2.221120672941208,"[295204706, 124536510, 246314100, 159442566, 281126567]"
402,300m,72,256,1,5,2.221120672941208,"[298908210, 298794916, 298912298, 298794913, 298976203]"
403,300m,72,256,1,5,2.221120672941208,"[261927670, 214501488, 174888889, 220261913, 98350042]"
404,300m,72,256,1,5,2.221120672941208,"[97886077, 177085785, 246830600, 139919292, 270547088]"
405,300m,72,256,1,5,2.221120672941208,"[57846362, 218422746, 19245188, 128619420, 56472827]"
406,300m,72,256,1,5,2.221120672941208,"[150222919, 150222911, 190314871, 77436951, 195156057]"
407,300m,72,256,1,5,2.221120672941208,"[108058360, 103119539, 5090347, 18353541, 173171432]"
408,300m,72,256,1,5,2.221120672941208,"[169884658, 77200660, 69224251, 275337916, 144637842]"
409,300m,72,256,1,5,2.221120672941208,"[295325048, 192003580, 96343823, 190577166, 106236962]"
410,300m,72,256,1,5,2.221120672941208,"[64814605, 41558682, 193872855, 201440502, 154912482]"
411,300m,72,256,1,5,2.221120672941208,"[297057802, 15027899, 10410030, 250298433, 67765886]"
412,300m,72,256,1,5,2.221120672941208,"[122123242, 56124422, 154005246, 32377145, 1077062]"
413,300m,72,256,1,5,2.221120672941208,"[205162234, 224374198, 90927391, 144668274, 150260965]"
414,300m,72,256,1,5,2.221120672941208,"[161564275, 271058268, 161564268, 230419634, 161564276]"
415,300m,72,256,1,5,2.221120672941208,"[222743300, 26571077, 51606008, 256299, 229908291]"
416,300m,72,256,1,5,2.221120672941208,"[187476453, 184621484, 274522518, 291406539, 120744098]"
417,300m,72,256,1,5,2.221120672941208,"[91742405, 141160630, 184214797, 36145343, 258851951]"
418,300m,72,256,1,5,2.221120672941208,"[290312855, 116276053, 235542195, 29510027, 5637958]"
419,300m,72,256,1,5,2.221120672941208,"[293909992, 23954440, 77828849, 251174153, 257403790]"
420,300m,72,256,1,5,2.221120672941208,"[285141226, 285141225, 100064731, 134128179, 120789564]"
421,300m,72,256,1,5,2.221120672941208,"[272994238, 53513120, 217202170, 51922869, 290663967]"
422,300m,72,256,1,5,2.221120672941208,"[221771305, 227396417, 78170859, 227396424, 279837663]"
423,300m,72,256,1,5,2.221120672941208,"[41331909, 142599350, 177114757, 102007025, 247373154]"
424,300m,72,256,1,5,2.221120672941208,"[210879324, 51417397, 113899481, 218572965, 220056791]"
425,300m,72,256,1,5,2.221120672941208,"[69022335, 199616068, 251105507, 142075410, 189098516]"
426,300m,72,256,1,5,2.221120672941208,"[185679644, 258644311, 202801575, 256300972, 236429858]"
427,300m,72,256,1,5,2.221120672941208,"[37526005, 33417771, 94892798, 259864000, 218108954]"
428,300m,72,256,1,5,2.221120672941208,"[47765917, 81327474, 106352467, 106352466, 233810974]"
429,300m,72,256,1,5,2.221120672941208,"[288071214, 228977595, 266964121, 227073636, 170991222]"
430,300m,72,256,1,5,2.221120672941208,"[222956702, 212190984, 4437641, 203025699, 202286739]"
431,300m,72,256,1,5,2.221120672941208,"[118055614, 163478788, 27643132, 54062828, 208823081]"
432,300m,72,256,1,5,2.221120672941208,"[206788263, 113432794, 113395491, 51649213, 106911166]"
433,300m,72,256,1,5,2.221120672941208,"[183387762, 154979126, 179571608, 165863631, 153226511]"
434,300m,72,256,1,5,2.221120672941208,"[225652102, 5649969, 5649968, 165335047, 159768286]"
435,300m,72,256,1,5,2.221120672941208,"[255794082, 181557532, 159361284, 211598789, 94748954]"
436,300m,72,256,1,5,2.221120672941208,"[20069172, 78858363, 12691829, 140863450, 25388469]"
437,300m,72,256,1,5,2.221120672941208,"[57161118, 160165905, 190784435, 26448373, 80740447]"
438,300m,72,256,1,5,2.221120672941208,"[49283079, 35898600, 222478441, 297436434, 161050588]"
439,300m,72,256,1,5,2.221120672941208,"[87730836, 116076904, 188731557, 100259567, 87111408]"
440,300m,72,256,1,5,2.221120672941208,"[58263293, 257020445, 202266373, 136800017, 249080043]"
441,300m,72,256,1,5,2.221120672941208,"[1158459, 239291786, 29300182, 45920237, 298698329]"
442,300m,72,256,1,5,2.221120672941208,"[283126902, 27277348, 125839494, 63723385, 9948770]"
443,300m,72,256,1,5,2.221120672941208,"[101644950, 241747163, 9875326, 246462648, 75795637]"
444,300m,72,256,1,5,2.221120672941208,"[161391509, 94588812, 226409735, 187776872, 129964944]"
445,300m,72,256,1,5,2.221120672941208,"[162270075, 53367640, 23615373, 131765282, 175987844]"
446,300m,72,256,1,5,2.221120672941208,"[26490240, 22249358, 194486620, 74361713, 22249367]"
447,300m,72,256,1,5,2.221120672941208,"[99287103, 252822624, 147501338, 99356624, 81855859]"
448,300m,72,256,1,5,2.221120672941208,"[97030774, 38906152, 245436059, 237007656, 297971827]"
449,300m,72,256,1,5,2.221120672941208,"[267990263, 51834142, 70176802, 131764980, 267602723]"
450,300m,72,256,1,5,2.221120672941208,"[207355559, 25671216, 31277728, 113060893, 207533350]"
451,300m,72,256,1,5,2.221120672941208,"[255457970, 11907548, 207976466, 12021424, 91781316]"
452,300m,72,256,1,5,2.221120672941208,"[118267505, 275408587, 193079880, 299364175, 155594246]"
453,300m,72,256,1,5,2.221120672941208,"[107429106, 121087198, 269655772, 185142961, 33216306]"
454,300m,72,256,1,5,2.221120672941208,"[204763087, 15101628, 84707877, 27236663, 213628432]"
455,300m,72,256,1,5,2.221120672941208,"[13789353, 120696219, 147463161, 43600393, 79066778]"
456,300m,72,256,1,5,2.221120672941208,"[139721258, 74228742, 168133418, 240197556, 293424504]"
457,300m,72,256,1,5,2.221120672941208,"[162471685, 136874010, 231705738, 113888790, 119861582]"
458,300m,72,256,1,5,2.221120672941208,"[187787262, 215726149, 212547914, 191295996, 274449131]"
459,300m,72,256,1,5,2.221120672941208,"[88258506, 174098819, 153206312, 272080642, 226086068]"
460,300m,72,256,1,5,2.221120672941208,"[175490625, 161639518, 155220281, 1915479, 163094397]"
461,300m,72,256,1,5,2.221120672941208,"[129177492, 270544705, 234273248, 41028519, 178658508]"
462,300m,72,256,1,5,2.221120672941208,"[231054295, 144569808, 202755365, 53678820, 232274035]"
463,300m,72,256,1,5,2.221120672941208,"[40280342, 81705327, 14113010, 260127737, 46354100]"
464,300m,72,256,1,5,2.221120672941208,"[292312148, 81024549, 285616290, 285794450, 285539307]"
465,300m,72,256,1,5,2.221120672941208,"[176468700, 213315000, 235771350, 148498246, 41816450]"
466,300m,72,256,1,5,2.221120672941208,"[277854528, 245809491, 177227322, 25007565, 213506514]"
467,300m,72,256,1,5,2.221120672941208,"[18091477, 54728018, 204994945, 18084019, 252025031]"
468,300m,72,256,1,5,2.221120672941208,"[118178412, 298492231, 204702968, 218852589, 172680608]"
469,300m,72,256,1,5,2.221120672941208,"[62527222, 44853424, 160032042, 107069400, 17895593]"
470,300m,72,256,1,5,2.221120672941208,"[176000049, 81115506, 178865239, 273980664, 18778545]"
471,300m,72,256,1,5,2.221120672941208,"[139111471, 229777518, 296559762, 251805477, 63994882]"
472,300m,72,256,1,5,2.221120672941208,"[99275646, 223346411, 250763915, 297833110, 233508947]"
473,300m,72,256,1,5,2.221120672941208,"[112947996, 246119311, 99877266, 104530316, 276497222]"
474,300m,72,256,1,5,2.221120672941208,"[111279463, 267500020, 85629615, 85629614, 168466074]"
475,300m,72,256,1,5,2.221120672941208,"[142216812, 55793947, 143640933, 142078996, 141688146]"
476,300m,72,256,1,5,2.221120672941208,"[295878466, 101179090, 101303614, 101275642, 219048394]"
477,300m,72,256,1,5,2.221120672941208,"[134023122, 134045765, 277369238, 134045767, 186013823]"
478,300m,72,256,1,5,2.221120672941208,"[278583544, 186803377, 141595512, 65943481, 265290220]"
479,300m,72,256,1,5,2.221120672941208,"[206946850, 35277925, 271075585, 114846788, 298702158]"
480,300m,72,256,1,5,2.221120672941208,"[164567930, 76437166, 148730856, 289687404, 31389939]"
481,300m,72,256,1,5,2.221120672941208,"[60269282, 134682753, 161482467, 260811580, 157043851]"
482,300m,72,256,1,5,2.221120672941208,"[185414817, 278271929, 270942898, 215904612, 6430184]"
483,300m,72,256,1,5,2.221120672941208,"[39414752, 166713165, 212190985, 6397674, 171653851]"
484,300m,72,256,1,5,2.221120672941208,"[18606957, 297497815, 104332912, 193436670, 86389394]"
485,300m,72,256,1,5,2.221120672941208,"[200634062, 21333472, 292852348, 47062145, 2360277]"
486,300m,72,256,1,5,2.221120672941208,"[56701149, 39076161, 263768564, 58447535, 56763086]"
487,300m,72,256,1,5,2.221120672941208,"[247713415, 179936272, 57091603, 135846690, 179829303]"
488,300m,72,256,1,5,2.221120672941208,"[87256967, 87256965, 116827493, 202144811, 6340035]"
489,300m,72,256,1,5,2.221120672941208,"[244730630, 190397391, 205670594, 3671082, 209856536]"
490,300m,72,256,1,5,2.221120672941208,"[147860004, 279548621, 82761773, 283966976, 253136900]"
491,300m,72,256,1,5,2.221120672941208,"[268678452, 2456965, 81435176, 163508554, 193148552]"
492,300m,72,256,1,5,2.221120672941208,"[160760036, 174221182, 24335764, 28528015, 18314610]"
493,300m,72,256,1,5,2.221120672941208,"[277272628, 79991391, 277766670, 151806371, 68940733]"
494,300m,72,256,1,5,2.221120672941208,"[205539569, 233429029, 186295331, 186246386, 155115209]"
495,300m,72,256,1,5,2.221120672941208,"[25871553, 86639618, 103452026, 9606063, 37237949]"
496,300m,72,256,1,5,2.221120672941208,"[236259714, 34682763, 229252425, 135594955, 160567613]"
497,300m,72,256,1,5,2.221120672941208,"[299386406, 50443737, 41614889, 101472677, 72427749]"
498,300m,72,256,1,5,2.221120672941208,"[276146023, 35003847, 18787922, 30900903, 69478718]"
499,300m,72,256,1,5,2.221120672941208,"[131956001, 243392874, 266667197, 200658135, 124019936]"
500,300m,72,256,1,5,2.221120672941208,"[236293030, 217417000, 108159997, 217455577, 275270694]"
501,300m,72,256,1,5,2.221120672941208,"[29636583, 22593284, 199862179, 240298873, 62864624]"
502,300m,72,256,1,5,2.221120672941208,"[249329727, 243179825, 229394936, 238057012, 149726223]"
503,300m,72,256,1,5,2.221120672941208,"[67675597, 66775892, 145991549, 122988501, 277869308]"
504,300m,72,256,1,5,2.221120672941208,"[108048881, 258388843, 105174944, 286322291, 272479430]"
505,300m,72,256,1,5,2.221120672941208,"[221755123, 153410927, 251994508, 215015443, 27685332]"
506,300m,72,256,1,5,2.221120672941208,"[162695942, 95452710, 162731169, 129216516, 162727504]"
507,300m,72,256,1,5,2.221120672941208,"[102289513, 279358314, 271830533, 113902419, 244534552]"
508,300m,72,256,1,5,2.221120672941208,"[88155495, 88155494, 133048366, 203558056, 159299546]"
509,300m,72,256,1,5,2.221120672941208,"[136975153, 106336730, 76102061, 18384764, 58791574]"
510,300m,72,256,1,5,2.221120672941208,"[73624450, 75775109, 289864068, 104828063, 228596455]"
511,300m,72,256,1,5,2.221120672941208,"[2893851, 265818700, 2701816, 89993059, 100270462]"
512,300m,72,256,1,5,2.221120672941208,"[97093587, 60901442, 75252116, 253453552, 293932169]"
513,300m,72,256,1,5,2.221120672941208,"[9753040, 175920041, 198030279, 161816983, 97533873]"
514,300m,72,256,1,5,2.221120672941208,"[259638967, 29539058, 226769638, 13234335, 103461123]"
515,300m,72,256,1,5,2.221120672941208,"[130933279, 104910465, 291501341, 195792455, 130933280]"
516,300m,72,256,1,5,2.221120672941208,"[157350314, 211384216, 25048268, 139187086, 211384218]"
517,300m,72,256,1,5,2.221120672941208,"[116909789, 213916429, 152709618, 180504935, 180504938]"
518,300m,72,256,1,5,2.221120672941208,"[10724956, 140399022, 211228225, 208979114, 211333354]"
519,300m,72,256,1,5,2.221120672941208,"[210728434, 60332441, 187978492, 94899699, 94063956]"
520,300m,72,256,1,5,2.221120672941208,"[25955538, 86731325, 137001895, 230400934, 10405125]"
521,300m,72,256,1,5,2.221120672941208,"[299210752, 299340964, 46214273, 299335078, 299208442]"
522,300m,72,256,1,5,2.221120672941208,"[77277042, 130317406, 255648442, 2703194, 8883729]"
523,300m,72,256,1,5,2.221120672941208,"[293660001, 283438059, 226255915, 148240321, 283438076]"
524,300m,72,256,1,5,2.221120672941208,"[26854162, 160315320, 275142002, 69172137, 274216131]"
525,300m,72,256,1,5,2.221120672941208,"[36180897, 50226098, 17275234, 4837235, 253844795]"
526,300m,72,256,1,5,2.221120672941208,"[84491517, 17613869, 77947251, 84247146, 84247145]"
527,300m,72,256,1,5,2.221120672941208,"[202797995, 146162777, 89574241, 298427025, 286202219]"
528,300m,72,256,1,5,2.221120672941208,"[151560407, 155391489, 96285681, 59000368, 221150388]"
529,300m,72,256,1,5,2.221120672941208,"[205692914, 48824457, 109037586, 241830589, 178355751]"
530,300m,72,256,1,5,2.221120672941208,"[260241454, 62190354, 3266238, 64563042, 160952692]"
531,300m,72,256,1,5,2.221120672941208,"[20708183, 197916966, 62248, 208315947, 266579290]"
532,300m,72,256,1,5,2.221120672941208,"[61993233, 277965556, 272578831, 70028885, 22306061]"
533,300m,72,256,1,5,2.221120672941208,"[227153031, 38374470, 170641969, 207375401, 246277933]"
534,300m,72,256,1,5,2.221120672941208,"[16387247, 51954795, 178299808, 214461142, 127179466]"
535,300m,72,256,1,5,2.221120672941208,"[135213883, 296608572, 58852724, 294221006, 224743290]"
536,300m,72,256,1,5,2.221120672941208,"[65971972, 131974822, 230534218, 274330010, 288854092]"
537,300m,72,256,1,5,2.221120672941208,"[118696928, 204662725, 122549331, 240924035, 239161889]"
538,300m,72,256,1,5,2.221120672941208,"[165273779, 134482581, 260695453, 42421416, 174091331]"
539,300m,72,256,1,5,2.221120672941208,"[123083666, 241713019, 5354004, 31285918, 39305778]"
540,300m,72,256,1,5,2.221120672941208,"[137357883, 189654009, 267334804, 63865312, 141016056]"
541,300m,72,256,1,5,2.221120672941208,"[11790623, 143974679, 143974680, 162451809, 173538003]"
542,300m,72,256,1,5,2.221120672941208,"[196948683, 197506474, 194854935, 17191552, 116050390]"
543,300m,72,256,1,5,2.221120672941208,"[259058018, 160788017, 133869573, 22039393, 41400402]"
544,300m,72,256,1,5,2.221120672941208,"[90026781, 174112660, 264718859, 277515520, 158154081]"
545,300m,72,256,1,5,2.221120672941208,"[145084398, 189694457, 153822917, 212161297, 284734160]"
546,300m,72,256,1,5,2.221120672941208,"[28169039, 28098047, 196600927, 35221743, 230805367]"
547,300m,72,256,1,5,2.221120672941208,"[240415233, 74766187, 225248797, 31474832, 106748058]"
548,300m,72,256,1,5,2.221120672941208,"[27420085, 9216192, 133297923, 186947381, 224533456]"
549,300m,72,256,1,5,2.221120672941208,"[97655870, 161716231, 50254066, 218049430, 977919]"
550,300m,72,256,1,5,2.221120672941208,"[110104781, 257063804, 1660903, 45244751, 17540449]"
551,300m,72,256,1,5,2.221120672941208,"[253128968, 64346359, 170092290, 272789943, 43985045]"
552,300m,72,256,1,5,2.221120672941208,"[199144504, 47763948, 49927206, 140760693, 115008368]"
553,300m,72,256,1,5,2.221120672941208,"[285159161, 143587804, 184182755, 15633309, 259075731]"
554,300m,72,256,1,5,2.221120672941208,"[186317781, 282575724, 188183473, 186317783, 235144465]"
555,300m,72,256,1,5,2.221120672941208,"[81834019, 213679164, 209274715, 289474694, 183636341]"
556,300m,72,256,1,5,2.221120672941208,"[201539799, 278732438, 135281203, 239361347, 139451569]"
557,300m,72,256,1,5,2.221120672941208,"[14569986, 29259430, 78657985, 145250360, 14581510]"
558,300m,72,256,1,5,2.221120672941208,"[249431267, 77737780, 185218872, 127310136, 173027574]"
559,300m,72,256,1,5,2.221120672941208,"[149011245, 149011244, 879383, 180913596, 279158838]"
560,300m,72,256,1,5,2.221120672941208,"[227952470, 142364103, 257903308, 134325219, 271477873]"
561,300m,72,256,1,5,2.221120672941208,"[212133469, 64232253, 89415714, 266862407, 142678476]"
562,300m,72,256,1,5,2.221120672941208,"[60324652, 88325508, 240494730, 153654459, 143361805]"
563,300m,72,256,1,5,2.221120672941208,"[230938230, 280007366, 223834768, 216360558, 230819996]"
