query,index_size,threads,nprobe,batch_size,num_retrieved_docs,avg_query_time,best_retrieved_ids
49,600m,128,256,32,10,0.20620179921388626,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
50,600m,128,256,32,10,0.20620179921388626,"[910654, 810654, 710654, 610654, 510654, 410654, 310654, 210654, 110654, 10654]"
51,600m,128,256,32,10,0.20620179921388626,"[967138, 867138, 767138, 667138, 567138, 467138, 367138, 267138, 167138, 67138]"
52,600m,128,256,32,10,0.20620179921388626,"[948113, 848113, 748113, 648113, 548113, 448113, 348113, 248113, 148113, 48113]"
53,600m,128,256,32,10,0.20620179921388626,"[995617, 895617, 795617, 695617, 595617, 495617, 395617, 295617, 195617, 95617]"
54,600m,128,256,32,10,0.20620179921388626,"[925844, 825844, 725844, 625844, 525844, 425844, 325844, 225844, 125844, 25844]"
55,600m,128,256,32,10,0.20620179921388626,"[993674, 893674, 793674, 693674, 593674, 493674, 393674, 293674, 193674, 93674]"
56,600m,128,256,32,10,0.20620179921388626,"[985729, 885729, 785729, 685729, 585729, 485729, 385729, 285729, 185729, 85729]"
57,600m,128,256,32,10,0.20620179921388626,"[968893, 868893, 768893, 668893, 568893, 468893, 368893, 268893, 168893, 68893]"
58,600m,128,256,32,10,0.20620179921388626,"[921100, 821100, 721100, 621100, 521100, 421100, 321100, 221100, 121100, 21100]"
59,600m,128,256,32,10,0.20620179921388626,"[995219, 895219, 795219, 695219, 595219, 495219, 395219, 295219, 195219, 95219]"
60,600m,128,256,32,10,0.20620179921388626,"[947248, 847248, 747248, 647248, 547248, 447248, 347248, 247248, 147248, 47248]"
61,600m,128,256,32,10,0.20620179921388626,"[915026, 815026, 715026, 615026, 515026, 415026, 315026, 215026, 115026, 15026]"
62,600m,128,256,32,10,0.20620179921388626,"[926373, 826373, 726373, 626373, 526373, 426373, 326373, 226373, 126373, 26373]"
63,600m,128,256,32,10,0.20620179921388626,"[915819, 815819, 715819, 615819, 515819, 415819, 315819, 215819, 115819, 15819]"
64,600m,128,256,32,10,0.20309880375862122,"[971464, 871464, 771464, 671464, 571464, 471464, 371464, 271464, 171464, 71464]"
65,600m,128,256,32,10,0.20309880375862122,"[916762, 816762, 716762, 616762, 516762, 416762, 316762, 216762, 116762, 16762]"
66,600m,128,256,32,10,0.20309880375862122,"[974000, 874000, 774000, 674000, 574000, 474000, 374000, 274000, 174000, 74000]"
67,600m,128,256,32,10,0.20309880375862122,"[981024, 881024, 781024, 681024, 581024, 481024, 381024, 281024, 181024, 81024]"
68,600m,128,256,32,10,0.20309880375862122,"[904146, 804146, 704146, 604146, 504146, 404146, 304146, 204146, 104146, 4146]"
69,600m,128,256,32,10,0.20309880375862122,"[994547, 894547, 794547, 694547, 594547, 494547, 394547, 294547, 194547, 94547]"
70,600m,128,256,32,10,0.20309880375862122,"[937986, 837986, 737986, 637986, 537986, 437986, 337986, 237986, 137986, 37986]"
71,600m,128,256,32,10,0.20309880375862122,"[995263, 895263, 795263, 695263, 595263, 495263, 395263, 295263, 195263, 95263]"
72,600m,128,256,32,10,0.20309880375862122,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
73,600m,128,256,32,10,0.20309880375862122,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
74,600m,128,256,32,10,0.20309880375862122,"[926157, 826157, 726157, 626157, 526157, 426157, 326157, 226157, 126157, 26157]"
75,600m,128,256,32,10,0.20309880375862122,"[978134, 878134, 778134, 678134, 578134, 478134, 378134, 278134, 178134, 78134]"
76,600m,128,256,32,10,0.20309880375862122,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
77,600m,128,256,32,10,0.20309880375862122,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
78,600m,128,256,32,10,0.20309880375862122,"[961502, 861502, 761502, 661502, 561502, 461502, 361502, 261502, 161502, 61502]"
79,600m,128,256,32,10,0.20309880375862122,"[920343, 820343, 720343, 620343, 520343, 420343, 320343, 220343, 120343, 20343]"
80,600m,128,256,32,10,0.20309880375862122,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
81,600m,128,256,32,10,0.20309880375862122,"[915890, 815890, 715890, 615890, 515890, 415890, 315890, 215890, 115890, 15890]"
82,600m,128,256,32,10,0.20309880375862122,"[948113, 848113, 748113, 648113, 548113, 448113, 348113, 248113, 148113, 48113]"
83,600m,128,256,32,10,0.20309880375862122,"[928385, 828385, 728385, 628385, 528385, 428385, 328385, 228385, 128385, 28385]"
84,600m,128,256,32,10,0.20309880375862122,"[932700, 832700, 732700, 632700, 532700, 432700, 332700, 232700, 132700, 32700]"
85,600m,128,256,32,10,0.20309880375862122,"[918542, 818542, 718542, 618542, 518542, 418542, 318542, 218542, 118542, 18542]"
86,600m,128,256,32,10,0.20309880375862122,"[919254, 819254, 719254, 619254, 519254, 419254, 319254, 219254, 119254, 19254]"
87,600m,128,256,32,10,0.20309880375862122,"[955620, 855620, 755620, 655620, 555620, 455620, 355620, 255620, 155620, 55620]"
88,600m,128,256,32,10,0.20309880375862122,"[903411, 803411, 703411, 603411, 503411, 403411, 303411, 203411, 103411, 3411]"
89,600m,128,256,32,10,0.20309880375862122,"[972964, 872964, 772964, 672964, 572964, 472964, 372964, 272964, 172964, 72964]"
90,600m,128,256,32,10,0.20309880375862122,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
91,600m,128,256,32,10,0.20309880375862122,"[937065, 837065, 737065, 637065, 537065, 437065, 337065, 237065, 137065, 37065]"
92,600m,128,256,32,10,0.20309880375862122,"[903659, 803659, 703659, 603659, 503659, 403659, 303659, 203659, 103659, 3659]"
93,600m,128,256,32,10,0.20309880375862122,"[955122, 855122, 755122, 655122, 555122, 455122, 355122, 255122, 155122, 55122]"
94,600m,128,256,32,10,0.20309880375862122,"[921253, 821253, 721253, 621253, 521253, 421253, 321253, 221253, 121253, 21253]"
95,600m,128,256,32,10,0.20309880375862122,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
96,600m,128,256,32,10,0.1670764982700348,"[950514, 850514, 750514, 650514, 550514, 450514, 350514, 250514, 150514, 50514]"
97,600m,128,256,32,10,0.1670764982700348,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
98,600m,128,256,32,10,0.1670764982700348,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
99,600m,128,256,32,10,0.1670764982700348,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
100,600m,128,256,32,10,0.1670764982700348,"[910654, 810654, 710654, 610654, 510654, 410654, 310654, 210654, 110654, 10654]"
101,600m,128,256,32,10,0.1670764982700348,"[942778, 842778, 742778, 642778, 542778, 442778, 342778, 242778, 142778, 42778]"
102,600m,128,256,32,10,0.1670764982700348,"[990896, 890896, 790896, 690896, 590896, 490896, 390896, 290896, 190896, 90896]"
103,600m,128,256,32,10,0.1670764982700348,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
104,600m,128,256,32,10,0.1670764982700348,"[934569, 834569, 734569, 634569, 534569, 434569, 334569, 234569, 134569, 34569]"
105,600m,128,256,32,10,0.1670764982700348,"[928385, 828385, 728385, 628385, 528385, 428385, 328385, 228385, 128385, 28385]"
106,600m,128,256,32,10,0.1670764982700348,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
107,600m,128,256,32,10,0.1670764982700348,"[907481, 807481, 707481, 607481, 507481, 407481, 307481, 207481, 107481, 7481]"
108,600m,128,256,32,10,0.1670764982700348,"[905883, 805883, 705883, 605883, 505883, 405883, 305883, 205883, 105883, 5883]"
109,600m,128,256,32,10,0.1670764982700348,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
110,600m,128,256,32,10,0.1670764982700348,"[935757, 835757, 735757, 635757, 535757, 435757, 335757, 235757, 135757, 35757]"
111,600m,128,256,32,10,0.1670764982700348,"[947113, 847113, 747113, 647113, 547113, 447113, 347113, 247113, 147113, 47113]"
112,600m,128,256,32,10,0.1670764982700348,"[932700, 832700, 732700, 632700, 532700, 432700, 332700, 232700, 132700, 32700]"
113,600m,128,256,32,10,0.1670764982700348,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
114,600m,128,256,32,10,0.1670764982700348,"[982645, 882645, 782645, 682645, 582645, 482645, 382645, 282645, 182645, 82645]"
115,600m,128,256,32,10,0.1670764982700348,"[964206, 864206, 764206, 664206, 564206, 464206, 364206, 264206, 164206, 64206]"
116,600m,128,256,32,10,0.1670764982700348,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
117,600m,128,256,32,10,0.1670764982700348,"[972111, 872111, 772111, 672111, 572111, 472111, 372111, 272111, 172111, 72111]"
118,600m,128,256,32,10,0.1670764982700348,"[996588, 896588, 796588, 696588, 596588, 496588, 396588, 296588, 196588, 96588]"
119,600m,128,256,32,10,0.1670764982700348,"[995263, 895263, 795263, 695263, 595263, 495263, 395263, 295263, 195263, 95263]"
120,600m,128,256,32,10,0.1670764982700348,"[957390, 857390, 757390, 657390, 557390, 457390, 357390, 257390, 157390, 57390]"
121,600m,128,256,32,10,0.1670764982700348,"[925844, 825844, 725844, 625844, 525844, 425844, 325844, 225844, 125844, 25844]"
122,600m,128,256,32,10,0.1670764982700348,"[913557, 813557, 713557, 613557, 513557, 413557, 313557, 213557, 113557, 13557]"
123,600m,128,256,32,10,0.1670764982700348,"[903519, 803519, 703519, 603519, 503519, 403519, 303519, 203519, 103519, 3519]"
124,600m,128,256,32,10,0.1670764982700348,"[995609, 895609, 795609, 695609, 595609, 495609, 395609, 295609, 195609, 95609]"
125,600m,128,256,32,10,0.1670764982700348,"[996677, 896677, 796677, 696677, 596677, 496677, 396677, 296677, 196677, 96677]"
126,600m,128,256,32,10,0.1670764982700348,"[919824, 819824, 719824, 619824, 519824, 419824, 319824, 219824, 119824, 19824]"
127,600m,128,256,32,10,0.1670764982700348,"[916762, 816762, 716762, 616762, 516762, 416762, 316762, 216762, 116762, 16762]"
128,600m,128,256,32,10,0.19758173823356628,"[999680, 899680, 799680, 699680, 599680, 499680, 399680, 299680, 199680, 99680]"
129,600m,128,256,32,10,0.19758173823356628,"[955437, 855437, 755437, 655437, 555437, 455437, 355437, 255437, 155437, 55437]"
130,600m,128,256,32,10,0.19758173823356628,"[979384, 879384, 779384, 679384, 579384, 479384, 379384, 279384, 179384, 79384]"
131,600m,128,256,32,10,0.19758173823356628,"[997648, 897648, 797648, 697648, 597648, 497648, 397648, 297648, 197648, 97648]"
132,600m,128,256,32,10,0.19758173823356628,"[991173, 891173, 791173, 691173, 591173, 491173, 391173, 291173, 191173, 91173]"
133,600m,128,256,32,10,0.19758173823356628,"[944355, 844355, 744355, 644355, 544355, 444355, 344355, 244355, 144355, 44355]"
134,600m,128,256,32,10,0.19758173823356628,"[923467, 823467, 723467, 623467, 523467, 423467, 323467, 223467, 123467, 23467]"
135,600m,128,256,32,10,0.19758173823356628,"[966406, 866406, 766406, 666406, 566406, 466406, 366406, 266406, 166406, 66406]"
136,600m,128,256,32,10,0.19758173823356628,"[928111, 828111, 728111, 628111, 528111, 428111, 328111, 228111, 128111, 28111]"
137,600m,128,256,32,10,0.19758173823356628,"[939391, 839391, 739391, 639391, 539391, 439391, 339391, 239391, 139391, 39391]"
138,600m,128,256,32,10,0.19758173823356628,"[931532, 831532, 731532, 631532, 531532, 431532, 331532, 231532, 131532, 31532]"
139,600m,128,256,32,10,0.19758173823356628,"[937986, 837986, 737986, 637986, 537986, 437986, 337986, 237986, 137986, 37986]"
140,600m,128,256,32,10,0.19758173823356628,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
141,600m,128,256,32,10,0.19758173823356628,"[916762, 816762, 716762, 616762, 516762, 416762, 316762, 216762, 116762, 16762]"
142,600m,128,256,32,10,0.19758173823356628,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
143,600m,128,256,32,10,0.19758173823356628,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
144,600m,128,256,32,10,0.19758173823356628,"[960641, 860641, 760641, 660641, 560641, 460641, 360641, 260641, 160641, 60641]"
145,600m,128,256,32,10,0.19758173823356628,"[918609, 818609, 718609, 618609, 518609, 418609, 318609, 218609, 118609, 18609]"
146,600m,128,256,32,10,0.19758173823356628,"[926373, 826373, 726373, 626373, 526373, 426373, 326373, 226373, 126373, 26373]"
147,600m,128,256,32,10,0.19758173823356628,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
148,600m,128,256,32,10,0.19758173823356628,"[925270, 825270, 725270, 625270, 525270, 425270, 325270, 225270, 125270, 25270]"
149,600m,128,256,32,10,0.19758173823356628,"[924461, 824461, 724461, 624461, 524461, 424461, 324461, 224461, 124461, 24461]"
150,600m,128,256,32,10,0.19758173823356628,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
151,600m,128,256,32,10,0.19758173823356628,"[978558, 878558, 778558, 678558, 578558, 478558, 378558, 278558, 178558, 78558]"
152,600m,128,256,32,10,0.19758173823356628,"[922339, 822339, 722339, 622339, 522339, 422339, 322339, 222339, 122339, 22339]"
153,600m,128,256,32,10,0.19758173823356628,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
154,600m,128,256,32,10,0.19758173823356628,"[997648, 897648, 797648, 697648, 597648, 497648, 397648, 297648, 197648, 97648]"
155,600m,128,256,32,10,0.19758173823356628,"[994147, 894147, 794147, 694147, 594147, 494147, 394147, 294147, 194147, 94147]"
156,600m,128,256,32,10,0.19758173823356628,"[903930, 803930, 703930, 603930, 503930, 403930, 303930, 203930, 103930, 3930]"
157,600m,128,256,32,10,0.19758173823356628,"[941874, 841874, 741874, 641874, 541874, 441874, 341874, 241874, 141874, 41874]"
158,600m,128,256,32,10,0.19758173823356628,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
159,600m,128,256,32,10,0.19758173823356628,"[959428, 859428, 759428, 659428, 559428, 459428, 359428, 259428, 159428, 59428]"
160,600m,128,256,32,10,0.2069593295454979,"[937986, 837986, 737986, 637986, 537986, 437986, 337986, 237986, 137986, 37986]"
161,600m,128,256,32,10,0.2069593295454979,"[996301, 896301, 796301, 696301, 596301, 496301, 396301, 296301, 196301, 96301]"
162,600m,128,256,32,10,0.2069593295454979,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
163,600m,128,256,32,10,0.2069593295454979,"[957787, 857787, 757787, 657787, 557787, 457787, 357787, 257787, 157787, 57787]"
164,600m,128,256,32,10,0.2069593295454979,"[921253, 821253, 721253, 621253, 521253, 421253, 321253, 221253, 121253, 21253]"
165,600m,128,256,32,10,0.2069593295454979,"[976583, 876583, 776583, 676583, 576583, 476583, 376583, 276583, 176583, 76583]"
166,600m,128,256,32,10,0.2069593295454979,"[963033, 863033, 763033, 663033, 563033, 463033, 363033, 263033, 163033, 63033]"
167,600m,128,256,32,10,0.2069593295454979,"[925860, 825860, 725860, 625860, 525860, 425860, 325860, 225860, 125860, 25860]"
168,600m,128,256,32,10,0.2069593295454979,"[997469, 897469, 797469, 697469, 597469, 497469, 397469, 297469, 197469, 97469]"
169,600m,128,256,32,10,0.2069593295454979,"[960443, 860443, 760443, 660443, 560443, 460443, 360443, 260443, 160443, 60443]"
170,600m,128,256,32,10,0.2069593295454979,"[925860, 825860, 725860, 625860, 525860, 425860, 325860, 225860, 125860, 25860]"
171,600m,128,256,32,10,0.2069593295454979,"[944777, 844777, 744777, 644777, 544777, 444777, 344777, 244777, 144777, 44777]"
172,600m,128,256,32,10,0.2069593295454979,"[931532, 831532, 731532, 631532, 531532, 431532, 331532, 231532, 131532, 31532]"
173,600m,128,256,32,10,0.2069593295454979,"[918064, 818064, 718064, 618064, 518064, 418064, 318064, 218064, 118064, 18064]"
174,600m,128,256,32,10,0.2069593295454979,"[999680, 899680, 799680, 699680, 599680, 499680, 399680, 299680, 199680, 99680]"
175,600m,128,256,32,10,0.2069593295454979,"[948113, 848113, 748113, 648113, 548113, 448113, 348113, 248113, 148113, 48113]"
176,600m,128,256,32,10,0.2069593295454979,"[995609, 895609, 795609, 695609, 595609, 495609, 395609, 295609, 195609, 95609]"
177,600m,128,256,32,10,0.2069593295454979,"[915005, 815005, 715005, 615005, 515005, 415005, 315005, 215005, 115005, 15005]"
178,600m,128,256,32,10,0.2069593295454979,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
179,600m,128,256,32,10,0.2069593295454979,"[913692, 813692, 713692, 613692, 513692, 413692, 313692, 213692, 113692, 13692]"
180,600m,128,256,32,10,0.2069593295454979,"[904089, 804089, 704089, 604089, 504089, 404089, 304089, 204089, 104089, 4089]"
181,600m,128,256,32,10,0.2069593295454979,"[905439, 805439, 705439, 605439, 505439, 405439, 305439, 205439, 105439, 5439]"
182,600m,128,256,32,10,0.2069593295454979,"[964893, 864893, 764893, 664893, 564893, 464893, 364893, 264893, 164893, 64893]"
183,600m,128,256,32,10,0.2069593295454979,"[973325, 873325, 773325, 673325, 573325, 473325, 373325, 273325, 173325, 73325]"
184,600m,128,256,32,10,0.2069593295454979,"[921253, 821253, 721253, 621253, 521253, 421253, 321253, 221253, 121253, 21253]"
185,600m,128,256,32,10,0.2069593295454979,"[904454, 804454, 704454, 604454, 504454, 404454, 304454, 204454, 104454, 4454]"
186,600m,128,256,32,10,0.2069593295454979,"[926421, 826421, 726421, 626421, 526421, 426421, 326421, 226421, 126421, 26421]"
187,600m,128,256,32,10,0.2069593295454979,"[944561, 844561, 744561, 644561, 544561, 444561, 344561, 244561, 144561, 44561]"
188,600m,128,256,32,10,0.2069593295454979,"[950755, 850755, 750755, 650755, 550755, 450755, 350755, 250755, 150755, 50755]"
189,600m,128,256,32,10,0.2069593295454979,"[938125, 838125, 738125, 638125, 538125, 438125, 338125, 238125, 138125, 38125]"
190,600m,128,256,32,10,0.2069593295454979,"[925860, 825860, 725860, 625860, 525860, 425860, 325860, 225860, 125860, 25860]"
191,600m,128,256,32,10,0.2069593295454979,"[925860, 825860, 725860, 625860, 525860, 425860, 325860, 225860, 125860, 25860]"
192,600m,128,256,32,10,0.20297887921333313,"[912304, 812304, 712304, 612304, 512304, 412304, 312304, 212304, 112304, 12304]"
193,600m,128,256,32,10,0.20297887921333313,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
194,600m,128,256,32,10,0.20297887921333313,"[941723, 841723, 741723, 641723, 541723, 441723, 341723, 241723, 141723, 41723]"
195,600m,128,256,32,10,0.20297887921333313,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
196,600m,128,256,32,10,0.20297887921333313,"[942822, 842822, 742822, 642822, 542822, 442822, 342822, 242822, 142822, 42822]"
197,600m,128,256,32,10,0.20297887921333313,"[949931, 849931, 749931, 649931, 549931, 449931, 349931, 249931, 149931, 49931]"
198,600m,128,256,32,10,0.20297887921333313,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
199,600m,128,256,32,10,0.20297887921333313,"[966458, 866458, 766458, 666458, 566458, 466458, 366458, 266458, 166458, 66458]"
200,600m,128,256,32,10,0.20297887921333313,"[996588, 896588, 796588, 696588, 596588, 496588, 396588, 296588, 196588, 96588]"
201,600m,128,256,32,10,0.20297887921333313,"[906380, 806380, 706380, 606380, 506380, 406380, 306380, 206380, 106380, 6380]"
202,600m,128,256,32,10,0.20297887921333313,"[941874, 841874, 741874, 641874, 541874, 441874, 341874, 241874, 141874, 41874]"
203,600m,128,256,32,10,0.20297887921333313,"[980546, 880546, 780546, 680546, 580546, 480546, 380546, 280546, 180546, 80546]"
204,600m,128,256,32,10,0.20297887921333313,"[967225, 867225, 767225, 667225, 567225, 467225, 367225, 267225, 167225, 67225]"
205,600m,128,256,32,10,0.20297887921333313,"[921253, 821253, 721253, 621253, 521253, 421253, 321253, 221253, 121253, 21253]"
206,600m,128,256,32,10,0.20297887921333313,"[997648, 897648, 797648, 697648, 597648, 497648, 397648, 297648, 197648, 97648]"
207,600m,128,256,32,10,0.20297887921333313,"[921253, 821253, 721253, 621253, 521253, 421253, 321253, 221253, 121253, 21253]"
208,600m,128,256,32,10,0.20297887921333313,"[932700, 832700, 732700, 632700, 532700, 432700, 332700, 232700, 132700, 32700]"
209,600m,128,256,32,10,0.20297887921333313,"[950005, 850005, 750005, 650005, 550005, 450005, 350005, 250005, 150005, 50005]"
210,600m,128,256,32,10,0.20297887921333313,"[951483, 851483, 751483, 651483, 551483, 451483, 351483, 251483, 151483, 51483]"
211,600m,128,256,32,10,0.20297887921333313,"[963324, 863324, 763324, 663324, 563324, 463324, 363324, 263324, 163324, 63324]"
212,600m,128,256,32,10,0.20297887921333313,"[904089, 804089, 704089, 604089, 504089, 404089, 304089, 204089, 104089, 4089]"
