list_id,vector_count
13597,21000
13594,21000
13581,21000
13577,21000
13575,21000
13569,21000
13553,21000
13545,21000
13537,21000
13521,21000
13519,21000
13495,21000
13483,21000
13468,21000
13466,21000
13461,21000
13451,21000
13443,21000
13434,21000
13426,21000
13425,21000
13423,21000
13420,21000
13400,21000
13386,21000
13382,21000
13379,21000
13378,21000
13364,21000
13361,21000
13357,21000
13351,21000
13345,21000
13327,21000
13296,21000
13290,21000
13287,21000
13285,21000
13282,21000
13263,21000
13260,21000
13258,21000
13251,21000
13250,21000
13241,21000
13227,21000
13224,21000
13223,21000
13204,21000
13201,21000
13190,21000
13181,21000
13158,21000
13155,21000
13137,21000
13133,21000
13103,21000
13100,21000
13097,21000
13094,21000
13091,21000
13086,21000
13085,21000
13074,21000
13072,21000
13055,21000
13051,21000
13050,21000
13047,21000
13046,21000
13038,21000
13037,21000
13023,21000
13019,21000
13016,21000
13002,21000
13001,21000
13000,21000
12984,21000
12980,21000
12966,21000
12964,21000
12933,21000
12925,21000
12918,21000
12915,21000
12910,21000
12904,21000
12868,21000
12867,21000
12864,21000
12843,21000
12841,21000
12836,21000
12832,21000
12816,21000
12813,21000
12807,21000
12803,21000
12798,21000
12791,21000
12772,21000
12770,21000
12762,21000
12755,21000
12743,21000
12742,21000
12739,21000
12736,21000
12727,21000
12721,21000
12715,21000
12705,21000
12701,21000
12700,21000
12689,21000
12687,21000
12681,21000
12673,21000
12666,21000
12658,21000
12652,21000
12645,21000
12638,21000
12632,21000
12631,21000
12629,21000
12589,21000
12562,21000
12549,21000
12547,21000
12542,21000
12540,21000
12538,21000
12528,21000
12521,21000
12520,21000
12516,21000
12502,21000
12489,21000
12471,21000
12469,21000
12455,21000
12449,21000
12446,21000
12439,21000
12438,21000
12435,21000
12420,21000
12408,21000
12398,21000
12397,21000
12391,21000
12378,21000
12374,21000
12369,21000
12366,21000
12348,21000
12339,21000
12334,21000
12324,21000
12322,21000
12321,21000
12274,21000
12273,21000
12272,21000
12266,21000
12243,21000
12242,21000
12238,21000
12233,21000
12226,21000
12225,21000
12217,21000
12206,21000
12195,21000
12176,21000
12175,21000
12173,21000
12171,21000
12161,21000
12153,21000
12142,21000
12141,21000
12124,21000
12123,21000
12110,21000
12109,21000
12103,21000
12098,21000
12097,21000
12096,21000
12092,21000
12089,21000
12088,21000
12063,21000
12031,21000
12024,21000
12021,21000
12010,21000
11992,21000
11972,21000
11967,21000
11954,21000
11948,21000
11939,21000
11937,21000
11922,21000
11916,21000
11911,21000
11902,21000
11897,21000
11866,21000
11862,21000
11831,21000
11825,21000
11817,21000
11812,21000
11797,21000
11787,21000
11785,21000
11784,21000
11768,21000
11764,21000
11760,21000
11757,21000
11746,21000
11727,21000
11726,21000
11715,21000
11711,21000
11709,21000
11701,21000
11696,21000
11692,21000
11689,21000
11670,21000
11666,21000
11655,21000
11645,21000
11621,21000
11619,21000
11614,21000
11613,21000
11612,21000
11607,21000
11605,21000
11604,21000
11601,21000
11597,21000
11586,21000
11583,21000
11548,21000
11546,21000
11543,21000
11535,21000
11529,21000
11525,21000
11523,21000
11519,21000
11512,21000
11501,21000
11495,21000
11468,21000
11467,21000
11462,21000
11449,21000
11448,21000
11424,21000
11412,21000
11405,21000
11403,21000
11380,21000
11373,21000
11366,21000
11357,21000
11348,21000
11341,21000
11319,21000
11310,21000
11280,21000
11279,21000
11275,21000
11239,21000
11231,21000
11229,21000
11225,21000
11218,21000
11216,21000
11208,21000
11206,21000
11203,21000
11160,21000
11152,21000
11135,21000
11133,21000
11128,21000
11125,21000
11117,21000
11095,21000
11090,21000
11068,21000
11052,21000
11043,21000
11040,21000
11012,21000
11007,21000
11003,21000
11000,21000
10990,21000
10986,21000
10981,21000
10980,21000
10971,21000
10951,21000
10932,21000
10929,21000
10926,21000
10908,21000
10904,21000
10884,21000
10873,21000
10864,21000
10858,21000
10844,21000
10833,21000
10816,21000
10808,21000
10803,21000
10791,21000
10786,21000
10783,21000
10780,21000
10779,21000
10774,21000
10756,21000
10740,21000
10738,21000
10732,21000
10731,21000
10724,21000
10722,21000
10715,21000
10687,21000
10672,21000
10667,21000
10662,21000
10646,21000
10645,21000
10629,21000
10619,21000
10594,21000
10588,21000
10563,21000
10541,21000
10534,21000
10529,21000
10525,21000
10520,21000
10518,21000
10514,21000
10497,21000
10494,21000
10484,21000
10460,21000
10456,21000
10453,21000
10445,21000
10422,21000
10420,21000
10406,21000
10398,21000
10394,21000
10381,21000
10377,21000
10375,21000
10363,21000
10362,21000
10355,21000
10353,21000
10347,21000
10336,21000
10330,21000
10305,21000
10300,21000
10299,21000
10298,21000
10283,21000
10277,21000
10276,21000
10273,21000
10263,21000
10253,21000
10244,21000
10242,21000
10238,21000
10226,21000
10223,21000
10222,21000
10216,21000
10214,21000
10212,21000
10205,21000
10202,21000
10198,21000
10192,21000
10182,21000
10167,21000
10160,21000
10154,21000
10153,21000
10151,21000
10149,21000
10148,21000
10143,21000
10136,21000
10135,21000
10127,21000
10124,21000
10119,21000
10086,21000
10084,21000
10077,21000
10076,21000
10064,21000
10061,21000
10054,21000
10051,21000
10045,21000
10026,21000
10019,21000
9998,21000
9978,21000
9962,21000
9951,21000
9949,21000
9946,21000
9935,21000
9929,21000
9925,21000
9921,21000
9915,21000
9902,21000
9898,21000
9886,21000
9885,21000
9861,21000
9855,21000
9853,21000
9851,21000
9848,21000
9846,21000
9838,21000
9834,21000
9820,21000
9817,21000
9809,21000
9806,21000
9801,21000
9792,21000
9784,21000
9753,21000
9748,21000
9743,21000
9740,21000
9733,21000
9730,21000
9729,21000
9722,21000
9721,21000
9706,21000
9705,21000
9695,21000
9691,21000
9689,21000
9670,21000
9669,21000
9665,21000
9661,21000
9660,21000
9653,21000
9650,21000
9645,21000
9615,21000
9604,21000
9593,21000
9590,21000
9583,21000
9580,21000
9571,21000
9550,21000
9541,21000
9526,21000
9513,21000
9510,21000
9501,21000
9495,21000
9494,21000
9489,21000
9485,21000
9483,21000
9480,21000
9471,21000
9466,21000
9459,21000
9437,21000
9435,21000
9431,21000
9430,21000
9411,21000
9402,21000
9391,21000
9384,21000
9383,21000
9359,21000
9355,21000
9351,21000
9350,21000
9345,21000
9342,21000
9340,21000
9338,21000
9333,21000
9329,21000
9311,21000
9306,21000
9303,21000
9292,21000
9289,21000
9244,21000
9219,21000
9214,21000
9210,21000
9201,21000
9185,21000
9177,21000
9170,21000
9159,21000
9158,21000
9154,21000
9153,21000
9145,21000
9129,21000
9127,21000
9081,21000
9076,21000
9074,21000
9072,21000
9065,21000
9044,21000
9038,21000
9035,21000
9028,21000
9025,21000
9017,21000
9016,21000
9013,21000
9011,21000
9009,21000
9004,21000
9002,21000
8999,21000
8996,21000
8995,21000
8992,21000
8989,21000
8982,21000
8980,21000
8968,21000
8962,21000
8959,21000
8952,21000
8944,21000
8943,21000
8938,21000
8927,21000
8920,21000
8908,21000
8902,21000
8897,21000
8892,21000
8888,21000
8871,21000
8859,21000
8858,21000
8844,21000
8841,21000
8829,21000
8799,21000
8797,21000
8779,21000
8774,21000
8773,21000
8772,21000
8771,21000
8758,21000
8754,21000
8752,21000
8746,21000
8742,21000
8741,21000
8731,21000
8726,21000
8723,21000
8712,21000
8703,21000
8699,21000
8693,21000
8692,21000
8676,21000
8667,21000
8656,21000
8653,21000
8652,21000
8648,21000
8639,21000
8633,21000
8627,21000
8621,21000
8620,21000
8612,21000
8606,21000
8603,21000
8599,21000
8598,21000
8596,21000
8591,21000
8573,21000
8562,21000
8547,21000
8532,21000
8482,21000
8470,21000
8453,21000
8448,21000
8434,21000
8427,21000
8411,21000
8402,21000
8368,21000
8366,21000
8349,21000
8346,21000
8345,21000
8336,21000
8330,21000
8321,21000
8320,21000
8311,21000
8299,21000
8298,21000
8263,21000
8261,21000
8257,21000
8256,21000
8247,21000
8245,21000
8239,21000
8234,21000
8220,21000
8218,21000
8202,21000
8196,21000
8194,21000
8188,21000
8185,21000
8183,21000
8178,21000
8173,21000
8165,21000
8161,21000
8160,21000
8156,21000
8155,21000
8154,21000
8137,21000
8136,21000
8134,21000
8128,21000
8125,21000
8112,21000
8102,21000
8096,21000
8082,21000
8069,21000
8049,21000
8048,21000
8041,21000
8034,21000
8023,21000
8019,21000
8010,21000
8008,21000
7992,21000
7981,21000
7974,21000
7970,21000
7969,21000
7968,21000
7948,21000
7944,21000
7941,21000
7931,21000
7922,21000
7912,21000
7909,21000
7905,21000
7899,21000
7894,21000
7891,21000
7890,21000
7883,21000
7878,21000
7870,21000
7864,21000
7844,21000
7843,21000
7832,21000
7811,21000
7807,21000
7790,21000
7768,21000
7763,21000
7749,21000
7745,21000
7744,21000
7742,21000
7741,21000
7715,21000
7714,21000
7713,21000
7709,21000
7703,21000
7691,21000
7686,21000
7663,21000
7658,21000
7648,21000
7645,21000
7644,21000
7643,21000
7627,21000
7625,21000
7621,21000
7619,21000
7618,21000
7609,21000
7604,21000
7594,21000
7589,21000
7579,21000
7575,21000
7572,21000
7567,21000
7548,21000
7544,21000
7526,21000
7522,21000
7511,21000
7481,21000
7473,21000
7460,21000
7454,21000
7428,21000
7427,21000
7413,21000
7406,21000
7404,21000
7391,21000
7389,21000
7373,21000
7362,21000
7343,21000
7339,21000
7328,21000
7320,21000
7318,21000
7309,21000
7307,21000
7304,21000
7299,21000
7295,21000
7283,21000
7281,21000
7278,21000
7277,21000
7276,21000
7268,21000
7264,21000
7262,21000
7259,21000
7257,21000
7230,21000
7195,21000
7192,21000
7190,21000
7178,21000
7171,21000
7163,21000
7151,21000
7146,21000
7145,21000
7104,21000
7099,21000
7089,21000
7080,21000
7070,21000
7064,21000
7063,21000
7047,21000
7040,21000
7038,21000
7017,21000
7002,21000
6995,21000
6993,21000
6986,21000
6980,21000
6972,21000
6971,21000
6965,21000
6959,21000
6944,21000
6943,21000
6938,21000
6931,21000
6930,21000
6916,21000
6903,21000
6890,21000
6889,21000
6882,21000
6875,21000
6871,21000
6859,21000
6855,21000
6846,21000
6844,21000
6841,21000
6838,21000
6835,21000
6829,21000
6821,21000
6789,21000
6779,21000
6771,21000
6763,21000
6754,21000
6748,21000
6738,21000
6734,21000
6729,21000
6725,21000
6723,21000
6717,21000
6715,21000
6710,21000
6709,21000
6692,21000
6691,21000
6690,21000
6686,21000
6681,21000
6679,21000
6673,21000
6664,21000
6657,21000
6650,21000
6649,21000
6640,21000
6631,21000
6627,21000
6625,21000
6623,21000
6598,21000
6574,21000
6570,21000
6561,21000
6550,21000
6543,21000
6541,21000
6532,21000
6503,21000
6501,21000
6498,21000
6496,21000
6492,21000
6481,21000
6476,21000
6463,21000
6454,21000
6448,21000
6432,21000
6426,21000
6418,21000
6396,21000
6394,21000
6388,21000
6386,21000
6359,21000
6355,21000
6350,21000
6341,21000
6320,21000
6315,21000
6296,21000
6280,21000
6269,21000
6265,21000
6263,21000
6254,21000
6251,21000
6244,21000
6239,21000
6233,21000
6229,21000
6222,21000
6214,21000
6194,21000
6193,21000
6183,21000
6180,21000
6177,21000
6171,21000
6166,21000
6164,21000
6151,21000
6146,21000
6142,21000
6136,21000
6123,21000
6115,21000
6110,21000
6106,21000
6095,21000
6094,21000
6088,21000
6087,21000
6072,21000
6062,21000
6059,21000
6056,21000
6020,21000
6018,21000
6006,21000
6003,21000
6001,21000
5999,21000
5988,21000
5982,21000
5972,21000
5970,21000
5966,21000
5960,21000
5950,21000
5948,21000
5945,21000
5941,21000
5938,21000
5937,21000
5932,21000
5927,21000
5925,21000
5922,21000
5910,21000
5909,21000
5902,21000
5901,21000
5898,21000
5889,21000
5873,21000
5867,21000
5866,21000
5860,21000
5851,21000
5821,21000
5761,21000
5760,21000
5757,21000
5749,21000
5747,21000
5744,21000
5742,21000
5740,21000
5734,21000
5727,21000
5721,21000
5718,21000
5704,21000
5700,21000
5698,21000
5693,21000
5692,21000
5668,21000
5665,21000
5644,21000
5637,21000
5622,21000
5617,21000
5608,21000
5604,21000
5602,21000
5595,21000
5591,21000
5585,21000
5582,21000
5578,21000
5569,21000
5560,21000
5555,21000
5537,21000
5533,21000
5532,21000
5526,21000
5525,21000
5523,21000
5522,21000
5519,21000
5514,21000
5506,21000
5501,21000
5495,21000
5491,21000
5471,21000
5467,21000
5465,21000
5463,21000
5462,21000
5449,21000
5443,21000
5439,21000
5428,21000
5426,21000
5406,21000
5403,21000
5399,21000
5389,21000
5388,21000
5381,21000
5376,21000
5374,21000
5367,21000
5322,21000
5318,21000
5312,21000
5309,21000
5305,21000
5303,21000
5301,21000
5291,21000
5285,21000
5270,21000
5269,21000
5265,21000
5263,21000
5254,21000
5248,21000
5239,21000
5237,21000
5219,21000
5217,21000
5211,21000
5208,21000
5207,21000
5195,21000
5191,21000
5188,21000
5168,21000
5162,21000
5159,21000
5156,21000
5145,21000
5140,21000
5139,21000
5132,21000
5128,21000
5118,21000
5103,21000
5094,21000
5082,21000
5078,21000
5074,21000
5073,21000
5071,21000
5062,21000
5060,21000
5057,21000
5040,21000
5036,21000
5032,21000
5024,21000
5019,21000
5017,21000
5010,21000
4986,21000
4984,21000
4983,21000
4958,21000
4954,21000
4943,21000
4941,21000
4939,21000
4935,21000
4934,21000
4930,21000
4926,21000
4925,21000
4914,21000
4912,21000
4909,21000
4905,21000
4898,21000
4886,21000
4883,21000
4874,21000
4870,21000
4863,21000
4854,21000
4853,21000
4827,21000
4818,21000
4817,21000
4813,21000
4809,21000
4798,21000
4795,21000
4788,21000
4787,21000
4732,21000
4728,21000
4723,21000
4701,21000
4699,21000
4693,21000
4688,21000
4654,21000
4653,21000
4649,21000
4640,21000
4639,21000
4638,21000
4636,21000
4629,21000
4621,21000
4614,21000
4613,21000
4597,21000
4574,21000
4573,21000
4557,21000
4555,21000
4550,21000
4549,21000
4513,21000
4508,21000
4500,21000
4495,21000
4479,21000
4478,21000
4464,21000
4454,21000
4448,21000
4440,21000
4436,21000
4428,21000
4415,21000
4399,21000
4395,21000
4394,21000
4381,21000
4380,21000
4375,21000
4368,21000
4358,21000
4346,21000
4344,21000
4335,21000
4334,21000
4294,21000
4291,21000
4279,21000
4277,21000
4270,21000
4257,21000
4251,21000
4250,21000
4248,21000
4246,21000
4244,21000
4239,21000
4237,21000
4234,21000
4222,21000
4213,21000
4209,21000
4206,21000
4186,21000
4184,21000
4176,21000
4172,21000
4171,21000
4166,21000
4164,21000
4151,21000
4144,21000
4143,21000
4142,21000
4138,21000
4135,21000
4126,21000
4125,21000
4115,21000
4114,21000
4108,21000
4104,21000
4102,21000
4099,21000
4070,21000
4064,21000
4060,21000
4053,21000
4043,21000
4037,21000
4031,21000
4023,21000
4022,21000
4017,21000
4014,21000
4006,21000
3995,21000
3994,21000
3989,21000
3986,21000
3983,21000
3979,21000
3946,21000
3944,21000
3937,21000
3926,21000
3924,21000
3918,21000
3910,21000
3909,21000
3906,21000
3904,21000
3898,21000
3882,21000
3878,21000
3864,21000
3854,21000
3845,21000
3843,21000
3827,21000
3826,21000
3822,21000
3820,21000
3819,21000
3817,21000
3815,21000
3810,21000
3798,21000
3795,21000
3784,21000
3772,21000
3771,21000
3763,21000
3760,21000
3759,21000
3739,21000
3733,21000
3722,21000
3719,21000
3717,21000
3684,21000
3668,21000
3666,21000
3665,21000
3664,21000
3663,21000
3661,21000
3657,21000
3633,21000
3630,21000
3619,21000
3613,21000
3610,21000
3609,21000
3603,21000
3597,21000
3590,21000
3586,21000
3584,21000
3566,21000
3559,21000
3556,21000
3553,21000
3551,21000
3541,21000
3538,21000
3536,21000
3530,21000
3519,21000
3506,21000
3500,21000
3498,21000
3497,21000
3483,21000
3480,21000
3479,21000
3469,21000
3466,21000
3463,21000
3460,21000
3459,21000
3454,21000
3441,21000
3433,21000
3424,21000
3422,21000
3418,21000
3415,21000
3414,21000
3409,21000
3402,21000
3401,21000
3399,21000
3374,21000
3370,21000
3369,21000
3367,21000
3364,21000
3362,21000
3360,21000
3357,21000
3356,21000
3351,21000
3319,21000
3310,21000
3303,21000
3302,21000
3293,21000
3274,21000
3267,21000
3263,21000
3260,21000
3241,21000
3231,21000
3225,21000
3220,21000
3207,21000
3206,21000
3191,21000
3187,21000
3186,21000
3175,21000
3166,21000
3159,21000
3146,21000
3142,21000
3128,21000
3116,21000
3097,21000
3090,21000
3083,21000
3081,21000
3069,21000
3061,21000
3055,21000
3052,21000
3050,21000
3031,21000
3021,21000
3017,21000
3016,21000
3014,21000
3012,21000
3006,21000
2998,21000
2985,21000
2976,21000
2972,21000
2960,21000
2955,21000
2954,21000
2953,21000
2945,21000
2944,21000
2939,21000
2933,21000
2920,21000
2919,21000
2918,21000
2912,21000
2905,21000
2900,21000
2896,21000
2893,21000
2891,21000
2885,21000
2866,21000
2861,21000
2860,21000
2855,21000
2850,21000
2833,21000
2830,21000
2828,21000
2827,21000
2822,21000
2816,21000
2799,21000
2794,21000
2793,21000
2791,21000
2782,21000
2781,21000
2780,21000
2774,21000
2773,21000
2752,21000
2737,21000
2734,21000
2731,21000
2729,21000
2706,21000
2700,21000
2683,21000
2676,21000
2662,21000
2661,21000
2648,21000
2637,21000
2630,21000
2625,21000
2622,21000
2621,21000
2610,21000
2609,21000
2598,21000
2595,21000
2588,21000
2582,21000
2562,21000
2560,21000
2548,21000
2546,21000
2532,21000
2529,21000
2528,21000
2524,21000
2522,21000
2515,21000
2512,21000
2505,21000
2493,21000
2490,21000
2459,21000
2458,21000
2454,21000
2452,21000
2450,21000
2446,21000
2433,21000
2426,21000
2418,21000
2413,21000
2402,21000
2391,21000
2386,21000
2381,21000
2379,21000
2366,21000
2359,21000
2352,21000
2346,21000
2342,21000
2335,21000
2329,21000
2323,21000
2317,21000
2304,21000
2299,21000
2289,21000
2288,21000
2282,21000
2259,21000
2255,21000
2245,21000
2243,21000
2240,21000
2231,21000
2226,21000
2221,21000
2220,21000
2218,21000
2213,21000
2211,21000
2210,21000
2204,21000
2196,21000
2177,21000
2176,21000
2173,21000
2169,21000
2154,21000
2133,21000
2111,21000
2105,21000
2102,21000
2089,21000
2073,21000
2055,21000
2051,21000
2039,21000
2038,21000
2034,21000
2032,21000
2031,21000
1994,21000
1993,21000
1991,21000
1974,21000
1944,21000
1924,21000
1922,21000
1910,21000
1909,21000
1905,21000
1902,21000
1899,21000
1890,21000
1877,21000
1864,21000
1842,21000
1839,21000
1821,21000
1820,21000
1811,21000
1794,21000
1781,21000
1778,21000
1769,21000
1764,21000
1757,21000
1734,21000
1733,21000
1701,21000
1698,21000
1692,21000
1691,21000
1679,21000
1678,21000
1670,21000
1668,21000
1659,21000
1644,21000
1635,21000
1633,21000
1632,21000
1630,21000
1627,21000
1620,21000
1604,21000
1601,21000
1600,21000
1595,21000
1591,21000
1582,21000
1576,21000
1575,21000
1574,21000
1571,21000
1542,21000
1539,21000
1532,21000
1518,21000
1517,21000
1500,21000
1493,21000
1487,21000
1478,21000
1473,21000
1465,21000
1429,21000
1418,21000
1413,21000
1410,21000
1409,21000
1403,21000
1397,21000
1394,21000
1389,21000
1350,21000
1339,21000
1327,21000
1314,21000
1297,21000
1293,21000
1267,21000
1261,21000
1258,21000
1255,21000
1251,21000
1234,21000
1225,21000
1221,21000
1216,21000
1205,21000
1194,21000
1189,21000
1187,21000
1157,21000
1151,21000
1135,21000
1130,21000
1128,21000
1099,21000
1097,21000
1095,21000
1089,21000
1086,21000
1084,21000
1081,21000
1078,21000
1071,21000
1066,21000
1064,21000
1056,21000
1046,21000
1013,21000
1010,21000
1002,21000
989,21000
983,21000
980,21000
960,21000
950,21000
943,21000
941,21000
940,21000
939,21000
931,21000
928,21000
913,21000
910,21000
907,21000
898,21000
881,21000
870,21000
868,21000
855,21000
851,21000
836,21000
829,21000
825,21000
817,21000
812,21000
803,21000
801,21000
795,21000
784,21000
780,21000
774,21000
773,21000
766,21000
765,21000
757,21000
756,21000
745,21000
737,21000
732,21000
725,21000
723,21000
718,21000
711,21000
703,21000
687,21000
675,21000
667,21000
666,21000
659,21000
650,21000
644,21000
627,21000
612,21000
607,21000
593,21000
592,21000
588,21000
587,21000
560,21000
558,21000
557,21000
556,21000
544,21000
540,21000
521,21000
516,21000
498,21000
492,21000
483,21000
481,21000
480,21000
477,21000
475,21000
449,21000
438,21000
430,21000
416,21000
414,21000
409,21000
389,21000
372,21000
367,21000
352,21000
347,21000
332,21000
331,21000
324,21000
320,21000
310,21000
304,21000
300,21000
296,21000
291,21000
289,21000
283,21000
282,21000
278,21000
277,21000
276,21000
275,21000
258,21000
241,21000
230,21000
229,21000
221,21000
191,21000
189,21000
185,21000
174,21000
173,21000
148,21000
142,21000
133,21000
125,21000
122,21000
119,21000
118,21000
117,21000
115,21000
63,21000
58,21000
55,21000
52,21000
46,21000
44,21000
30,21000
22,21000
15,21000
12,21000
17312,18000
17302,18000
17298,18000
17286,18000
17283,18000
17271,18000
17267,18000
17266,18000
17262,18000
17261,18000
17247,18000
17237,18000
17229,18000
17224,18000
17221,18000
17219,18000
17215,18000
17204,18000
17195,18000
17188,18000
17182,18000
17171,18000
17169,18000
17166,18000
17162,18000
17154,18000
17153,18000
17149,18000
17142,18000
17126,18000
17123,18000
17115,18000
17096,18000
17090,18000
17089,18000
17080,18000
17078,18000
17074,18000
17066,18000
17055,18000
17050,18000
17047,18000
17044,18000
17038,18000
17023,18000
17020,18000
16987,18000
16984,18000
16978,18000
16976,18000
16975,18000
16974,18000
16968,18000
16963,18000
16958,18000
16945,18000
16934,18000
16910,18000
16903,18000
16897,18000
16892,18000
16889,18000
16881,18000
16878,18000
16871,18000
16863,18000
16862,18000
16848,18000
16845,18000
16829,18000
16820,18000
16817,18000
16801,18000
16797,18000
16792,18000
16790,18000
16770,18000
16766,18000
16765,18000
16763,18000
16751,18000
16744,18000
16740,18000
16730,18000
16723,18000
16716,18000
16712,18000
16709,18000
16706,18000
16704,18000
16700,18000
16698,18000
16697,18000
16696,18000
16692,18000
16684,18000
16682,18000
16676,18000
16669,18000
16658,18000
16653,18000
16636,18000
16623,18000
16622,18000
16620,18000
16615,18000
16608,18000
16606,18000
16601,18000
16591,18000
16587,18000
16578,18000
16575,18000
16572,18000
16570,18000
16563,18000
16557,18000
16550,18000
16549,18000
16546,18000
16539,18000
16530,18000
16523,18000
16519,18000
16511,18000
16507,18000
16499,18000
16487,18000
16483,18000
16476,18000
16469,18000
16468,18000
16458,18000
16453,18000
16434,18000
16408,18000
16405,18000
16399,18000
16398,18000
16393,18000
16375,18000
16369,18000
16368,18000
16354,18000
16352,18000
16350,18000
16336,18000
16323,18000
16320,18000
16319,18000
16315,18000
16308,18000
16301,18000
16297,18000
16293,18000
16291,18000
16285,18000
16284,18000
16283,18000
16282,18000
16277,18000
16274,18000
16250,18000
16249,18000
16240,18000
16230,18000
16228,18000
16225,18000
16217,18000
16216,18000
16213,18000
16202,18000
16201,18000
16196,18000
16190,18000
16181,18000
16163,18000
16162,18000
16155,18000
16141,18000
16136,18000
16133,18000
16132,18000
16122,18000
16114,18000
16108,18000
16102,18000
16101,18000
16100,18000
16084,18000
16076,18000
16072,18000
16062,18000
16058,18000
16048,18000
16030,18000
16025,18000
16022,18000
16021,18000
16017,18000
16016,18000
16015,18000
16014,18000
16007,18000
16005,18000
15997,18000
15988,18000
15987,18000
15986,18000
15974,18000
15966,18000
15945,18000
15937,18000
15928,18000
15925,18000
15911,18000
15910,18000
15905,18000
15903,18000
15902,18000
15897,18000
15887,18000
15886,18000
15881,18000
15855,18000
15854,18000
15850,18000
15835,18000
15828,18000
15824,18000
15818,18000
15814,18000
15811,18000
15805,18000
15803,18000
15802,18000
15801,18000
15799,18000
15793,18000
15792,18000
15785,18000
15784,18000
15781,18000
15770,18000
15769,18000
15765,18000
15750,18000
15736,18000
15726,18000
15713,18000
15708,18000
15697,18000
15693,18000
15684,18000
15678,18000
15677,18000
15676,18000
15647,18000
15640,18000
15636,18000
15634,18000
15625,18000
15613,18000
15590,18000
15589,18000
15565,18000
15564,18000
15559,18000
15546,18000
15533,18000
15531,18000
15530,18000
15526,18000
15522,18000
15516,18000
15512,18000
15507,18000
15503,18000
15500,18000
15496,18000
15495,18000
15487,18000
15486,18000
15483,18000
15480,18000
15467,18000
15450,18000
15449,18000
15443,18000
15441,18000
15434,18000
15432,18000
15431,18000
15423,18000
15411,18000
15398,18000
15397,18000
15390,18000
15386,18000
15383,18000
15378,18000
15361,18000
15356,18000
15350,18000
15349,18000
15347,18000
15344,18000
15342,18000
15330,18000
15324,18000
15323,18000
15320,18000
15316,18000
15306,18000
15302,18000
15298,18000
15291,18000
15253,18000
15250,18000
15241,18000
15239,18000
15237,18000
15235,18000
15234,18000
15233,18000
15230,18000
15223,18000
15205,18000
15195,18000
15189,18000
15187,18000
15175,18000
15168,18000
15156,18000
15152,18000
15151,18000
15149,18000
15146,18000
15138,18000
15133,18000
15127,18000
15126,18000
15120,18000
15114,18000
15095,18000
15094,18000
15086,18000
15085,18000
15083,18000
15077,18000
15069,18000
15068,18000
15060,18000
15059,18000
15056,18000
15053,18000
15043,18000
15037,18000
15029,18000
15028,18000
15021,18000
15020,18000
15018,18000
15016,18000
15014,18000
15013,18000
15012,18000
15009,18000
14988,18000
14977,18000
14969,18000
14966,18000
14963,18000
14952,18000
14950,18000
14941,18000
14927,18000
14925,18000
14923,18000
14916,18000
14904,18000
14903,18000
14901,18000
14897,18000
14892,18000
14886,18000
14880,18000
14879,18000
14859,18000
14854,18000
14850,18000
14840,18000
14830,18000
14827,18000
14823,18000
14818,18000
14815,18000
14807,18000
14801,18000
14798,18000
14797,18000
14778,18000
14777,18000
14773,18000
14764,18000
14760,18000
14755,18000
14743,18000
14725,18000
14723,18000
14722,18000
14721,18000
14719,18000
14715,18000
14712,18000
14702,18000
14700,18000
14699,18000
14690,18000
14682,18000
14673,18000
14671,18000
14670,18000
14669,18000
14667,18000
14652,18000
14649,18000
14642,18000
14636,18000
14629,18000
14616,18000
14615,18000
14610,18000
14595,18000
14592,18000
14589,18000
14578,18000
14576,18000
14571,18000
14560,18000
14549,18000
14544,18000
14541,18000
14540,18000
14536,18000
14526,18000
14522,18000
14520,18000
14518,18000
14513,18000
14510,18000
14505,18000
14504,18000
14499,18000
14497,18000
14495,18000
14493,18000
14492,18000
14489,18000
14487,18000
14466,18000
14461,18000
14455,18000
14452,18000
14451,18000
14447,18000
14435,18000
14432,18000
14431,18000
14417,18000
14415,18000
14404,18000
14397,18000
14389,18000
14388,18000
14386,18000
14375,18000
14368,18000
14356,18000
14349,18000
14347,18000
14333,18000
14332,18000
14331,18000
14316,18000
14314,18000
14300,18000
14293,18000
14291,18000
14284,18000
14257,18000
14253,18000
14241,18000
14238,18000
14228,18000
14215,18000
14205,18000
14204,18000
14195,18000
14190,18000
14188,18000
14180,18000
14178,18000
14174,18000
14173,18000
14172,18000
14169,18000
14166,18000
14162,18000
14156,18000
14154,18000
14143,18000
14142,18000
14141,18000
14140,18000
14136,18000
14131,18000
14129,18000
14124,18000
14120,18000
14116,18000
14104,18000
14085,18000
14081,18000
14077,18000
14074,18000
14073,18000
14068,18000
14065,18000
14061,18000
14058,18000
14056,18000
14053,18000
14047,18000
14044,18000
14036,18000
14028,18000
14024,18000
14005,18000
13995,18000
13982,18000
13973,18000
13972,18000
13956,18000
13954,18000
13953,18000
13951,18000
13949,18000
13942,18000
13940,18000
13939,18000
13937,18000
13932,18000
13928,18000
13925,18000
13917,18000
13912,18000
13904,18000
13896,18000
13893,18000
13888,18000
13877,18000
13875,18000
13874,18000
13867,18000
13865,18000
13855,18000
13854,18000
13846,18000
13818,18000
13815,18000
13811,18000
13810,18000
13805,18000
13804,18000
13802,18000
13791,18000
13787,18000
13781,18000
13780,18000
13764,18000
13757,18000
13753,18000
13747,18000
13739,18000
13731,18000
13726,18000
13725,18000
13720,18000
13719,18000
13718,18000
13709,18000
