query,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
92,"[1, 39, 99, 111, 112, 166, 168, 188, 194, 196, 200, 227, 233, 239]",14,0.39464274561032653,0.11554052354767919,0.36341331240588,"[186913484, 186913483, 308965505, 408493343, 453058695, 518336660, 96335462, 391555290, 444394351, 116054388]","[233, 233, 1, 200, 166, 166, 166, 1, 166, 166]"
93,"[7, 19, 22, 30, 38, 52, 92, 104, 105, 131, 152, 159, 172, 185, 209, 216]",16,0.2549393307417631,0.16532395081594586,0.25907731588813476,"[377891207, 160632588, 160632589, 472766947, 160632606, 160632619, 466485235, 199734920, 300751783, 18201100]","[92, 104, 131, 92, 131, 131, 92, 22, 22, 131]"
94,"[51, 72, 89, 102, 106, 132, 242]",7,0.12108461279422045,0.059595403727144,0.2788027240894735,"[382136867, 59486559, 224559782, 245470336, 267224959, 353902440, 353517623, 135660561, 226300732, 94152026]","[72, 72, 72, 72, 72, 72, 72, 72, 72, 72]"
95,"[10, 49, 82, 99, 106, 109, 146, 168, 169, 196, 221]",11,0.2022529155947268,0.0880910586565733,0.30802133171395824,"[18146884, 544083532, 463787733, 549976233, 196792996, 103144279, 238299490, 228058477, 475963116, 286283685]","[146, 196, 146, 146, 196, 146, 196, 168, 168, 221]"
96,"[0, 8, 30, 40, 61, 70, 81, 93, 112, 133, 147, 171, 184, 186, 214, 217, 227]",17,0.2954733385704458,0.1886730743572116,0.31920618704958437,"[260555165, 319468212, 467082314, 439330040, 66717321, 309365349, 587776524, 438416572, 515183225, 26985469]","[184, 184, 184, 227, 184, 184, 184, 184, 184, 171]"
97,"[52, 60, 91, 111, 112, 159, 174, 193, 194, 224]",10,0.20891550369560719,0.06626257486641407,0.29351658991072327,"[115689543, 522478978, 474323315, 313248135, 259914297, 390912880, 537760475, 585989401, 214100017, 44248151]","[52, 52, 52, 52, 91, 91, 52, 52, 91, 52]"
98,"[25, 39, 45, 47, 61, 77, 106, 107, 111, 112, 152, 184, 210, 221, 222, 235, 237]",17,0.3758582775481045,0.12266948726028204,0.2972335749415352,"[293850217, 465034186, 436051257, 421810546, 221883577, 161392632, 9859358, 385296377, 436051261, 43341350]","[235, 235, 235, 235, 235, 235, 235, 235, 235, 235]"
99,"[171, 200, 209, 227]",4,0.04212444741278887,0.02820777567103505,0.24029372993391007,"[425207392, 277529667, 433505913, 253407975, 400813724, 302092542, 456915022, 411858689, 290312855, 519964394]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
100,"[45, 215, 235]",3,0.03997934935614467,0.020764958579093218,0.301849214748169,"[189226163, 402269380, 477677333, 223659315, 231583392, 132459321, 460146893, 231761919, 455867147, 477744659]","[235, 235, 235, 235, 235, 235, 235, 235, 235, 235]"
101,"[10, 49, 61, 77, 81, 82, 100, 132, 164, 167, 211, 227, 241]",13,0.1912766108289361,0.09531508525833488,0.2106132808392151,"[451505880, 253814188, 261514809, 547765493, 448534146, 156840648, 560850266, 236230256, 477970666, 245755937]","[77, 77, 77, 77, 77, 77, 77, 77, 77, 49]"
102,"[2, 32, 38, 60, 79, 81, 92, 111, 112, 139, 146, 178, 214, 227, 241]",15,0.31955523882061243,0.10446703201159835,0.2856670490155617,"[192006529, 545815969, 457271210, 218483559, 321173119, 594503539, 587927733, 466518132, 344348550, 161419984]","[227, 38, 81, 60, 227, 227, 92, 227, 227, 81]"
103,"[20, 61, 70, 82, 84, 96, 100, 105, 125, 192, 194]",11,0.15934747271239758,0.08986271126195788,0.31700390014289453,"[510875360, 539756851, 317490910, 518603062, 437780003, 7220652, 240456867, 57068093, 156507016, 539756890]","[125, 20, 20, 125, 125, 125, 125, 82, 125, 20]"
104,"[19, 59, 64, 68, 92, 139, 175, 183, 184, 215, 216, 222, 235, 237]",14,0.25468886364251375,0.09429616946727037,0.23144349020107516,"[478609168, 75989660, 580163753, 446026929, 94075061, 565127133, 359151986, 30766971, 403954187, 237766370]","[139, 139, 92, 216, 68, 92, 68, 68, 92, 92]"
105,"[19, 59, 67, 129, 180, 212, 236]",7,0.0909238369204104,0.041446555871516466,0.21693919472662465,"[217785503, 579902028, 323935748, 573709832, 28875190, 497452100, 227360900, 183296170, 218564249, 18324536]","[129, 212, 129, 236, 236, 212, 212, 212, 129, 129]"
106,"[0, 4, 5, 10, 12, 17, 26, 88, 106, 111, 132, 148, 169, 202]",14,0.1946118245832622,0.17769529996439815,0.3158282154472545,"[354863233, 596411782, 497828607, 517538865, 474313732, 400563478, 490033426, 461669473, 414456871, 477749811]","[12, 10, 5, 26, 5, 26, 5, 5, 12, 202]"
107,"[4, 25, 72, 82, 112, 132, 146, 166, 184, 188, 194, 221]",12,0.2054512668401003,0.08267086977139115,0.2486625604215078,"[247104839, 191784785, 239148187, 357995125, 190732530, 66375012, 293766889, 578375153, 238251818, 398562952]","[146, 72, 72, 72, 72, 72, 72, 82, 72, 72]"
108,"[10, 20, 43, 60, 70, 82, 112, 132, 175, 188, 194, 201, 210, 227, 237, 239, 241]",17,0.4091449249535799,0.10704698087647557,0.2279653110924889,"[531803371, 303715459, 408016726, 573727816, 188559814, 454860629, 137426596, 11354954, 264802137, 351960046]","[82, 20, 10, 82, 188, 10, 82, 60, 60, 82]"
109,"[8, 30, 65, 70, 79, 94, 105, 106, 108, 112, 123, 131, 152, 202, 225, 231]",16,0.4337296118028462,0.11253708880394697,0.2949967811437091,"[339155718, 148334984, 136102942, 478206656, 27709387, 165469929, 219829816, 473422889, 85347169, 137930305]","[30, 30, 30, 30, 8, 30, 8, 8, 30, 30]"
110,"[26, 36, 54, 156, 167, 188, 201]",7,0.08803745545446873,0.05411982862278819,0.2741361472290009,"[385769113, 203104715, 40283770, 154270230, 30729626, 74921318, 575804413, 368671839, 448785531, 535765400]","[156, 54, 201, 201, 201, 188, 188, 54, 36, 54]"
111,"[1, 111, 135, 166, 168, 200, 227, 233]",8,0.30679153092205524,0.06301388517022133,0.3189223146473523,"[161416661, 9980046, 563384146, 268291633, 555749580, 385787014, 83072068, 83072044, 294435903, 405546040]","[166, 166, 166, 166, 166, 166, 166, 166, 227, 166]"
112,"[0, 6, 8, 39, 49, 61, 77, 82, 100, 146, 164, 188, 194]",13,0.20297906175255775,0.15376591216772795,0.24923243730042416,"[377446304, 591528875, 33406776, 17506965, 322581294, 523196822, 171597223, 588132377, 522800113, 183483528]","[77, 100, 82, 77, 39, 0, 0, 77, 8, 100]"
113,"[10, 22, 70, 82, 104, 106, 195, 210, 221, 242]",10,0.1948192808777094,0.06076472159475088,0.21121762103866787,"[449302526, 33285225, 592718174, 440082159, 44646774, 583638774, 148968466, 446868315, 592718172, 97507231]","[195, 195, 82, 195, 195, 195, 22, 195, 195, 22]"
114,"[8, 19, 40, 75, 86, 94, 97, 106, 112, 114, 130, 147, 171, 200, 202]",15,0.30010663671419024,0.10953326243907213,0.28417616107811533,"[289481900, 304146423, 84488124, 84488125, 242859885, 93863393, 401562638, 276840775, 579413241, 225379045]","[94, 19, 94, 19, 19, 86, 94, 19, 94, 94]"
115,"[32, 209, 224, 239]",4,0.05196388345211744,0.027566430158913136,0.2958782207570039,"[512224738, 49959631, 68025475, 44640260, 75037765, 323500315, 44688408, 252094346, 75037766, 88914243]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
116,"[1, 8, 32, 60, 77, 82, 88, 93, 146, 195, 209]",11,0.28956678370013833,0.058963720221072435,0.18857019244354556,"[10791807, 587255650, 72710750, 331590051, 387997237, 219452106, 587239301, 18017656, 37542374, 119156000]","[32, 32, 32, 209, 209, 209, 32, 209, 209, 209]"
117,"[1, 37, 40, 43, 70, 109, 112, 114, 130, 163, 186]",11,0.25905154179781675,0.07857209909707308,0.28693411886607384,"[252015351, 107765794, 64921798, 310338841, 428193560, 328472039, 364912556, 102240323, 380796894, 306842771]","[163, 163, 163, 163, 163, 130, 163, 163, 163, 163]"
118,"[10, 124, 126, 174, 175, 239]",6,0.14675634587183595,0.0440917843952775,0.3142038297761853,"[221811232, 161855888, 122131117, 566660059, 5630875, 331163446, 552126984, 461501744, 19080473, 89949285]","[10, 124, 239, 10, 239, 124, 239, 239, 239, 239]"
119,"[20, 33, 39, 49, 82, 85, 96, 100, 106, 111, 125, 188]",12,0.361212226562202,0.08853950724005699,0.3198943617365633,"[555158006, 497606658, 239869551, 157881196, 7848153, 494235158, 428479524, 560512106, 131148045, 244236527]","[96, 20, 20, 125, 96, 20, 20, 125, 20, 96]"
120,"[10, 18, 26, 43, 48, 126, 184, 239]",8,0.16112453769892454,0.11503408988937736,0.3014102586021181,"[432278520, 374950273, 61307981, 476045260, 337860279, 193575861, 38610481, 33841849, 63300477, 520818354]","[48, 126, 48, 48, 48, 48, 48, 48, 48, 48]"
121,"[6, 43, 91, 170, 171, 186, 200, 209, 224]",9,0.19841341068968177,0.05433813529089093,0.22840585150859422,"[259071515, 437317368, 44402102, 260956334, 144942406, 302150947, 49842008, 144832277, 453704331, 554918483]","[186, 171, 171, 171, 171, 171, 171, 171, 171, 171]"
122,"[22, 30, 45, 52, 61, 105, 112, 152, 153, 183, 184, 192, 195, 216, 235]",15,0.30345682986080647,0.10418824665248394,0.2910273378404478,"[151534257, 516252519, 555103126, 163988011, 554943677, 151362101, 163988086, 516068926, 474583342, 104732148]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
123,"[0, 4, 10, 17, 81, 106, 115, 125, 159, 164, 180, 188, 239, 242]",14,0.18457869114354253,0.10544633166864514,0.2952862520968275,"[300487777, 421310323, 125950689, 40487140, 328858424, 422689440, 229073607, 40435091, 279238362, 363906278]","[81, 125, 10, 17, 242, 242, 180, 242, 125, 164]"
124,"[10, 20, 70, 96, 106, 125, 128, 188, 192, 194, 213, 221]",12,0.23695518309250474,0.09616449754685163,0.337222983284543,"[329184696, 481986621, 282465296, 21483673, 130448488, 361491848, 126779615, 85154416, 292221422, 263523991]","[188, 188, 125, 20, 192, 20, 194, 96, 20, 20]"
125,"[0, 1, 6, 14, 46, 132, 133, 174, 227, 241]",10,0.17681865580379963,0.05737654957920313,0.18200834663584828,"[34453432, 336266842, 302401344, 281040931, 57728762, 280987203, 281027890, 388909153, 366064393, 379931463]","[133, 133, 133, 133, 133, 133, 0, 133, 133, 133]"
126,"[6, 30, 79, 82, 106, 109, 112, 123, 131, 146, 172, 195, 217, 221]",14,0.23338585626333952,0.16486324230208993,0.3071908858172329,"[204061776, 1083858, 254193306, 430444918, 105410561, 81449818, 350146969, 405371876, 553997511, 258311568]","[6, 123, 131, 131, 221, 195, 172, 30, 195, 172]"
127,"[126, 127, 159, 239]",4,0.07067891210317612,0.03346984926611185,0.39595142047619447,"[311001270, 20746912, 560340263, 560393293, 20746911, 20746913, 273059429, 311001269, 550733200, 201358112]","[127, 159, 127, 159, 127, 127, 159, 159, 127, 159]"
128,"[14, 32, 93, 97, 133, 147, 174, 209, 228]",9,0.18091237172484398,0.05988737381994724,0.28146048893945086,"[290366674, 41302095, 156219573, 434502349, 400160216, 330445947, 143893549, 576349399, 338027635, 125433616]","[14, 14, 32, 32, 97, 14, 14, 32, 228, 14]"
129,"[61, 92, 107, 133, 166]",5,0.13299253769218922,0.029270595870912075,0.24272569119930268,"[448137091, 448392286, 472945285, 103233960, 112127662, 581710544, 508761575, 73854731, 81163651, 573135295]","[107, 107, 107, 107, 107, 107, 107, 107, 107, 107]"
130,"[10, 20, 40, 43, 70, 108, 112, 125, 126, 128, 159, 163, 188, 201, 213, 214]",16,0.2909986604936421,0.16278313379734755,0.324990290828282,"[21237069, 485774954, 389692038, 571425930, 73294531, 492891160, 534267918, 74450929, 78819548, 54471019]","[125, 20, 213, 20, 128, 128, 128, 125, 125, 126]"
131,"[32, 43, 52, 75, 92, 93, 112, 114, 117, 126, 129, 133, 192, 224]",14,0.2412772518582642,0.16061871265992522,0.2906032347319914,"[144843049, 381645569, 311725998, 302492227, 347325080, 394239299, 271296477, 585427734, 109365459, 251126940]","[224, 133, 133, 224, 224, 52, 32, 117, 126, 52]"
132,"[20, 33, 96, 100, 106, 111, 125, 164, 188, 213]",10,0.2276657996699214,0.0843018563464284,0.37358334481250494,"[467942678, 119184862, 423604403, 420150266, 394600789, 460645518, 466358760, 480058543, 66305844, 193942025]","[125, 100, 100, 96, 96, 96, 125, 125, 125, 125]"
133,"[0, 48, 67, 89, 106, 111, 112, 125, 128, 132, 184, 188, 201, 215, 234]",15,0.2349026007577777,0.19126931484788656,0.29428648431785404,"[27638381, 587063191, 278367015, 210299071, 548699003, 59965538, 99250661, 70726562, 374597671, 374457227]","[215, 106, 215, 215, 48, 48, 215, 215, 125, 188]"
134,"[37, 54, 70, 81, 96, 106, 109, 112, 125, 164, 167, 188, 201, 213]",14,0.19897280540317297,0.1851686122827232,0.3260997435177809,"[143589485, 135549895, 307960537, 4270688, 107046204, 64887395, 272760053, 55406213, 563820449, 385745949]","[213, 213, 213, 213, 213, 213, 213, 125, 213, 213]"
135,"[72, 106, 112, 161]",4,0.05376574769616127,0.03257473977282643,0.3163693005917594,"[67472639, 17262987, 366376880, 332916842, 585545534, 60621647, 353502752, 550299376, 570277472, 268125021]","[161, 72, 72, 72, 72, 161, 72, 161, 72, 106]"
136,"[125, 164, 166, 167, 184, 188, 201, 241]",8,0.1758516444824636,0.04554503969848156,0.19639819103758782,"[115678467, 138660787, 206547408, 322208855, 103505158, 575231737, 534529739, 549748325, 231814885, 473893320]","[167, 167, 241, 167, 167, 167, 167, 167, 167, 241]"
137,"[1, 25, 38, 57, 166, 171, 174, 175, 209, 227, 240, 241]",12,0.39305948046967387,0.06874344544485211,0.20321216453642896,"[120768413, 130690256, 567764785, 567693048, 460885708, 574450670, 134764221, 567700714, 583042124, 183749417]","[174, 227, 57, 57, 57, 57, 174, 57, 57, 57]"
138,"[4, 20, 22, 70, 82, 104, 105, 107, 175, 195]",10,0.2068349509499967,0.057530693244189024,0.1961904570227489,"[116889780, 315408916, 382484035, 177901450, 478663591, 267907949, 309213842, 357571673, 116892332, 243561153]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
139,"[14, 52, 57, 61, 97, 105, 159, 175, 228, 237]",10,0.19566005375236273,0.1328492108732462,0.27458981776144353,"[181851759, 379011445, 558091414, 429357841, 555205646, 556446121, 537076483, 555205647, 166091208, 356562303]","[228, 228, 228, 52, 228, 228, 228, 228, 228, 228]"
140,"[39, 60, 239, 240]",4,0.052619374357163906,0.02922307699918747,0.2868425592314452,"[582402075, 172668992, 151201873, 535504318, 454047548, 204333902, 43870016, 417872236, 542298378, 55472578]","[240, 240, 240, 60, 60, 60, 60, 60, 240, 60]"
141,"[2, 32, 38, 60, 92, 109, 159, 206, 237, 240]",10,0.15461663529276848,0.07263118028640747,0.24974147183820605,"[537721664, 301553447, 256343955, 115983765, 413477262, 272254294, 416729267, 574874608, 211422803, 241895279]","[240, 240, 240, 240, 2, 240, 240, 240, 240, 240]"
142,"[10, 20, 49, 58, 82, 100, 188, 199, 242]",9,0.09967757109552622,0.06362822325900197,0.24833254888653755,"[371828666, 371880725, 371883663, 195213819, 285267748, 195276034, 401566150, 132094197, 109876089, 144147132]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]"
143,"[39, 49, 61, 82, 100, 111, 112, 132, 146, 169, 196, 227, 239, 241]",14,0.22137085907161236,0.1776934447698295,0.325903946267707,"[568603293, 438474876, 108137780, 193237893, 324003770, 568595552, 369049065, 55729924, 194741001, 518618910]","[100, 100, 82, 100, 82, 82, 100, 100, 82, 100]"
144,"[99, 166, 207, 233]",4,0.10148717882111669,0.019251672085374594,0.17521146358922124,"[311197008, 28542321, 94886358, 470289830, 404809611, 61988430, 200639384, 467036186, 429555236, 106618145]","[233, 233, 233, 233, 233, 233, 233, 233, 233, 233]"
145,"[0, 19, 52, 61, 68, 106, 110, 129, 159, 172, 184, 209, 237]",13,0.1318589965812862,0.08115387009456754,0.22008944077130693,"[466844055, 158241344, 564334797, 262786726, 466939927, 570321692, 313084790, 467090244, 523351586, 497892071]","[159, 172, 184, 184, 159, 184, 184, 159, 184, 184]"
146,"[1, 6, 30, 166, 168, 171, 200, 209, 227]",9,0.33376154489815235,0.06724446499720216,0.3160771999197702,"[282835417, 576824951, 94479661, 198383382, 415237356, 469531690, 320993321, 557146566, 547914671, 80184097]","[171, 171, 171, 171, 171, 171, 171, 171, 171, 171]"
147,"[1, 4, 8, 30, 53, 60, 75, 82, 109, 112, 146, 206]",12,0.3335873978212476,0.07859123451635242,0.2558683351186725,"[325077166, 287336650, 325077150, 307944324, 28121729, 87742785, 397267301, 80319033, 136112845, 485725779]","[75, 8, 206, 8, 8, 109, 206, 60, 146, 60]"
148,"[6, 8, 10, 40, 93, 94, 112, 126, 171, 186, 209, 224]",12,0.21549841575324535,0.08920277329161763,0.3046092049723181,"[71280009, 546455453, 95635881, 400278764, 509200431, 163464817, 163424852, 507441751, 503261427, 510645792]","[224, 224, 224, 224, 224, 224, 224, 224, 224, 224]"
149,"[5, 10, 12, 67]",4,0.035828673746436834,0.024753808975219727,0.18985758442431688,"[541511178, 541511182, 194085273, 43236799, 541511183, 245424510, 194125449, 23781916, 270684300, 250027846]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
150,"[36, 54, 112, 201]",4,0.0677820979617536,0.09160995297133923,0.33930482796858996,"[132817667, 564097636, 59680335, 37010459, 195097925, 318963254, 409419718, 244794993, 85163744, 563806023]","[36, 36, 36, 54, 36, 36, 36, 36, 36, 36]"
151,"[14, 64, 68, 184]",4,0.0321340961381793,0.021377314813435078,0.15895509347319603,"[579272775, 198792342, 119054950, 122498423, 428817812, 348551822, 140935518, 343321797, 122476015, 334775338]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]"
152,"[10, 18, 20, 33, 61, 85, 96, 100, 188, 194]",10,0.2398681901395321,0.06487312540411949,0.2578570954501629,"[105570492, 599941963, 276670669, 559609191, 313044219, 538238323, 29938305, 411145739, 402100654, 339278603]","[96, 96, 96, 96, 20, 96, 96, 85, 20, 33]"
153,"[10, 81, 93, 111, 112, 128, 164, 167, 188, 194, 201, 211, 239, 241]",14,0.24159082351252437,0.10270548798143864,0.2827088310316737,"[90922693, 580125627, 77621675, 486877138, 25465135, 60120932, 13266161, 359574809, 74689141, 455790337]","[211, 81, 81, 81, 81, 81, 81, 81, 188, 81]"
154,"[12, 70, 84, 112, 174, 175, 192]",7,0.1487688343040645,0.04811989888548851,0.27749282158245997,"[115100181, 262783279, 356919727, 223545910, 228977617, 552611349, 67552775, 25488434, 85002289, 565728022]","[84, 175, 192, 192, 192, 192, 192, 192, 192, 192]"
155,"[45, 64, 68, 156, 184, 235]",6,0.11208578757941723,0.035787136759608984,0.19027620072787008,"[227716460, 437534632, 563016460, 595899684, 528585632, 242093159, 519476207, 401045029, 345423960, 181561685]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]"
156,"[171, 199, 200, 209, 241]",5,0.07399108819663525,0.033150422386825085,0.24685368193313478,"[561574493, 538941863, 461504633, 2155163, 348526226, 304166265, 446030645, 194953949, 215311216, 194960142]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
157,"[4, 8, 10, 37, 40, 49, 61, 75, 81, 82, 109, 112, 148, 186, 200, 214, 241]",17,0.3400356867350638,0.11772955907508731,0.25665528032764356,"[477806359, 315167901, 217514137, 523159681, 22404047, 221715805, 519269859, 135075794, 502238607, 139290105]","[186, 10, 40, 75, 186, 8, 109, 8, 186, 4]"
158,"[39, 60, 77, 79, 82, 87, 106, 109, 111, 146, 187, 188, 195, 210, 221]",15,0.25984639348462224,0.09700559359043837,0.25969204106368127,"[519835655, 538157273, 388304270, 388304272, 538157274, 232479446, 98895669, 318363603, 538157278, 102816328]","[187, 187, 187, 187, 187, 187, 221, 109, 187, 187]"
159,"[0, 2, 8, 18, 25, 38, 47, 60, 61, 107, 112, 126, 129, 152, 164, 174, 181, 184, 201, 209, 215, 241]",22,0.4337316956371069,0.1488383710384369,0.2636287934887646,"[238638162, 292680052, 206028040, 443901149, 318878112, 547774955, 553423421, 423985729, 292557645, 443173565]","[8, 241, 241, 129, 2, 60, 201, 25, 241, 184]"
160,"[4, 6, 8, 60, 75, 99, 109, 146, 168, 207, 227, 228, 233]",13,0.18798990873619914,0.14526590425521135,0.21375024057208344,"[108932684, 256200678, 30829057, 222750403, 339874296, 588889555, 75522853, 75577939, 588817807, 16998124]","[228, 207, 6, 228, 6, 6, 6, 6, 6, 207]"
161,"[33, 85, 96, 111, 228]",5,0.20315295131877065,0.03564102575182915,0.36476358361542227,"[44065614, 179348278, 196227061, 43290414, 398670924, 406460569, 495915116, 556150387, 364911082, 207472696]","[96, 96, 33, 85, 33, 33, 96, 96, 96, 96]"
162,"[43, 54, 58, 82, 109, 128, 167, 186, 188, 201]",10,0.19722876511514187,0.06891122600063682,0.21712757414206862,"[372189215, 460893713, 242686067, 154230949, 509750085, 531825344, 156802197, 112683953, 289661874, 462645119]","[186, 109, 186, 109, 167, 186, 109, 58, 109, 54]"
163,"[14, 30, 37, 70, 77, 81, 93, 111, 112, 114, 125, 133, 213, 217, 228]",15,0.3293304196558893,0.12446533003821969,0.388400218077004,"[377887185, 471856179, 239041397, 86523242, 40695529, 446655610, 593763692, 283805603, 494931706, 105029832]","[77, 125, 37, 77, 37, 77, 37, 77, 81, 77]"
164,"[54, 188, 201]",3,0.031530446372926235,0.01936434395611286,0.2197760484802226,"[382825464, 382791356, 139798550, 241518463, 139661159, 197307204, 197122395, 172313904, 177822160, 256633614]","[54, 54, 54, 201, 54, 54, 54, 54, 54, 54]"
165,"[0, 75, 93, 117, 171, 186, 209, 224]",8,0.0799561683088541,0.051480939611792564,0.20991749624954537,"[225308057, 236165849, 551637064, 271202674, 225294851, 343508960, 378929497, 414598141, 216633273, 141525903]","[117, 117, 117, 117, 117, 117, 117, 117, 171, 186]"
166,"[39, 49, 58, 82, 88, 111, 120, 166, 168, 196, 227]",11,0.23946534236893058,0.14695602795109153,0.3474127646450969,"[469502761, 408767841, 449429478, 449228667, 91063653, 87664472, 188483153, 436119478, 423521800, 91416017]","[196, 168, 196, 196, 168, 196, 196, 168, 168, 196]"
167,"[20, 39, 82, 84, 100, 167, 192]",7,0.10070954309776425,0.054617366287857294,0.32088437483512927,"[224559852, 541176579, 460707266, 362387758, 290855427, 160614502, 495271632, 72907774, 365464132, 552398440]","[39, 39, 39, 39, 39, 39, 39, 100, 82, 84]"
168,"[14, 32, 63, 93, 175, 192, 194, 239]",8,0.16454801009967923,0.05476091941818595,0.2801355253905058,"[244510764, 397488901, 306509257, 133988263, 66921421, 546401277, 119908493, 136010040, 459311214, 101468890]","[32, 32, 63, 63, 32, 32, 32, 32, 32, 32]"
169,"[36, 54, 156, 192, 201]",5,0.08954856730997562,0.10461864806711674,0.3501688167452812,"[496007121, 125640005, 14409541, 146605441, 375462570, 347580490, 508260488, 15457791, 140065711, 588342549]","[36, 36, 36, 36, 36, 201, 36, 54, 54, 36]"
170,"[0, 20, 36, 39, 46, 58, 77, 81, 85, 96, 125, 164, 167, 188, 201, 210]",16,0.2850309554487467,0.10918404720723629,0.2501946675765794,"[419460675, 479731829, 290422391, 464268983, 424787647, 298811605, 350911126, 351017656, 337207486, 256587053]","[20, 210, 164, 20, 210, 210, 20, 125, 20, 20]"
171,"[0, 20, 33, 36, 54, 81, 111, 112, 125, 128, 192, 213, 214]",13,0.329680054448545,0.1156414202414453,0.3878738245067115,"[276967714, 238030946, 574034175, 468349161, 264597840, 363692378, 113580006, 544968739, 166921826, 243061326]","[20, 20, 192, 213, 20, 192, 125, 20, 20, 20]"
172,"[10, 18, 77, 112, 127, 174, 228]",7,0.08877940895035863,0.04920652695000172,0.27520966799264507,"[436963377, 41425998, 573923195, 200860855, 432120631, 39364833, 234428732, 353743490, 303611741, 310392450]","[77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
173,"[10, 39, 43, 60, 110, 112, 192, 216, 244]",9,0.1800408475100994,0.14070630026981235,0.3186169606892185,"[421516192, 123334203, 334586467, 123334202, 420097424, 396249398, 508078072, 432729141, 357285491, 338106395]","[60, 60, 60, 60, 60, 60, 60, 60, 60, 60]"
174,"[27, 32, 63, 93, 97, 112, 126, 174, 192, 194, 221, 239]",12,0.2604598356410861,0.09736284147948027,0.37613659891455126,"[66236774, 335251301, 110095053, 171769894, 66243966, 240563277, 346573541, 479688324, 247553257, 456570413]","[93, 32, 32, 32, 93, 93, 32, 93, 32, 32]"
175,"[63, 70, 84, 93, 105, 175, 192]",7,0.147435930557549,0.04841708391904831,0.26069749306355205,"[117436995, 529364040, 493597761, 548840527, 549319923, 405522861, 594085667, 207151906, 549325063, 589583790]","[84, 84, 84, 84, 84, 84, 192, 84, 84, 175]"
176,"[36, 54, 129, 156, 167, 201]",6,0.07441429002210498,0.044589257799088955,0.2677502943358074,"[505163271, 401411118, 125805490, 564320947, 507347585, 441812457, 578366134, 150867596, 343791582, 225892869]","[201, 167, 201, 54, 167, 54, 167, 201, 201, 201]"
177,"[1, 39, 65, 70, 84, 93, 105, 169, 184, 192]",10,0.2609853404574096,0.07612959435209632,0.29847840704023837,"[583864537, 445737795, 208676328, 493591620, 502994434, 152121484, 11749472, 150813866, 548504950, 450062982]","[192, 192, 93, 192, 192, 192, 84, 65, 93, 192]"
178,"[6, 20, 49, 61, 70, 77, 82, 88, 89, 93, 100, 108, 109, 111, 125, 132, 169, 184, 188, 194, 227, 241]",22,0.3452246035449207,0.15753671154379845,0.24871924898417835,"[308670354, 592022775, 267011792, 492913202, 475784296, 579008437, 269634507, 551569304, 323250630, 172532783]","[20, 20, 20, 184, 20, 194, 194, 20, 20, 20]"
179,"[1, 6, 8, 17, 30, 60, 63, 77, 82, 91, 93, 112, 175, 200, 227, 241]",16,0.4976865444332361,0.09678139816969633,0.2517333694268018,"[482489709, 482513369, 272075377, 190953394, 272075266, 560202704, 306209950, 218790679, 23390111, 475524205]","[6, 93, 8, 93, 8, 8, 77, 77, 93, 8]"
180,"[1, 20, 63, 70, 77, 81, 82, 84, 93, 166, 167, 241]",12,0.2628602641634643,0.0625458830036223,0.17855918207593882,"[550905159, 246634158, 476949661, 311952454, 222413070, 157783429, 320641167, 496177960, 94727527, 28150409]","[81, 81, 81, 84, 81, 81, 81, 166, 81, 63]"
181,"[10, 26, 58, 67, 82, 132, 174, 201, 236, 241]",10,0.1415516803972423,0.1333577884361148,0.1970490592997521,"[460349990, 164775229, 545020148, 450265851, 253605116, 556688818, 451282112, 207422151, 489718353, 545301961]","[67, 67, 67, 82, 67, 236, 67, 67, 67, 67]"
182,"[10, 20, 63, 70, 84, 93, 132, 175, 192, 239]",10,0.1712988563813269,0.06973324250429869,0.23670875709503889,"[254509575, 127662267, 552817184, 553072338, 137902141, 34127478, 269396313, 526098036, 586588591, 451929378]","[192, 84, 84, 192, 10, 192, 192, 192, 192, 84]"
183,[235],1,0.009643979836255312,0.0055746170692145824,0.19267459958791733,"[103572512, 218500680, 69235722, 227639106, 23055104, 366728558, 86445881, 363464748, 353530693, 14502400]","[235, 235, 235, 235, 235, 235, 235, 235, 235, 235]"
184,"[10, 51, 72, 82, 106, 132, 188, 194, 239, 242]",10,0.17466412065550685,0.07979280920699239,0.2669375382363796,"[202398807, 573977570, 140199749, 49493021, 285291463, 467778939, 285208869, 49429263, 234142149, 466627293]","[10, 242, 239, 10, 10, 188, 242, 10, 10, 242]"
185,"[2, 8, 10, 51, 61, 70, 85, 89, 111, 132, 164, 169, 185, 188, 194]",15,0.38287757616490126,0.11108754435554147,0.26956477236623566,"[388226724, 511745332, 48954299, 487167005, 146461299, 548233081, 105507382, 248530841, 236721360, 326395934]","[132, 10, 132, 185, 132, 2, 85, 132, 132, 169]"
