query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,30,"[1, 8, 39, 60, 77, 93, 166, 174, 200, 209, 227, 239, 241]",13,0.40732687897980213,0.08267399668693542,0.20542226006420186,"[350323743, 22367475, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
1,30,"[27, 32, 60, 109, 112, 114, 206, 209, 217, 224, 239, 240]",12,0.1667381408624351,0.14528086269274354,0.30577766959322616,"[96761309, 317778513, 462536204, 128100141, 512290626, 80310487, 544732844, 336524624, 467725477, 184433825]","[206, 240, 32, 32, 32, 206, 32, 240, 32, 32]"
2,30,"[1, 4, 8, 10, 20, 49, 77, 82, 132, 146, 175, 188, 195, 241]",14,0.33870286541059613,0.07581329485401511,0.15261130209546536,"[97139517, 294043795, 8432815, 422118279, 522340063, 184228786, 58511679, 284206801, 574610836, 446094918]","[82, 175, 241, 8, 82, 77, 77, 77, 82, 82]"
3,30,"[22, 70, 104, 105, 127, 175, 192]",7,0.2867389223538339,0.062017998192459345,0.36251237436330747,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 493543761, 3563663, 163663864]","[22, 70, 70, 70, 22, 104, 22, 175, 22, 22]"
4,30,"[0, 5, 10, 43, 60, 93, 97, 128, 132, 188, 239, 240]",12,0.17499789036810398,0.07908652070909739,0.21525358641520143,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 11876884, 251314455]","[93, 93, 93, 93, 10, 93, 93, 93, 10, 10]"
5,30,"[39, 49, 60, 79, 82, 106, 109, 146, 187, 196, 227]",11,0.2763189128600061,0.08065542671829462,0.2646119306710633,"[516745818, 379513051, 379513049, 40647836, 98341154, 147282989, 98187524, 98187521, 268589670, 40511604]","[187, 227, 187, 227, 227, 109, 227, 109, 227, 227]"
6,30,"[20, 33, 85, 96, 125, 188]",6,0.18426954559981823,0.03438837407156825,0.26411827141419053,"[223359640, 134921891, 306289225, 172489898, 473056010, 163594463, 184462764, 578112746, 538022211, 98659306]","[125, 20, 188, 20, 96, 96, 96, 96, 188, 96]"
7,30,"[18, 26, 36, 45, 48, 51, 64, 108, 114, 126, 164, 181, 201, 215]",14,0.22148612467572093,0.16593007510527968,0.3609324261113735,"[159171799, 534620895, 63753766, 152048176, 311568376, 272006514, 527884014, 311566733, 101019765, 596196708]","[201, 114, 181, 215, 36, 215, 48, 36, 36, 181]"
8,30,"[0, 39, 67, 91, 159, 186, 200, 209, 224, 240]",10,0.1990932896733284,0.061819728929549456,0.2353337263688445,"[327654649, 459540312, 575997322, 67520733, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
9,30,"[4, 30, 38, 59, 65, 67, 70, 82, 84, 104, 105, 175, 224]",13,0.294749709777534,0.08557749493047595,0.2405295036195849,"[244047149, 407497946, 244049389, 372337157, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[67, 67, 175, 67, 67, 175, 67, 67, 175, 67]"
10,30,"[6, 42, 76, 91, 106, 109, 113, 146, 171, 186, 194, 209, 217, 224, 225, 244]",16,0.37623278982937336,0.12261989945545793,0.2566359086340526,"[596989224, 177718168, 361359114, 219357708, 372868532, 109100480, 45889684, 455472830, 351990776, 457845149]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76]"
11,30,"[0, 8, 10, 12, 18, 126, 127, 132, 169]",9,0.17293605580925941,0.1376189417205751,0.4122812934737239,"[316195675, 347961149, 246469994, 127689114, 316205222, 335612984, 316205221, 505439277, 402151260, 575814845]","[18, 12, 12, 18, 18, 12, 18, 12, 12, 12]"
12,30,"[10, 33, 49, 61, 82, 85, 96, 112, 146, 188, 221]",11,0.25093450862914324,0.06895182142034173,0.23090794707902454,"[143285814, 398227840, 150775094, 533066813, 416989615, 478916319, 559059925, 583463400, 255704802, 337200373]","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]"
13,30,"[4, 5, 20, 63, 70, 82, 84, 132, 174, 175, 192, 216]",12,0.23195458622649312,0.08814665861427784,0.2201295112608932,"[269953808, 270017264, 53616989, 219464520, 269932498, 264374402, 21302424, 107532941, 53616990, 439849310]","[82, 82, 82, 70, 82, 132, 82, 132, 82, 82]"
