query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,2,"[14, 18]",2,1.3683811547234654,0.03406081534922123,35.87141111283563,"[15691485, 15791485, 15491485, 15591485, 15391485, 15291485, 15091485, 15191485, 15891485, 15991485]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
1,2,"[3, 18]",2,1.4913164610043168,0.03351538721472025,37.34625928266905,"[15756273, 15656273, 15556273, 15456273, 15056273, 15156273, 15256273, 15356273, 15856273, 15956273]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2,2,"[7, 18]",2,1.3011146308854222,0.027106557972729206,32.80961705883965,"[15148493, 15048493, 15248493, 15348493, 15548493, 15448493, 15948493, 15848493, 15748493, 15648493]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
3,2,"[12, 18]",2,1.4032217068597674,0.030118371360003948,36.48698759218678,"[15764484, 15664484, 15464484, 15564484, 15164484, 15064484, 15864484, 15964484, 15264484, 15364484]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
4,2,"[18, 20]",2,1.4179249396547675,0.03326763492077589,37.705186027335,"[15731061, 15631061, 15431061, 15531061, 15131061, 15031061, 15831061, 15931061, 15231061, 15331061]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
5,2,"[2, 18]",2,1.4112383369356394,0.033148312009871006,34.65542529383674,"[15119538, 15019538, 15719538, 15619538, 15519538, 15419538, 15919538, 15819538, 15319538, 15219538]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
6,2,"[1, 22]",2,1.4330035038292408,0.033648476004600525,39.45915064122528,"[15180370, 15080370, 15280370, 15380370, 15580370, 15480370, 15980370, 15880370, 15780370, 15680370]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,2,"[6, 18]",2,1.3983022728934884,0.03312247805297375,34.02104643592611,"[15056895, 15156895, 15456895, 15556895, 15956895, 15856895, 15756895, 15656895, 15256895, 15356895]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
8,2,"[12, 18]",2,1.401642331853509,0.033163757994771004,36.48698759218678,"[18837824, 18937824, 18737824, 18637824, 19037824, 19137824, 18337824, 18237824, 18537824, 18437824]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
9,2,"[11, 24]",2,1.5546995420008898,0.03358636237680912,37.77846544026397,"[15048270, 15148270, 15448270, 15548270, 15948270, 15848270, 15748270, 15648270, 15248270, 15348270]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
10,2,"[11, 18]",2,1.46656250115484,0.030524805188179016,37.00899540539831,"[15716761, 15616761, 15416761, 15516761, 15116761, 15016761, 15816761, 15916761, 15216761, 15316761]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
11,2,"[20, 23]",2,1.3784876931458712,0.03289950545877218,37.46957360417582,"[15722098, 15622098, 15422098, 15522098, 15122098, 15022098, 15822098, 15922098, 15222098, 15322098]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
12,2,"[18, 19]",2,1.485477308742702,0.030503335408866405,38.7841531294398,"[15727618, 15627618, 15427618, 15527618, 15127618, 15027618, 15827618, 15927618, 15227618, 15327618]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
13,2,"[5, 17]",2,1.4033199502155185,0.03350970521569252,33.84391336282715,"[15790489, 15690489, 15490489, 15590489, 15190489, 15090489, 15890489, 15990489, 15290489, 15390489]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
14,2,[18],1,0.7057344252243638,0.01650960184633732,36.75881892256439,"[15610250, 15710250, 15410250, 15510250, 15310250, 15210250, 15010250, 15110250, 15810250, 15910250]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
15,2,"[5, 17]",2,1.3995945639908314,0.030463477596640587,33.84391336282715,"[15743925, 15643925, 15443925, 15543925, 15143925, 15043925, 15843925, 15943925, 15243925, 15343925]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
16,2,"[14, 24]",2,1.4361040377989411,0.03058101423084736,36.64088114770129,"[15724286, 15624286, 15424286, 15524286, 15124286, 15024286, 15824286, 15924286, 15224286, 15324286]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
17,2,"[16, 20]",2,1.4541345089673996,0.03334839083254337,39.202125834533945,"[15172303, 15072303, 15772303, 15672303, 15572303, 15472303, 15972303, 15872303, 15372303, 15272303]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
18,2,"[17, 18]",2,1.4196182386949658,0.03318243566900492,36.31979127903469,"[15253583, 15353583, 15453583, 15553583, 15153583, 15053583, 15853583, 15953583, 15653583, 15753583]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
19,2,"[0, 4]",2,1.2664579963311553,0.02985282801091671,29.58684315579012,"[15393353, 15293353, 15893353, 15993353, 15793353, 15693353, 15493353, 15593353, 15193353, 15093353]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
