query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,4,"[4, 14, 18, 22]",4,2.7530604042112827,0.06743119191378355,36.93768283515237,"[15129685, 15029685, 15829685, 15929685, 15429685, 15529685, 15629685, 15729685, 15229685, 15329685]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
1,4,"[3, 6, 14, 18]",4,2.8655235785990953,0.06806903425604105,35.2399489544332,"[15756273, 15656273, 15556273, 15456273, 15056273, 15156273, 15256273, 15356273, 15856273, 15956273]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2,4,"[1, 7, 12, 18]",4,2.7373991291970015,0.05961732380092144,33.51744984998368,"[15248493, 15348493, 15448493, 15548493, 15148493, 15048493, 15848493, 15948493, 15648493, 15748493]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
3,4,"[1, 12, 18]",3,2.128416046500206,0.04842751566320658,35.06979473493993,"[15564484, 15464484, 15964484, 15864484, 15164484, 15064484, 15264484, 15364484, 15764484, 15664484]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
4,4,"[1, 18, 20]",3,2.161998433060944,0.0515922587364912,35.88192702503875,"[15531061, 15431061, 15931061, 15831061, 15131061, 15031061, 15231061, 15331061, 15731061, 15631061]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
5,4,"[2, 3, 18]",3,2.232620202936232,0.05223932210355997,35.74818341014907,"[15295114, 15395114, 15495114, 15595114, 15195114, 15095114, 15895114, 15995114, 15695114, 15795114]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
6,4,"[1, 3, 22]",3,2.239997980184853,0.051405359990894794,38.95066697507476,"[15446438, 15546438, 15246438, 15346438, 15646438, 15746438, 15146438, 15046438, 15946438, 15846438]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
7,4,"[6, 12, 18, 22]",4,2.861044024117291,0.06626446731388569,37.735035348916426,"[15302778, 15202778, 15802778, 15902778, 15502778, 15402778, 15002778, 15102778, 15702778, 15602778]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
8,4,"[12, 13, 14, 18]",4,2.8138951836153865,0.06850415468215942,36.270279832417145,"[18837824, 18937824, 18737824, 18637824, 19037824, 19137824, 18337824, 18237824, 18537824, 18437824]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
9,4,"[11, 13, 22, 24]",4,3.0329305501654744,0.06705449242144823,39.8407409961801,"[15588582, 15488582, 15988582, 15888582, 15188582, 15088582, 15688582, 15788582, 15288582, 15388582]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
