query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,5,"[200, 227]",2,0.019400084856897593,0.012642871122807264,0.2029761456651613,"[350323743, 22367475, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
1,5,"[32, 206, 209]",3,0.03323800070211291,0.018491055816411972,0.2591577855249246,"[96761309, 462536204, 128100141, 512290626, 80310487, 544732844, 467725477, 184433825, 41433574, 597455031]","[206, 32, 32, 32, 206, 32, 32, 32, 32, 32]"
2,5,"[1, 10, 82, 146, 175]",5,0.24774904642254114,0.030680837109684944,0.18534389599226414,"[97139517, 294043795, 522340063, 574610836, 446094918, 562872736, 452861684, 116249766, 474290425, 456407064]","[82, 175, 82, 82, 82, 175, 10, 175, 82, 82]"
3,5,"[22, 70, 192]",3,0.04479158716276288,0.023264708928763866,0.3294136611899982,"[319976312, 473871456, 416180093, 533106488, 185862896, 534845823, 3563663, 163663864, 232092470, 545925259]","[22, 70, 70, 70, 22, 22, 22, 22, 22, 70]"
4,5,"[10, 93]",2,0.019903285894542933,0.01345545006915927,0.1989530213177204,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 11876884, 251314455]","[93, 93, 93, 93, 10, 93, 93, 93, 10, 10]"
5,5,"[39, 60, 146]",3,0.040713552851229906,0.021543709561228752,0.29007728793658316,"[186078600, 435813526, 85329960, 586817200, 229779047, 586943459, 352731372, 381872646, 222640314, 131792897]","[60, 60, 146, 146, 146, 146, 146, 146, 146, 60]"
6,5,"[96, 125, 188]",3,0.0722242183983326,0.022213506046682596,0.3743220096609245,"[223359640, 306289225, 473056010, 163594463, 184462764, 578112746, 538022211, 98659306, 306328842, 590601256]","[125, 188, 96, 96, 96, 96, 188, 96, 188, 125]"
7,5,"[26, 126, 201, 215]",4,0.07313686050474644,0.034609653521329165,0.6245192792266607,"[159171799, 152048176, 272006514, 553843211, 285424401, 355957847, 245519490, 17010873, 16579526, 146009020]","[201, 215, 215, 126, 201, 126, 215, 201, 126, 126]"
8,5,"[159, 209]",2,0.02045119320973754,0.011361681390553713,0.2218796107918024,"[327654649, 459540312, 575997322, 67520733, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
9,5,"[59, 67, 175, 224]",4,0.1095039970241487,0.08681049011647701,0.1888807897339575,"[244047149, 407497946, 244049389, 372337157, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[67, 67, 175, 67, 67, 175, 67, 67, 175, 67]"
10,5,"[76, 194, 224, 244]",4,0.05138467252254486,0.02829929208382964,0.28183255693875253,"[596989224, 177718168, 361359114, 219357708, 372868532, 109100480, 45889684, 455472830, 351990776, 457845149]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76]"
11,5,"[10, 12, 18, 127]",4,0.08280432736501098,0.029813954140990973,0.3717483470099978,"[316195675, 347961149, 246469994, 127689114, 316205222, 335612984, 316205221, 505439277, 402151260, 575814845]","[18, 12, 12, 18, 18, 12, 18, 12, 12, 12]"
