query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,50,"[1, 4, 8, 39, 60, 77, 82, 93, 111, 112, 146, 159, 166, 171, 174, 175, 200, 206, 209, 227, 239, 241]",22,0.5716995405964553,0.13815766852349043,0.22597777461421423,"[350323743, 22367475, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
1,50,"[27, 32, 42, 60, 93, 109, 112, 114, 194, 206, 209, 212, 217, 224, 228, 239, 240]",17,0.2892434308305383,0.11919426405802369,0.29178713267559514,"[96761309, 317778513, 462536204, 128100141, 512290626, 80310487, 544732844, 336524624, 467725477, 184433825]","[206, 240, 32, 32, 32, 206, 32, 240, 32, 32]"
2,50,"[1, 4, 5, 8, 10, 20, 49, 77, 82, 132, 146, 159, 175, 188, 195, 210, 211, 241]",18,0.44608105765655637,0.09395841183140874,0.1468734895525914,"[97139517, 294043795, 8432815, 422118279, 522340063, 184228786, 58511679, 284206801, 284206802, 574610836]","[82, 175, 241, 8, 82, 77, 77, 77, 5, 82]"
3,50,"[22, 63, 70, 104, 105, 127, 175, 192]",8,0.2150466344319284,0.13317246735095978,0.3373251997400075,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 493543761, 3563663, 163663864]","[22, 70, 70, 70, 22, 104, 22, 175, 22, 22]"
4,50,"[0, 5, 10, 43, 60, 67, 82, 93, 97, 128, 132, 148, 188, 239, 240, 241, 242]",17,0.2516419282183051,0.10685046948492527,0.20342427203157806,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 11876884, 251314455]","[93, 93, 93, 93, 10, 93, 93, 93, 10, 10]"
5,50,"[30, 39, 49, 60, 79, 82, 87, 106, 109, 111, 146, 165, 166, 187, 196, 210, 217, 221, 227, 240]",20,0.50897844042629,0.1585423331707716,0.3723134135827422,"[516745818, 379513051, 379513049, 40647836, 98341154, 147282989, 98187524, 98187521, 268589670, 40511604]","[187, 227, 187, 227, 227, 109, 227, 109, 227, 227]"
6,50,"[20, 33, 81, 82, 85, 89, 96, 110, 125, 188, 213]",11,0.3549932446330786,0.07039623241871595,0.2678760702679442,"[223359640, 134921891, 306289225, 172489898, 473056010, 163594463, 184462764, 578112746, 400692308, 538022211]","[125, 20, 188, 20, 96, 96, 96, 96, 82, 188]"
7,50,"[18, 26, 36, 45, 48, 51, 64, 108, 112, 114, 126, 164, 174, 181, 184, 194, 201, 215, 234, 239]",20,0.28822013083845377,0.2123419875279069,0.34339361779857425,"[422770906, 67019337, 159171799, 412000426, 66952640, 534620895, 63753766, 152048176, 311568376, 272006514]","[194, 184, 201, 184, 184, 114, 181, 215, 36, 215]"
8,50,"[0, 30, 39, 40, 67, 75, 91, 159, 186, 200, 209, 224, 240]",13,0.21292160404846072,0.16588524309918284,0.27734041615174365,"[327654649, 459540312, 575997322, 67520733, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
9,50,"[4, 6, 30, 38, 56, 59, 65, 67, 70, 82, 84, 104, 105, 112, 131, 175, 186, 221, 224]",19,0.38112948182970285,0.12847858993336558,0.23154693767183313,"[244047149, 407497946, 244049389, 372337157, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[67, 67, 175, 67, 67, 175, 67, 67, 175, 67]"
10,50,"[6, 30, 42, 65, 76, 79, 80, 91, 106, 109, 112, 113, 119, 146, 159, 171, 186, 194, 209, 217, 221, 224, 225, 244]",24,0.500776422675699,0.16419579554349184,0.2734656678318667,"[596989224, 177718168, 361359114, 219357708, 372868532, 95481281, 109100480, 550289027, 45889684, 455472830]","[76, 76, 76, 76, 76, 80, 76, 80, 76, 76]"
11,50,"[0, 8, 10, 12, 17, 18, 84, 115, 126, 127, 132, 169, 175]",13,0.28990026749670506,0.10865037888288498,0.4197806005831808,"[316195675, 347961149, 246469994, 127689114, 316205222, 335612984, 316205221, 505439277, 402151260, 575814845]","[18, 12, 12, 18, 18, 12, 18, 12, 12, 12]"
12,50,"[10, 33, 49, 61, 82, 85, 96, 100, 112, 139, 146, 164, 188, 211, 213, 221]",16,0.35239783814176917,0.1077033681795001,0.2582523120800033,"[143285814, 398227840, 150775094, 533066813, 416989615, 478916319, 559059925, 583463400, 255704802, 337200373]","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]"
