query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,4,"[200, 227]",2,0.019491927232593298,0.01258383085951209,0.2029761456651613,"[350323743, 22367475, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
1,4,"[32, 209]",2,0.02689627930521965,0.014045916963368654,0.3003201335668564,"[462536204, 128100141, 512290626, 544732844, 467725477, 184433825, 41433574, 597455031, 358096082, 547778514]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
2,4,"[1, 10, 82, 146]",4,0.14170363545417786,0.024664332158863544,0.19411869224859402,"[97139517, 522340063, 574610836, 446094918, 452861684, 474290425, 456407064, 244186712, 81509092, 443497886]","[82, 82, 82, 82, 10, 82, 82, 82, 82, 146]"
3,4,"[22, 70]",2,0.020607964135706425,0.012393141631036997,0.20888481917791069,"[319976312, 473871456, 416180093, 533106488, 185862896, 534845823, 3563663, 163663864, 232092470, 545925259]","[22, 70, 70, 70, 22, 22, 22, 22, 22, 70]"
4,4,"[10, 93]",2,0.01952706091105938,0.013373082969337702,0.1989530213177204,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 11876884, 251314455]","[93, 93, 93, 93, 10, 93, 93, 93, 10, 10]"
5,4,"[39, 60, 146]",3,0.040377619210630655,0.021527838427573442,0.29007728793658316,"[186078600, 435813526, 85329960, 586817200, 229779047, 586943459, 352731372, 381872646, 222640314, 131792897]","[60, 60, 146, 146, 146, 146, 146, 146, 146, 60]"
6,4,"[96, 125, 188]",3,0.0390133885666728,0.022218658588826656,0.3743220096609245,"[223359640, 306289225, 473056010, 163594463, 184462764, 578112746, 538022211, 98659306, 306328842, 590601256]","[125, 188, 96, 96, 96, 96, 188, 96, 188, 125]"
7,4,"[26, 126, 215]",3,0.0632633832283318,0.08870861493051052,0.7624313218984753,"[152048176, 272006514, 553843211, 355957847, 245519490, 16579526, 146009020, 211034256, 160212509, 67441808]","[215, 215, 126, 126, 215, 126, 126, 126, 126, 215]"
8,4,"[159, 209]",2,0.020399129018187523,0.011332306079566479,0.2218796107918024,"[327654649, 459540312, 575997322, 67520733, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
9,4,"[59, 67, 175]",3,0.09667700296267867,0.015409476589411497,0.15773110914354524,"[244047149, 407497946, 244049389, 372337157, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[67, 67, 175, 67, 67, 175, 67, 67, 175, 67]"
10,4,"[76, 194, 244]",3,0.03797962283715606,0.02142947120591998,0.2816667987499386,"[596989224, 177718168, 361359114, 219357708, 372868532, 109100480, 45889684, 455472830, 351990776, 457845149]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76]"
11,4,"[10, 18, 127]",3,0.04040705785155296,0.025015118531882763,0.4579917201772332,"[316195675, 127689114, 316205222, 316205221, 326757395, 65052125, 13848649, 581666100, 525658738, 584282841]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
12,4,"[33, 96, 188]",3,0.09914888627827168,0.0176449092105031,0.24182891442130008,"[143285814, 398227840, 150775094, 533066813, 416989615, 478916319, 559059925, 583463400, 255704802, 337200373]","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]"
13,4,"[70, 132, 175]",3,0.08779165148735046,0.031896780245006084,0.18403333650591472,"[219464520, 264374402, 107532941, 441733403, 295166854, 441588811, 274089888, 366292217, 441712565, 225428767]","[70, 132, 132, 132, 132, 175, 175, 175, 175, 175]"
14,4,"[84, 192]",2,0.06985931657254696,0.01666624890640378,0.37710147036705166,"[2930195, 304291211, 5479281, 298156409, 435890273, 300724316, 214405047, 504375842, 531276114, 133995960]","[192, 192, 84, 192, 192, 192, 84, 192, 84, 84]"
15,4,"[25, 107]",2,0.025325647089630365,0.014868674334138632,0.2473425422795117,"[540834996, 425755668, 346415404, 400155932, 347682406, 548796299, 583527657, 236059986, 540791896, 318230608]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 107]"
16,4,"[168, 233]",2,0.05453710537403822,0.01684602675959468,0.42093740520067513,"[388372331, 477914499, 313295416, 94283698, 417756224, 81047150, 287698740, 413998749, 388567738, 553227721]","[168, 168, 168, 168, 168, 233, 168, 168, 168, 168]"
17,4,"[76, 80, 225, 244]",4,0.10687064658850431,0.022214017808437347,0.20098974206484854,"[196567304, 529191060, 136475651, 519952557, 596950633, 138777038, 119958834, 125572012, 271030616, 297127865]","[244, 76, 225, 244, 244, 244, 244, 244, 244, 244]"
18,4,"[17, 93, 207]",3,0.04616110026836395,0.0208096276037395,0.3194601053061585,"[265372681, 211326331, 414008444, 433847464, 251637127, 20375487, 484727721, 484727704, 251637111, 149272454]","[17, 17, 17, 17, 17, 17, 17, 93, 17, 17]"
19,4,"[20, 58, 82, 132]",4,0.0347277675755322,0.03056973498314619,0.17299394868314266,"[596197374, 227781415, 342147203, 543565046, 576495810, 598858826, 334192618, 511012465, 419574595, 579709650]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]"
20,4,[133],1,0.011726258788257837,0.006238812115043402,0.23889850196428597,"[248237919, 161684376, 495988709, 565144556, 336166371, 591258100, 367339701, 29705405, 379727880, 247799850]","[133, 133, 133, 133, 133, 133, 133, 133, 133, 133]"
21,4,[60],1,0.009493513964116573,0.005503256339579821,0.19072020472958684,"[151614128, 475316064, 432094449, 418459871, 526851804, 450179220, 465674683, 60128658, 155391946, 339452865]","[60, 60, 60, 60, 60, 60, 60, 60, 60, 60]"
22,4,[14],1,0.008389316964894533,0.005532376002520323,0.16372428950853646,"[379643780, 554217595, 296777012, 132324921, 212577525, 402167117, 327957272, 479960759, 244250010, 189421384]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
23,4,[68],1,0.008224932011216879,0.08323217602446675,0.1381070464849472,"[393766925, 19968356, 99327655, 352440645, 554747697, 438096438, 304593819, 583417332, 526692998, 116967304]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]"
24,4,"[1, 42, 80, 206]",4,0.14167921617627144,0.021361213643103838,0.20095893007237464,"[438347522, 191429128, 166583047, 475147446, 319869863, 506900661, 4309318, 407954257, 566145788, 504107628]","[42, 206, 80, 206, 42, 42, 42, 206, 42, 206]"
25,4,[32],1,0.012644279282540083,0.007888451218605042,0.26489841123111546,"[275996305, 574080995, 39550384, 422125669, 575850420, 345012085, 39822135, 268603873, 65428933, 476136084]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
26,4,"[77, 93, 112]",3,0.033559828996658325,0.017311180010437965,0.2258400087400029,"[171602438, 53821041, 128351388, 418888803, 40935707, 439693144, 321904133, 488792456, 573132214, 379154314]","[93, 93, 77, 93, 93, 93, 93, 93, 93, 93]"
27,4,"[54, 188]",2,0.020509147085249424,0.012469079345464706,0.20948607311584055,"[342833232, 239066460, 364949379, 76823179, 464209192, 173230971, 452350578, 406818359, 349966218, 192881082]","[54, 54, 54, 54, 54, 54, 54, 188, 188, 54]"
28,4,"[97, 133, 200, 228]",4,0.0599704091437161,0.029240929055958986,0.32818440202390775,"[194090070, 245111306, 61133533, 558431897, 61091245, 366522616, 61271264, 274550803, 409247894, 228337015]","[200, 133, 97, 97, 97, 228, 133, 228, 228, 228]"
29,4,"[89, 132, 188]",3,0.05698834778741002,0.0204950668849051,0.13590396412958702,"[207753680, 546475899, 236485707, 284365837, 324543525, 313316321, 560964152, 118532552, 112308787, 141381978]","[188, 188, 188, 188, 188, 188, 188, 188, 188, 188]"
30,4,"[10, 32, 43]",3,0.12117967195808887,0.01849777763709426,0.21333277171167234,"[201111705, 562921380, 110621841, 107411727, 478209, 179420810, 393811017, 94695580, 44316711, 140352242]","[32, 43, 32, 32, 32, 10, 32, 32, 32, 32]"
31,4,"[29, 126, 170, 186]",4,0.09337478084489703,0.03251979127526283,0.5799945811158977,"[115921841, 406174997, 428344569, 358201558, 506245392, 487973110, 377451832, 547773195, 464462210, 244828526]","[170, 186, 126, 170, 170, 170, 170, 170, 29, 170]"
32,4,"[33, 96, 188]",3,0.09954242315143347,0.017910415306687355,0.24182891442130008,"[94973826, 305101499, 598687402, 266557487, 138602395, 49713139, 27436766, 55130296, 590683014, 19028369]","[96, 96, 33, 96, 96, 96, 188, 96, 96, 96]"
33,4,[20],1,0.007106462959200144,0.004614293109625578,0.1334943708498031,"[226643905, 226643912, 37286001, 559487576, 78302557, 300324652, 260683464, 244687425, 68765866, 348311965]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
34,4,[129],1,0.009881419129669666,0.006209915969520807,0.23189606959931552,"[338458298, 336062552, 45896088, 522761063, 354553936, 94114406, 99665505, 52805236, 29424329, 264709025]","[129, 129, 129, 129, 129, 129, 129, 129, 129, 129]"
35,4,"[102, 106, 242]",3,0.045411495957523584,0.027442104648798704,0.3423769533013304,"[46371624, 572946019, 262952323, 278189217, 303017606, 573745672, 138432939, 374653008, 392510615, 207301730]","[242, 106, 242, 102, 102, 242, 102, 102, 102, 106]"
36,4,"[20, 165]",2,0.044168130960315466,0.017751374281942844,0.7864607656374574,"[446742083, 518493596, 408337589, 374884930, 228745814, 235404836, 183754651, 339460819, 521760549, 345362335]","[165, 165, 165, 165, 165, 165, 165, 165, 165, 165]"
37,4,"[32, 112, 129, 194]",4,0.06433474784716964,0.0870569609105587,0.3459225459373556,"[403016532, 239518483, 320010234, 434260091, 510970601, 389554411, 322235737, 82778227, 346409730, 239979025]","[129, 129, 32, 129, 32, 194, 129, 112, 129, 32]"
38,4,[188],1,0.007656801957637072,0.004723637364804745,0.1473126499913633,"[205361704, 389531874, 341201084, 489047343, 552209430, 71200828, 490710152, 549666794, 586982318, 28237478]","[188, 188, 188, 188, 188, 188, 188, 188, 188, 188]"
39,4,"[12, 51]",2,0.01740948623046279,0.013994686305522919,0.1711682751774788,"[167139573, 22796377, 353472243, 564356343, 380659614, 325105354, 536810984, 69873730, 311564209, 69814243]","[51, 51, 51, 51, 51, 12, 51, 12, 51, 51]"
40,4,"[32, 126, 239]",3,0.06890052696689963,0.02818166045472026,0.663472003225858,"[54598498, 593909787, 581987029, 399174922, 550170954, 47863419, 359317355, 363183345, 527104338, 472942335]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
41,4,"[39, 70, 82, 188]",4,0.049780379980802536,0.027982618659734726,0.26416628377046436,"[198985429, 138965989, 34506581, 377426780, 24487825, 389590141, 198068590, 476086683, 218867329, 428199355]","[39, 82, 39, 82, 82, 70, 188, 188, 82, 39]"
