trial,disk_to_cpu_s,cpu_to_gpu_s,avg_batch_latency_s
1,18.03138924599625,77.48782375501469,0.04926088353386149
2,18.03138924599625,14.643111757934093,0.03891057998407632
3,18.03138924599625,0.24019310995936394,0.03886375541333109
4,18.03138924599625,0.24080268014222383,0.03894723573466763
5,18.03138924599625,0.24007672490552068,0.038703818689100444
6,18.03138924599625,0.2395224820356816,0.05609505105530843
7,18.03138924599625,0.23953595501370728,0.038612658507190645
8,18.03138924599625,0.23965845094062388,0.038748562743421644
9,18.03138924599625,0.240404310869053,0.0389085958013311
10,18.03138924599625,0.2396461630705744,0.03872424305882305
11,18.03138924599625,0.23928292887285352,0.038725563033949584
12,18.03138924599625,0.24146972387097776,0.03869370697066188
13,18.03138924599625,0.24015183001756668,0.0386625227984041
14,18.03138924599625,0.24014539690688252,0.05716938420664519
15,18.03138924599625,0.23995128506794572,0.0387898592161946
16,18.03138924599625,0.2406161839608103,0.03857295430498198
17,18.03138924599625,0.23957262700423598,0.03853628202341497
18,18.03138924599625,0.2395557949785143,0.03871621878352016
19,18.03138924599625,0.24028946296311915,0.038661466736812145
20,18.03138924599625,0.24252464110031724,0.03878536319825798
21,18.03138924599625,0.2395846270956099,0.03877455525798723
22,18.03138924599625,0.23921477003023028,0.0571708403294906
23,18.03138924599625,0.23968939599581063,0.03873226692667231
24,18.03138924599625,0.23969688406214118,0.03858900221530348
25,18.03138924599625,0.2410617540590465,0.03866093873512
26,18.03138924599625,0.23955323500558734,0.03850581799633801
27,18.03138924599625,0.2394217778928578,0.038769339211285114
28,18.03138924599625,0.24607307300902903,0.038834123814012855
29,18.03138924599625,0.23946501105092466,0.03877532295882702
30,18.03138924599625,0.23892046394757926,0.05701506382320076
31,18.03138924599625,0.2398555080872029,0.038660138787236065
32,18.03138924599625,0.24236051202751696,0.038357425306458026
33,18.03138924599625,0.24006927013397217,0.038644626387394965
34,18.03138924599625,0.23896174505352974,0.03872167493682355
35,18.03138924599625,0.2387189599685371,0.038804099487606436
36,18.03138924599625,0.240186806069687,0.03879509959369898
37,18.03138924599625,0.2389562730677426,0.038494385953526944
