query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,9,"[0, 11, 14, 17, 19, 20, 21, 39, 47]",9,3.389681523665786,0.2392543340101838,14.199661229116222,"[15862719, 15962719, 15562719, 15462719, 15362719, 15262719, 15662719, 15762719, 15162719, 15062719]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1,9,"[11, 14, 17, 21, 24, 42, 43, 44, 46]",9,3.509792197495699,0.25129276141524315,15.822283854811555,"[15767819, 15667819, 15567819, 15467819, 15967819, 15867819, 15267819, 15367819, 15067819, 15167819]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
2,9,"[1, 11, 15, 22, 24, 28, 42, 43]",8,3.227342179045081,0.22495333664119244,15.400447887252085,"[15592873, 15492873, 15892873, 15992873, 15692873, 15792873, 15192873, 15092873, 15292873, 15392873]","[42, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
3,9,"[11, 14, 17, 20, 21, 31, 43, 44]",8,3.0756335388869047,0.21399199590086937,14.610615304787643,"[15997121, 15897121, 15797121, 15697121, 15097121, 15197121, 15297121, 15397121, 15597121, 15497121]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
4,9,"[7, 9, 11, 13, 21, 43, 44, 46, 47]",9,3.4978528385981917,0.24276626110076904,15.661775022589913,"[15126518, 15026518, 15926518, 15826518, 15526518, 15426518, 15726518, 15626518, 15326518, 15226518]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
5,9,"[7, 10, 11, 14, 16, 22, 36, 37, 46]",9,3.460639487951994,0.24014826957136393,15.074264992804578,"[15615973, 15515973, 15415973, 15915973, 15315973, 15715973, 15815973, 15215973, 15015973, 15115973]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
6,9,"[7, 13, 15, 17, 22, 39, 43, 45, 46]",9,3.5359278693795204,0.2481981012970209,16.46652945322502,"[15727618, 15627618, 15227618, 15327618, 15827618, 15927618, 15427618, 15527618, 15127618, 15027618]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
7,9,"[5, 11, 17, 22, 32, 35, 37, 44, 47]",9,3.52533071488142,0.24640719406306744,17.68594054551795,"[15402778, 15502778, 15302778, 15202778, 15002778, 15102778, 15802778, 15902778, 15702778, 15602778]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
8,9,"[0, 6, 8, 13, 14, 27, 37, 38]",8,2.9750227760523558,0.20294578932225704,13.719123861636035,"[15858104, 15958104, 15158104, 15058104, 15458104, 15558104, 15658104, 15758104, 15358104, 15258104]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,9,"[0, 3, 9, 37, 39, 42, 43, 46]",8,3.0700578475371003,0.22310145013034344,15.848294459399767,"[15651480, 15751480, 15451480, 15551480, 15951480, 15851480, 15251480, 15351480, 15051480, 15151480]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,9,"[6, 7, 11, 20, 24, 28, 30, 46]",8,3.174093914218247,0.21584095433354378,14.193965567450505,"[15656637, 15756637, 15956637, 15856637, 15156637, 15056637, 15456637, 15556637, 15256637, 15356637]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
11,9,"[10, 11, 15, 17, 28, 30, 37, 46]",8,3.106334832496941,0.21403182670474052,15.036116685252637,"[15738417, 15638417, 15438417, 15538417, 15338417, 15238417, 15038417, 15138417, 15838417, 15938417]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
12,9,"[7, 11, 24, 32, 43, 44, 45, 46]",8,3.085897484794259,0.21437569428235292,15.756429837842006,"[15227618, 15327618, 15127618, 15027618, 15827618, 15927618, 15727618, 15627618, 15527618, 15427618]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
13,9,"[9, 11, 13, 21, 31, 39, 43]",7,2.645856042392552,0.17954802606254816,14.303213461435266,"[15895464, 15995464, 15695464, 15795464, 15095464, 15195464, 15395464, 15295464, 15495464, 15595464]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
14,9,"[7, 10, 11, 15, 16, 29, 30, 39, 43]",9,3.4188235867768526,0.2334632109850645,14.269584706208358,"[15401326, 15501326, 15801326, 15901326, 15701326, 15601326, 15001326, 15101326, 15201326, 15301326]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39]"
15,9,"[8, 13, 16, 22, 28, 39, 42, 47]",8,3.1190778771415353,0.2242225268855691,15.655554933531675,"[15231700, 15331700, 15831700, 15931700, 15531700, 15431700, 15131700, 15031700, 15631700, 15731700]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
