trial,disk_to_cpu_s,cpu_to_gpu_s,avg_batch_latency_s
1,9.177584856981412,65.220560553018,0.04597699950681999
2,9.177584856981412,64.80739058391191,0.037838773510884494
3,9.177584856981412,64.32594278780743,0.03775750007480383
4,9.177584856981412,64.3616474759765,0.03780410927720368
5,9.177584856981412,64.25088673899882,0.03784939768956974
6,9.177584856981412,64.60515066795051,0.037826126790605485
7,9.177584856981412,64.18204381503165,0.037805751198902726
8,9.177584856981412,64.73541255900636,0.03776662395102903
9,9.177584856981412,64.76847429689951,0.03781815222464502
10,9.177584856981412,64.80576304183342,0.038359315192792565
11,9.177584856981412,64.68825835408643,0.03775664127897471
12,9.177584856981412,64.69887809292413,0.03773952944902703
13,9.177584856981412,64.71687154402025,0.037815498013515025
14,9.177584856981412,64.68455009488389,0.03779465798288584
15,9.177584856981412,64.80722790886648,0.03780371474567801
16,9.177584856981412,64.75658511882648,0.037751074705738574
17,9.177584856981412,64.75839017587714,0.037766707013361156
18,9.177584856981412,64.65783774806187,0.03780635498696938
19,9.177584856981412,64.68114195205271,0.03781005123164505
20,9.177584856981412,64.4985432268586,0.03778819553554058
21,9.177584856981412,64.57371910195798,0.037863300065509975
22,9.177584856981412,64.20109179615974,0.03784066770458594
23,9.177584856981412,64.75186017388478,0.03776273148832843
24,9.177584856981412,64.95954914088361,0.037927812489215285
25,9.177584856981412,64.71956917201169,0.037771867762785405
26,9.177584856981412,64.71068591694348,0.03775502776261419
27,9.177584856981412,64.3983545480296,0.03784014831762761
28,9.177584856981412,64.92244111513719,0.037916732544545084
29,9.177584856981412,65.17531800991856,0.03787075652508065
30,9.177584856981412,64.25562710897066,0.037751491938252
31,9.177584856981412,64.88181100110523,0.03783302829833701
32,9.177584856981412,64.38943359418772,0.037785284337587655
33,9.177584856981412,64.4515416380018,0.037790940259583294
34,9.177584856981412,64.35717250895686,0.03796206176048145
35,9.177584856981412,64.45966918300837,0.037810684414580464
36,9.177584856981412,64.34892980800942,0.03793749987380579
37,9.177584856981412,64.48781284620054,0.037779042788315564
38,9.177584856981412,64.43517162604257,0.03781414602417499
39,9.177584856981412,64.3184224020224,0.03782848973060027
40,9.177584856981412,64.76531359413639,0.03781431325478479
41,9.177584856981412,64.72030278411694,0.03779254452092573
42,9.177584856981412,64.18165750196204,0.037834128248505294
43,9.177584856981412,64.36103157908656,0.037832223693840206
44,9.177584856981412,64.17910659778863,0.0378219117410481
45,9.177584856981412,64.20785009209067,0.03789224778302014
46,9.177584856981412,64.1611528119538,0.037899687595199794
47,9.177584856981412,64.24569223006256,0.03777252678992227
48,9.177584856981412,64.26492987805977,0.03784323873696849
49,9.177584856981412,64.26942411181517,0.03785423072986305
50,9.177584856981412,64.20960038201883,0.0378304225159809
51,9.177584856981412,64.32184239313938,0.0378168462193571
52,9.177584856981412,64.15936427307315,0.03786253446014598
53,9.177584856981412,64.3800308839418,0.037921518785879016
54,9.177584856981412,64.27856944594532,0.03787780646234751
55,9.177584856981412,64.33110972703435,0.03785870224237442
56,9.177584856981412,64.0863163957838,0.03780964598990977
57,9.177584856981412,64.26984650199302,0.03778570977738127
58,9.177584856981412,64.69738016487099,0.03873862570617348
59,9.177584856981412,64.88174072699621,0.03782419773051515
60,9.177584856981412,64.66451584594324,0.03781914169667289
61,9.177584856981412,64.64199671405368,0.037796757533214986
62,9.177584856981412,64.2240468210075,0.03787579800700769
63,9.177584856981412,64.19440770591609,0.03784982959041372
64,9.177584856981412,64.30321119003929,0.03783768543507904
65,9.177584856981412,64.40615452709608,0.03786810167366639
66,9.177584856981412,64.44493715185672,0.03783384576672688
67,9.177584856981412,64.36114320717752,0.03783931746147573
68,9.177584856981412,64.3988925870508,0.03783361351815984
69,9.177584856981412,64.3691589049995,0.03776673355605453
70,9.177584856981412,64.35899577103555,0.037816581840161234
71,9.177584856981412,64.23177330405451,0.03784643771359697
72,9.177584856981412,64.83575731003657,0.0378063177340664
73,9.177584856981412,64.9310063009616,0.03778914920985699
74,9.177584856981412,64.72706729592755,0.03781662945402786
75,9.177584856981412,65.00353778200224,0.03784851776435971
76,9.177584856981412,64.9387527660001,0.037793725496158004
77,9.177584856981412,64.42590444581583,0.03790247777942568
78,9.177584856981412,64.15677698212676,0.037891965941525996
79,9.177584856981412,64.37281032302417,0.0377869094372727
80,9.177584856981412,64.26233264198527,0.03789534972747788
81,9.177584856981412,64.2824879209511,0.0380216064513661
82,9.177584856981412,64.79230136796832,0.037906117911916226
83,9.177584856981412,64.84066870296374,0.03782629349734634
84,9.177584856981412,64.69852788303979,0.037957869993988425
85,9.177584856981412,64.66671977890655,0.037813677510712296
86,9.177584856981412,64.84033746086061,0.0378625737503171
87,9.177584856981412,64.8719971741084,0.0379062220454216
88,9.177584856981412,64.64123435504735,0.03785963769769296
89,9.177584856981412,64.5128838350065,0.037819997465703636
90,9.177584856981412,64.5871895509772,0.03786223754286766
91,9.177584856981412,64.68858242011629,0.037851813656743616
92,9.177584856981412,64.73358337394893,0.0377690214663744
93,9.177584856981412,64.7907020112034,0.03786290972493589
94,9.177584856981412,64.8969949639868,0.037859813834074885
95,9.177584856981412,64.92220300505869,0.037821061501745135
96,9.177584856981412,64.86760531109758,0.03775338747072965
97,9.177584856981412,64.8273016770836,0.03790628199931234
98,9.177584856981412,64.91033680108376,0.037842447811271995
99,9.177584856981412,64.97135415300727,0.037831269728485495
100,9.177584856981412,64.41088372492231,0.037930388818494976
