query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,12,"[1, 6, 20, 21]",4,0.2838412635028362,0.06154965842142701,1.229059083503671,"[22367475, 350323743, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
1,12,"[5, 6, 16, 23]",4,0.2977066901512444,0.06611690716817975,1.7890454432344995,"[598688458, 96761309, 317778513, 462536204, 128100141, 512290626, 467725477, 80310487, 544732844, 41433574]","[23, 23, 23, 5, 5, 5, 5, 5, 5, 5]"
2,12,"[6, 19, 20, 21]",4,0.20775408204644918,0.054865218698978424,1.2221596096642315,"[97139517, 294043795, 8432815, 184706508, 522340063, 184228786, 58511679, 284206801, 284206802, 446094918]","[19, 19, 21, 20, 21, 21, 21, 21, 19, 21]"
3,12,"[11, 14]",2,0.16342880483716726,0.09283034550026059,2.0368539543123916,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 493543761, 3563663, 545925259]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
4,12,"[19, 21, 23]",3,0.10525579703971744,0.038422857876867056,0.8342661006220927,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 197750504, 555283757, 11876884, 251314455]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
5,12,"[5, 6, 15, 21, 23]",5,0.4209794504567981,0.0926700565032661,2.171725653856993,"[516745818, 379513049, 147282989, 98187521, 500339455, 178768696, 379513041, 186078600, 559365409, 426172710]","[6, 6, 6, 6, 15, 6, 6, 6, 5, 5]"
6,12,"[8, 17]",2,0.1723803896456957,0.030858253128826618,1.4215755820041522,"[223359640, 306289225, 134921891, 473056010, 172489898, 163594463, 184462764, 578112746, 538022211, 98659306]","[17, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
7,12,"[2, 9, 16, 17, 24]",5,0.34613902401179075,0.08747045649215579,1.857972258515656,"[422770906, 67019337, 159171799, 412000426, 66952640, 534620895, 63753766, 152048176, 311568376, 272006514]","[17, 16, 17, 24, 16, 17, 16, 9, 2, 9]"
8,12,"[6, 14, 23]",3,0.20133345015347004,0.10799596924334764,1.6357337038498372,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
9,12,"[4, 6, 13, 14, 19]",5,0.4287965977564454,0.09508222620934248,1.7889161251485348,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
10,12,"[4, 5, 6, 15, 23]",5,0.5382090504281223,0.14392275316640735,2.5126704653725027,"[162571401, 582265968, 156350339, 596989224, 156842470, 177718168, 162631938, 301410691, 162631950, 361359114]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
11,12,"[16, 19]",2,0.14133320795372128,0.03153684828430414,1.6844580495962873,"[316195675, 347961149, 425646496, 127689114, 316205222, 335612984, 316205221, 505439277, 402151260, 575814845]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
12,12,"[3, 8, 17]",3,0.1910741850733757,0.09401547070592642,1.2861999297359337,"[143285814, 398227840, 520909276, 150775094, 533066813, 416989615, 559059925, 478916319, 583463400, 255704802]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
13,12,"[14, 19]",2,0.11720492923632264,0.03376799216493964,1.4267114870017394,"[269953808, 270017264, 53616989, 219464520, 269932498, 264374402, 21302424, 107532941, 53616990, 439849310]","[14, 14, 14, 14, 14, 19, 14, 14, 14, 14]"
14,12,"[1, 14]",2,0.13408066937699914,0.03579760016873479,1.4405104346806183,"[2930195, 304291211, 5479281, 298156409, 435890273, 300724316, 214405047, 231200670, 504375842, 531276114]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
15,12,[12],1,0.057352396193891764,0.016013209242373705,1.0251711350865662,"[540834996, 425755668, 346415404, 400155932, 347682406, 548796299, 583527657, 236059986, 540791896, 318230608]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
16,12,"[18, 20]",2,0.10011654766276479,0.02522623399272561,1.1839226317824796,"[388372331, 477914499, 94283698, 313295416, 417756224, 81047150, 413998749, 287698740, 388567738, 84783145]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
17,12,"[5, 6]",2,0.1744902222417295,0.10568741569295526,2.03853119793348,"[196567304, 37592602, 529191060, 119007154, 136475651, 138777038, 519952557, 596950633, 125572012, 119958834]","[5, 5, 5, 6, 5, 5, 5, 5, 5, 5]"
18,12,"[3, 7, 11, 14, 20, 23]",6,0.30819866713136435,0.08428906695917249,1.1867361707069601,"[265372681, 560067270, 278479542, 395074565, 251637110, 211326331, 34614699, 174444878, 587245452, 34620824]","[11, 3, 3, 3, 3, 11, 3, 3, 3, 3]"
19,12,"[2, 8, 14, 18, 19, 21]",6,0.3593073305673897,0.15753576019778848,1.385170561183865,"[596197374, 227781415, 342147203, 223745933, 36042600, 441232341, 281954983, 9720048, 543565046, 576495810]","[21, 21, 21, 14, 8, 21, 21, 14, 18, 8]"
20,12,"[1, 12]",2,0.11206747079268098,0.03243349213153124,0.9687175289727747,"[248237919, 161684376, 495988709, 529213090, 565144556, 340338888, 56535161, 369015536, 336166371, 591258100]","[12, 12, 12, 1, 12, 1, 12, 1, 12, 12]"
21,12,"[5, 6, 15, 20, 23]",5,0.4066422819159925,0.14560586353763938,2.0944999765604733,"[386500007, 553675511, 151614128, 342086583, 475316064, 432094449, 397264316, 515335694, 418459871, 35737299]","[23, 5, 5, 5, 5, 5, 5, 23, 23, 5]"
22,12,[21],1,0.04340645903721452,0.012414508033543825,1.0232629689853638,"[379643780, 554217595, 296777012, 132324921, 212577525, 402167117, 327957272, 479960759, 244250010, 189421384]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
23,12,[9],1,0.06139605911448598,0.015153110027313232,1.4680880776140839,"[393766925, 19968356, 99327655, 596615355, 352440645, 554747697, 304593819, 438096438, 583417332, 116967304]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
24,12,"[5, 7, 23]",3,0.13041316764429212,0.03995815897360444,1.0425378147047013,"[438347522, 474967492, 524160961, 37716934, 191429128, 392904598, 166583047, 139290262, 131316433, 555671028]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
25,12,"[5, 7, 14, 15, 21, 23]",6,0.4652534369379282,0.10614082776010036,1.8805111597757787,"[275996305, 574080995, 39550384, 575850420, 422125669, 194468745, 345012085, 268603873, 39822135, 476136084]","[5, 5, 5, 5, 5, 23, 5, 5, 5, 5]"
26,12,"[4, 5, 12, 14, 15, 21, 22]",7,0.7117374213412404,0.13863038271665573,2.212525896295639,"[9260592, 255137588, 171602438, 53821041, 128351388, 418888803, 439693144, 40935707, 350535457, 75050458]","[21, 12, 5, 5, 21, 21, 5, 5, 12, 12]"
27,12,"[2, 8]",2,0.12785418471321464,0.034875291865319014,1.3518133715260774,"[342833232, 239066460, 76823179, 364949379, 464209192, 173230971, 452350578, 406818359, 192881082, 593894113]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
28,12,"[0, 1, 4, 9, 12, 14]",6,0.4887857777066529,0.13814203161746264,1.5873287918123726,"[580293607, 436703496, 195995390, 486542584, 410907401, 214907984, 61133533, 194090070, 245111306, 3363907]","[12, 12, 12, 12, 0, 12, 0, 1, 1, 4]"
29,12,"[8, 17, 19]",3,0.15759544214233756,0.04587165080010891,1.2426057305031766,"[176037102, 164759875, 281743200, 220058368, 571201178, 207043861, 344036839, 544604186, 185069916, 249249826]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
30,12,"[0, 1, 5, 7, 16, 17, 19, 23]",8,0.510133758187294,0.13094283640384674,1.2282081898010802,"[201111705, 86527089, 112700980, 514685550, 588877957, 237860493, 495877099, 237959841, 81345349, 174822083]","[5, 23, 23, 5, 23, 5, 5, 5, 5, 23]"
31,12,"[4, 13, 14, 16, 24]",5,0.4865793716162443,0.09987603733316064,2.3374609109014273,"[154718683, 79169640, 263282819, 381006524, 365713645, 115921841, 424881179, 247154773, 365725693, 193328218]","[13, 13, 13, 13, 24, 13, 13, 24, 24, 24]"
32,12,"[8, 15]",2,0.32519841101020575,0.04824676364660263,3.5057091765338555,"[94973826, 305101499, 598687402, 266557487, 275034196, 49713139, 138602395, 390525573, 483823371, 27436766]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
33,12,"[8, 14, 17]",3,0.19243630534037948,0.04869723040610552,1.603969370170186,"[226643905, 226643912, 559487576, 37286001, 78302557, 300324652, 52810236, 45224550, 394820965, 260683464]","[17, 17, 17, 17, 17, 17, 14, 14, 14, 17]"
34,12,"[0, 20, 21]",3,0.154605352319777,0.040742001961916685,1.0273677312458556,"[338458298, 336062552, 45896088, 572877895, 522761063, 354553936, 94114406, 99665505, 430200580, 52805236]","[20, 20, 21, 21, 21, 21, 21, 21, 21, 20]"
35,12,"[11, 17, 19]",3,0.16549358423799276,0.10881696548312902,1.3282611332057666,"[46371624, 572946019, 262952323, 278189217, 303017606, 138432939, 573745672, 115222581, 374653008, 392510615]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
36,12,"[2, 14, 15, 17, 18, 19]",6,0.46203269250690937,0.10798541130498052,1.93306260885826,"[446742083, 375300950, 252971150, 492534000, 487544577, 310471342, 291262936, 42401472, 110688791, 362845934]","[15, 2, 2, 2, 2, 15, 17, 2, 2, 2]"
37,12,"[0, 5, 7, 15, 17, 20, 23]",7,0.46199947828426957,0.14702331041917205,1.620721953987543,"[281872547, 403016532, 239518483, 320010234, 510970601, 434260091, 389554411, 322235737, 82778227, 403795418]","[23, 0, 0, 7, 7, 0, 15, 0, 20, 5]"
38,12,"[8, 19]",2,0.11425615195184946,0.034837213810533285,1.3663253907579929,"[171909558, 517198530, 188339158, 498409469, 239972575, 100751935, 504100258, 18033777, 341201084, 429835859]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
39,12,"[16, 19, 24]",3,0.30386963207274675,0.05230082757771015,2.2852102811448276,"[167139573, 22796377, 353472243, 564356343, 380659614, 325105354, 536810984, 69873730, 311564209, 277665165]","[24, 24, 24, 24, 24, 16, 24, 16, 24, 24]"
