query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,4,"[6, 20]",2,0.12953642010688782,0.028376786038279533,1.5004772042157128,"[22367475, 350323743, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
1,4,"[5, 6]",2,0.1770372181199491,0.03659102600067854,2.0880485479719937,"[462536204, 128100141, 512290626, 467725477, 80310487, 544732844, 41433574, 597455031, 184433825, 151462240]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
2,4,"[6, 19, 20, 21]",4,0.2149455943144858,0.05509663466364145,1.2359731768374331,"[97139517, 294043795, 8432815, 184706508, 522340063, 184228786, 58511679, 284206801, 284206802, 446094918]","[19, 19, 21, 20, 21, 21, 21, 21, 19, 21]"
3,4,[14],1,0.14712378568947315,0.01808525575324893,1.9056692339945585,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 493543761, 3563663, 545925259]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
4,4,[19],1,0.039391996804624796,0.015230237040668726,0.9089985613245517,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 197750504, 555283757, 11876884, 251314455]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
5,4,"[6, 15, 23]",3,0.30963461054489017,0.060904883313924074,3.0923053537650653,"[516745818, 379513049, 147282989, 98187521, 500339455, 178768696, 379513041, 186078600, 574719018, 436032610]","[6, 6, 6, 6, 15, 6, 6, 6, 6, 6]"
6,4,"[8, 17]",2,0.11884885840117931,0.030942970886826515,1.3797845056978986,"[223359640, 306289225, 134921891, 473056010, 172489898, 163594463, 184462764, 578112746, 538022211, 98659306]","[17, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
7,4,"[9, 16, 24]",3,0.26764180324971676,0.07197430124506354,2.410481952596456,"[67019337, 412000426, 66952640, 63753766, 152048176, 272006514, 66961688, 368354619, 527884014, 77300678]","[16, 24, 16, 16, 9, 9, 16, 24, 9, 16]"
8,4,[23],1,0.025399141013622284,0.010311753023415804,0.5771308452822268,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
9,4,"[4, 14]",2,0.23785973386839032,0.044262224808335304,2.810640006326139,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
10,4,"[5, 15]",2,0.26163298077881336,0.049629701767116785,4.073519629542716,"[162571401, 582265968, 156350339, 596989224, 156842470, 177718168, 162631938, 301410691, 162631950, 361359114]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
11,4,"[16, 19]",2,0.1523523824289441,0.03172134282067418,1.6701061933999881,"[316195675, 347961149, 425646496, 127689114, 316205222, 335612984, 316205221, 505439277, 402151260, 575814845]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
12,4,[8],1,0.07773230969905853,0.019819854758679867,1.8213351543527097,"[143285814, 398227840, 520909276, 150775094, 533066813, 416989615, 559059925, 478916319, 583463400, 255704802]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
