trial,disk_to_cpu_s,cpu_to_gpu_s,avg_batch_latency_s
1,9.224136237055063,71.60053198598325,0.045686049095820636
2,9.224136237055063,14.591851423028857,0.037715556332841516
3,9.224136237055063,0.23944922187365592,0.0379877335508354
4,9.224136237055063,0.240472778910771,0.03759687574347481
5,9.224136237055063,0.24006279301829636,0.03765622799983248
6,9.224136237055063,0.23956688586622477,0.03770214825635776
7,9.224136237055063,0.24040224985219538,0.03765172429848462
8,9.224136237055063,0.24051917903125286,0.03771790862083435
9,9.224136237055063,0.2393088371027261,0.037753748474642634
10,9.224136237055063,0.2390838759019971,0.03774345252895728
11,9.224136237055063,0.23913776478730142,0.03764419601066038
12,9.224136237055063,0.24442690797150135,0.03766937227919698
13,9.224136237055063,0.23932701302692294,0.0393610040191561
14,9.224136237055063,0.23948077391833067,0.03768165205838159
15,9.224136237055063,0.23950576595962048,0.037614635890349746
16,9.224136237055063,0.23916038894094527,0.037539763434324414
17,9.224136237055063,0.24198824097402394,0.0376173957483843
18,9.224136237055063,0.2391060518566519,0.03751212317729369
19,9.224136237055063,0.2390334759838879,0.03757481148932129
20,9.224136237055063,0.24186849617399275,0.03765803592978045
21,9.224136237055063,0.23925638804212213,0.03752057149540633
22,9.224136237055063,0.23913814802654088,0.0375868518021889
23,9.224136237055063,0.23917712387628853,0.03754533955361694
24,9.224136237055063,0.23900736309587955,0.037562827521469444
25,9.224136237055063,0.23880812991410494,0.0376970762736164
26,9.224136237055063,0.23929965309798717,0.03750025917543098
27,9.224136237055063,0.23888742621056736,0.03765380405820906
28,9.224136237055063,0.2390656031202525,0.03764862002572045
29,9.224136237055063,0.23971805395558476,0.03765437979018316
30,9.224136237055063,0.23918813187628984,0.03764928370947018
31,9.224136237055063,0.2390738590620458,0.03758625948103145
32,9.224136237055063,0.23978576599620283,0.03757567546563223
33,9.224136237055063,0.2390338268596679,0.037828708766028285
34,9.224136237055063,0.23975955811329186,0.037605347752105445
35,9.224136237055063,0.23889100993983448,0.0375995397916995
36,9.224136237055063,0.23900061007589102,0.03752504329895601
37,9.224136237055063,0.24412597785703838,0.03759821178391576
38,9.224136237055063,0.2399357829708606,0.03769446007208899
39,9.224136237055063,0.23994458303786814,0.037621619761921465
40,9.224136237055063,0.2393095400184393,0.03760589170269668
41,9.224136237055063,0.239738181931898,0.03767035581404343
42,9.224136237055063,0.23990250285714865,0.03763030777918175
43,9.224136237055063,0.23944355687126517,0.03752963530132547
44,9.224136237055063,0.24033619998954237,0.037662348069716245
45,9.224136237055063,0.2413406849373132,0.038011765223927796
46,9.224136237055063,0.24001795891672373,0.037582347402349114
47,9.224136237055063,0.23968912498094141,0.0375661154394038
48,9.224136237055063,0.23990650195628405,0.0376296597532928
49,9.224136237055063,0.23977546207606792,0.03755437955260277
50,9.224136237055063,0.2391470749862492,0.037615451437886804
51,9.224136237055063,0.24015200696885586,0.037675388040952384
52,9.224136237055063,0.23976147803477943,0.03758788347477093
53,9.224136237055063,0.23991520586423576,0.03772564372047782
54,9.224136237055063,0.24145447695627809,0.03773136402014643
55,9.224136237055063,0.2401969670318067,0.037690131983254105
56,9.224136237055063,0.23999517387710512,0.037707324023358524
57,9.224136237055063,0.23990730196237564,0.0376469234470278
58,9.224136237055063,0.2414674370083958,0.037812084483448416
59,9.224136237055063,0.23993114195764065,0.037696947751101106
60,9.224136237055063,0.24000871018506587,0.03770266775973141
61,9.224136237055063,0.2394458909984678,0.03766998805804178
62,9.224136237055063,0.24233454489149153,0.037719619751442224
63,9.224136237055063,0.24041133606806397,0.037700171931646764
64,9.224136237055063,0.24049907992593944,0.037683923670556396
65,9.224136237055063,0.24327758909203112,0.03772369201760739
66,9.224136237055063,0.24227207992225885,0.03773407597327605
67,9.224136237055063,0.24081824906170368,0.0376484754960984
68,9.224136237055063,0.24010423012077808,0.03764748346293345
69,9.224136237055063,0.23999885306693614,0.0376593874534592
70,9.224136237055063,0.2411965241190046,0.03785214846720919
71,9.224136237055063,0.24038330395705998,0.0376934438245371
72,9.224136237055063,0.2400003899820149,0.03765737946378067
73,9.224136237055063,0.2399248369038105,0.03767509927274659
74,9.224136237055063,0.23995987698435783,0.03768619574839249
75,9.224136237055063,0.23984547704458237,0.03765654773451388
76,9.224136237055063,0.2395817639771849,0.03770660370355472
77,9.224136237055063,0.23965261201374233,0.0377510761609301
78,9.224136237055063,0.23994842101819813,0.037860076467040926
79,9.224136237055063,0.24179742182604969,0.03775303636211902
80,9.224136237055063,0.24003594205714762,0.03768882772419602
81,9.224136237055063,0.23986557289026678,0.0376976037514396
82,9.224136237055063,0.2396080670878291,0.037710123986471444
83,9.224136237055063,0.2399037170689553,0.037697427731473
84,9.224136237055063,0.23950201901607215,0.03775361197767779
85,9.224136237055063,0.23969689989462495,0.03766255552181974
86,9.224136237055063,0.2396310109179467,0.03767737949965522
87,9.224136237055063,0.24288830696605146,0.037776604236569256
