trial,disk_to_cpu_s,cpu_to_gpu_s,avg_batch_latency_s
1,10.81407139217481,47.26125703100115,0.032548293471336365
2,10.81407139217481,10.21430766908452,0.024349015729967505
3,10.81407139217481,0.1437371401116252,0.024236047000158578
4,10.81407139217481,0.14351989002898335,0.02420328720472753
5,10.81407139217481,0.14373787492513657,0.028167777287308127
6,10.81407139217481,0.14635391905903816,0.024172126955818385
7,10.81407139217481,0.14371144282631576,0.024208959192037582
8,10.81407139217481,0.14697360200807452,0.024269583518616855
9,10.81407139217481,0.14394952380098403,0.040930043964181095
10,10.81407139217481,0.1438874441664666,0.024079222581349313
11,10.81407139217481,0.1437603710219264,0.02419843926327303
12,10.81407139217481,0.14381515607237816,0.02419824688695371
13,10.81407139217481,0.14376753917895257,0.03611782973166555
14,10.81407139217481,0.1444839909672737,0.02417271095328033
15,10.81407139217481,0.14413128490559757,0.0241399587248452
16,10.81407139217481,0.1445743921212852,0.02419403096428141
17,10.81407139217481,0.14376968308351934,0.02410250250250101
18,10.81407139217481,0.15143087087199092,0.02422978327376768
19,10.81407139217481,0.14380341093055904,0.024210918985772878
20,10.81407139217481,0.14424779685214162,0.024284615472424775
21,10.81407139217481,0.14461592701263726,0.024143342685420066
22,10.81407139217481,0.14380424399860203,0.037871573760639876
23,10.81407139217481,0.1438212669454515,0.024217094818595797
24,10.81407139217481,0.14360542688518763,0.02422391122672707
25,10.81407139217481,0.14410603721626103,0.024159390712156892
26,10.81407139217481,0.14460165612399578,0.03588444454362616
27,10.81407139217481,0.1438311559613794,0.02424047136446461
28,10.81407139217481,0.14362475485540926,0.0241035264916718
29,10.81407139217481,0.14374238695017993,0.02422203926835209
30,10.81407139217481,0.14367736293934286,0.04122329328674823
31,10.81407139217481,0.14374949201010168,0.024279583245515823
32,10.81407139217481,0.14370462694205344,0.024182991008274257
33,10.81407139217481,0.1511066451203078,0.024390127742663026
34,10.81407139217481,0.14450856600888073,0.02420473500387743
35,10.81407139217481,0.15118389297276735,0.024155983119271696
36,10.81407139217481,0.14371464285068214,0.024150534707587212
37,10.81407139217481,0.14375733095221221,0.02423346327850595
38,10.81407139217481,0.14415208506397903,0.024156854720786214
39,10.81407139217481,0.14388328418135643,0.03822907916037366
40,10.81407139217481,0.14372840290889144,0.024142614798620343
41,10.81407139217481,0.14367531496100128,0.024170751043129712
42,10.81407139217481,0.1435652340296656,0.024187174742110074
43,10.81407139217481,0.14352014614269137,0.04308507783571258
44,10.81407139217481,0.14388414798304439,0.024121750728227198
45,10.81407139217481,0.1445877670776099,0.02423587121302262
46,10.81407139217481,0.14441586192697287,0.02427412726683542
47,10.81407139217481,0.14380690013058484,0.04190196021227166
48,10.81407139217481,0.1438180988188833,0.024154806742444634
49,10.81407139217481,0.14359240187332034,0.02417483867611736
50,10.81407139217481,0.14414216484874487,0.024196566955652088
51,10.81407139217481,0.143536273855716,0.04150864650728181
52,10.81407139217481,0.1437215548940003,0.024233311007265
53,10.81407139217481,0.14391234004870057,0.024224455351941288
54,10.81407139217481,0.14413848496042192,0.024252142931800336
55,10.81407139217481,0.14388875593431294,0.02421387127833441
56,10.81407139217481,0.14393902802839875,0.02416120667476207
57,10.81407139217481,0.14361797110177577,0.024186511000152677
58,10.81407139217481,0.14840804086998105,0.02421249489998445
59,10.81407139217481,0.14388885209336877,0.02410675073042512
60,10.81407139217481,0.1436747070401907,0.040259184839669615
61,10.81407139217481,0.143686963012442,0.024190390715375543
62,10.81407139217481,0.1435756019782275,0.02413817448541522
63,10.81407139217481,0.14367352309636772,0.024168518895749003
64,10.81407139217481,0.14380571502260864,0.043125805794261396
65,10.81407139217481,0.14471339900046587,0.024208390968851745
66,10.81407139217481,0.14402267709374428,0.024216383055318147
67,10.81407139217481,0.14367003389634192,0.024104438547510654
68,10.81407139217481,0.14360811514779925,0.04254825890529901
69,10.81407139217481,0.14379950799047947,0.024165494716726243
70,10.81407139217481,0.14511544909328222,0.024233415140770376
71,10.81407139217481,0.14410216500982642,0.02410826226696372
72,10.81407139217481,0.14615676598623395,0.03982651053229347
73,10.81407139217481,0.1451027130242437,0.024184607027564198
74,10.81407139217481,0.14370766701176763,0.024153326696250588
75,10.81407139217481,0.14357166597619653,0.02414806268643588
76,10.81407139217481,0.1437381950672716,0.024186038703192025
77,10.81407139217481,0.14417317300103605,0.024240967235527933
78,10.81407139217481,0.14368059509433806,0.024206399044487625
79,10.81407139217481,0.14362520189024508,0.02423112723045051
80,10.81407139217481,0.14356075506657362,0.024193327000830323
81,10.81407139217481,0.1436593139078468,0.04170762322610244
82,10.81407139217481,0.14367825794033706,0.024511936237104237
83,10.81407139217481,0.14485797611996531,0.024124198593199253
84,10.81407139217481,0.14374280301854014,0.024204383022151887
85,10.81407139217481,0.14385214797221124,0.04158812668174505
86,10.81407139217481,0.14386827498674393,0.02418885496445
87,10.81407139217481,0.1436945148743689,0.024129294499289244
88,10.81407139217481,0.14362785802222788,0.024200439103879035
89,10.81407139217481,0.14380673901177943,0.04319252597633749
90,10.81407139217481,0.14383480418473482,0.024152158701326698
91,10.81407139217481,0.14691145718097687,0.024127726443111897
92,10.81407139217481,0.14392869221046567,0.024254399235360324
93,10.81407139217481,0.14412443712353706,0.04058564198203385
94,10.81407139217481,0.14600540581159294,0.024267543223686516
95,10.81407139217481,0.14725152286700904,0.02426743129035458
96,10.81407139217481,0.1439105800818652,0.02419020707020536
97,10.81407139217481,0.1446081509348005,0.024173830694053322
98,10.81407139217481,0.1508530757855624,0.024174958758521825
99,10.81407139217481,0.1436871860641986,0.024099982518237084
100,10.81407139217481,0.14365643495693803,0.02424095937749371
