trial,disk_to_cpu_s,cpu_to_gpu_s,avg_batch_latency_s
1,1.0122596118599176,3.177602319046855,0.04050755867501721
2,1.0122596118599176,1.3149384169373661,0.029799614509101957
3,1.0122596118599176,0.05609110207296908,0.029396524711046368
4,1.0122596118599176,0.05529148085042834,0.02916671585990116
5,1.0122596118599176,0.055270777782425284,0.029130419250577688
6,1.0122596118599176,0.05527353007346392,0.029121075582224876
7,1.0122596118599176,0.05562911508604884,0.029180859739426523
8,1.0122596118599176,0.0554087299387902,0.031574302760418504
9,1.0122596118599176,0.05622313404455781,0.029386268695816398
10,1.0122596118599176,0.056105660973116755,0.02939413272542879
11,1.0122596118599176,0.055708252126351,0.02900185895850882
12,1.0122596118599176,0.05537807382643223,0.029421908780932426
13,1.0122596118599176,0.05551109788939357,0.02916509151691571
14,1.0122596118599176,0.05562857096083462,0.02923254802590236
15,1.0122596118599176,0.055232377955690026,0.029211707646027207
16,1.0122596118599176,0.055283610010519624,0.02918124373536557
17,1.0122596118599176,0.05527413706295192,0.0291496996069327
18,1.0122596118599176,0.05526831280440092,0.029112251242622733
19,1.0122596118599176,0.05527551309205592,0.029368292773142457
20,1.0122596118599176,0.05702573014423251,0.02921311603859067
21,1.0122596118599176,0.05540476203896105,0.029193699709139764
22,1.0122596118599176,0.05525564099662006,0.029062763205729425
23,1.0122596118599176,0.055315928999334574,0.029151723545510322
24,1.0122596118599176,0.05561212310567498,0.029165355546865612
25,1.0122596118599176,0.055339162005111575,0.029626821691635996
26,1.0122596118599176,0.055490042082965374,0.029254132241476327
27,1.0122596118599176,0.05596790090203285,0.03163446270627901
28,1.0122596118599176,0.05605875002220273,0.029173907765652984
29,1.0122596118599176,0.05539205786772072,0.02914353145752102
30,1.0122596118599176,0.05532738612964749,0.0291961157345213
31,1.0122596118599176,0.055424826918169856,0.029148211469873786
32,1.0122596118599176,0.05534818512387574,0.029175499570555985
33,1.0122596118599176,0.05526943411678076,0.029067099269013852
34,1.0122596118599176,0.05520271300338209,0.02925376419443637
35,1.0122596118599176,0.05518722510896623,0.029173355782404542
36,1.0122596118599176,0.055196505039930344,0.02921693999087438
37,1.0122596118599176,0.05540143419057131,0.029146899469196796
38,1.0122596118599176,0.055339897982776165,0.029152611561585218
39,1.0122596118599176,0.05515746492892504,0.029200779681559652
40,1.0122596118599176,0.05546796298585832,0.0291951076942496
41,1.0122596118599176,0.05520975380204618,0.02922330779256299
42,1.0122596118599176,0.05527973803691566,0.029259691713377833
43,1.0122596118599176,0.055334969190880656,0.029216939699836075
44,1.0122596118599176,0.05520642502233386,0.029205668019130826
45,1.0122596118599176,0.05560873099602759,0.02962927776388824
46,1.0122596118599176,0.060673522064462304,0.029772430541925132
47,1.0122596118599176,0.05588236404582858,0.030280984821729362
48,1.0122596118599176,0.05626108590513468,0.02930472418665886
49,1.0122596118599176,0.055621979059651494,0.029337428219150752
50,1.0122596118599176,0.05581570812501013,0.033410070987883955
51,1.0122596118599176,0.055447161896154284,0.0293018682859838
52,1.0122596118599176,0.05544882593676448,0.029172251699492335
53,1.0122596118599176,0.05537829780951142,0.029174411785788834
54,1.0122596118599176,0.05533209000714123,0.029202315723523498
55,1.0122596118599176,0.05539519293233752,0.02925201994366944
56,1.0122596118599176,0.05530786607414484,0.029185043706092983
