trial,disk_to_cpu_s,cpu_to_gpu_s,avg_batch_latency_s
1,15.848935131914914,69.43926048092544,0.04518636321881786
2,15.848935131914914,16.074643024941906,0.03524877270683646
3,15.848935131914914,0.2108775619417429,0.03529580502072349
4,15.848935131914914,0.21069461619481444,0.035375829495023936
5,15.848935131914914,0.21250124904327095,0.03539714921498671
6,15.848935131914914,0.21075087296776474,0.035086844000034034
7,15.848935131914914,0.21047932002693415,0.03520422847941518
8,15.848935131914914,0.21084447298198938,0.035101196030154824
9,15.848935131914914,0.21066146506927907,0.03527983679668978
10,15.848935131914914,0.21066533587872982,0.03533831698587164
11,15.848935131914914,0.2105686948634684,0.0350365475169383
12,15.848935131914914,0.2106122151017189,0.035181308223400265
13,15.848935131914914,0.21061599208042026,0.03515437222085893
14,15.848935131914914,0.2111513540148735,0.03567763866158202
15,15.848935131914914,0.21056959102861583,0.03521248447941616
16,15.848935131914914,0.2105819759890437,0.0352826687740162
17,15.848935131914914,0.21090713003650308,0.035260820761322975
18,15.848935131914914,0.21069048787467182,0.035247636784333736
19,15.848935131914914,0.2106549039017409,0.03515933221206069
20,15.848935131914914,0.21129272994585335,0.03520686854608357
21,15.848935131914914,0.21093759289942682,0.035231076704803854
22,15.848935131914914,0.21159381978213787,0.035066627780906856
23,15.848935131914914,0.21076184906996787,0.038588804309256375
24,15.848935131914914,0.21093631396070123,0.03512870008125901
25,15.848935131914914,0.21061103092506528,0.03516800416400656
26,15.848935131914914,0.21077077696099877,0.03972088947193697
27,15.848935131914914,0.21064847195520997,0.03506403567735106
28,15.848935131914914,0.21050347900018096,0.03519423643592745
29,15.848935131914914,0.21046223095618188,0.04044580477057025
30,15.848935131914914,0.21065096789970994,0.03509558772202581
31,15.848935131914914,0.2117967011872679,0.03528787678806111
32,15.848935131914914,0.2126289289444685,0.03919793467503041
33,15.848935131914914,0.21171295596286654,0.03524803678737953
34,15.848935131914914,0.21047800686210394,0.035208676592446864
35,15.848935131914914,0.2114478989969939,0.038974213995970786
36,15.848935131914914,0.21066047111526132,0.03540095727657899
