query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,200,"[57, 109, 112, 168, 175, 186, 194, 196, 209, 211, 227, 240, 241, 255, 263, 267, 275, 325, 340, 382, 384, 396, 422, 428, 446, 455, 459, 468, 528, 537, 543, 627, 642, 645, 651, 711, 734, 746, 758, 821, 825, 846, 880, 935, 941, 1004, 1025, 1037, 1064, 1092, 1106, 1113, 1116, 1125, 1129, 1143, 1145, 1169, 1176, 1179, 1257, 1262, 1326, 1353, 1355, 1408, 1415, 1489, 1495, 1505, 1515, 1557, 1618, 1682, 1686, 1696, 1697, 1705, 1730, 1749, 1812, 1872, 1915, 1954, 1961, 1985, 1987, 1988, 2006, 2015, 2027, 2036, 2065, 2154, 2188, 2260, 2273, 2325, 2362, 2385, 2421]",101,3.364467610605061,0.2937241680920124,0.0805401074686226,"[350323743, 22367475, 350285757, 22359499, 22352964, 583617007, 596090569, 40490076, 596064850, 347651857]","[1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125]"
1,200,"[80, 105, 109, 112, 168, 209, 240, 241, 252, 382, 385, 413, 455, 560, 645, 663, 672, 686, 707, 717, 734, 751, 754, 766, 772, 786, 793, 807, 824, 846, 880, 941, 1003, 1019, 1093, 1113, 1145, 1152, 1155, 1169, 1186, 1225, 1257, 1262, 1319, 1326, 1353, 1391, 1401, 1408, 1415, 1478, 1532, 1602, 1608, 1633, 1686, 1693, 1696, 1705, 1707, 1763, 1769, 1911, 1926, 1954, 1961, 1995, 2027, 2039, 2065, 2090, 2154, 2168, 2188, 2293, 2430]",77,2.480670719407499,0.2145995725877583,0.08235441738521898,"[598688458, 96761309, 317778513, 462536204, 128100141, 512290626, 467725477, 336524624, 544732844, 80310487]","[2154, 1961, 707, 1186, 2154, 686, 1186, 707, 1186, 1532]"
2,200,"[5, 10, 26, 81, 109, 112, 175, 199, 210, 240, 241, 255, 286, 352, 382, 407, 413, 422, 428, 446, 459, 468, 528, 537, 544, 550, 560, 564, 591, 604, 673, 692, 734, 737, 746, 786, 821, 828, 871, 884, 892, 917, 968, 1053, 1091, 1092, 1106, 1129, 1143, 1167, 1202, 1218, 1226, 1262, 1296, 1419, 1425, 1429, 1450, 1481, 1495, 1514, 1524, 1559, 1600, 1602, 1608, 1611, 1618, 1644, 1686, 1692, 1696, 1700, 1730, 1744, 1769, 1809, 1812, 1860, 1985, 1996, 2071, 2082, 2105, 2125, 2175, 2177, 2253, 2279, 2301, 2377, 2387, 2409, 2421, 2426]",96,3.0248862165026367,0.2848613471724093,0.08289340619618694,"[97139517, 294043795, 8432815, 184706508, 422118279, 184228786, 522340063, 58511679, 284206801, 284206802]","[2301, 255, 382, 468, 382, 1202, 2301, 1812, 1202, 5]"
3,200,"[20, 63, 70, 84, 105, 112, 192, 201, 278, 554, 595, 625, 657, 674, 682, 749, 758, 772, 776, 811, 822, 875, 968, 1017, 1031, 1106, 1123, 1194, 1219, 1249, 1281, 1288, 1291, 1293, 1327, 1329, 1349, 1360, 1379, 1456, 1505, 1520, 1536, 1544, 1551, 1559, 1580, 1618, 1645, 1660, 1730, 1783, 1807, 1831, 1848, 1891, 1966, 2024, 2029, 2044, 2082, 2102, 2140, 2153, 2180, 2253, 2336, 2343]",68,2.3326805038377643,0.21330030681565404,0.08969957860844101,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 3563663, 493543761, 545925259]","[822, 63, 63, 63, 2024, 1891, 822, 822, 1730, 63]"
4,200,"[10, 26, 56, 93, 109, 134, 175, 186, 227, 262, 267, 275, 279, 280, 286, 368, 382, 407, 428, 459, 487, 543, 550, 560, 564, 566, 602, 618, 663, 672, 678, 693, 786, 821, 846, 892, 898, 901, 904, 917, 961, 968, 1025, 1032, 1068, 1081, 1099, 1113, 1129, 1176, 1178, 1179, 1226, 1262, 1278, 1281, 1285, 1287, 1296, 1303, 1330, 1360, 1408, 1410, 1415, 1429, 1505, 1514, 1532, 1540, 1552, 1618, 1641, 1686, 1691, 1692, 1696, 1713, 1926, 1954, 1990, 1996, 2015, 2017, 2027, 2029, 2088, 2105, 2141, 2188, 2216, 2273, 2279, 2338, 2377, 2380, 2387, 2421, 2440]",99,3.343158748932183,0.27987044863402843,0.08142341050846183,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 6680367, 555283757]","[93, 93, 93, 93, 93, 93, 93, 93, 382, 93]"
5,200,"[80, 109, 112, 148, 187, 227, 241, 275, 295, 301, 337, 340, 352, 368, 392, 459, 468, 474, 484, 528, 560, 564, 571, 604, 645, 673, 678, 692, 734, 777, 786, 821, 824, 825, 846, 880, 885, 1010, 1031, 1092, 1106, 1109, 1143, 1145, 1155, 1157, 1167, 1169, 1176, 1218, 1225, 1226, 1262, 1288, 1292, 1338, 1408, 1450, 1478, 1492, 1495, 1499, 1505, 1532, 1618, 1647, 1686, 1696, 1700, 1749, 1777, 1825, 1830, 1872, 1954, 1961, 1982, 1988, 1990, 1996, 2000, 2027, 2041, 2065, 2090, 2102, 2105, 2124, 2130, 2168, 2238, 2253, 2273, 2301, 2311, 2389, 2421]",97,3.318503500893712,0.3119347053579986,0.1037235338356077,"[516745818, 379513051, 379513049, 40647836, 98187521, 98341154, 147282989, 98187524, 268589670, 178798345]","[187, 227, 187, 227, 1143, 227, 1143, 227, 227, 227]"
6,200,"[20, 72, 96, 109, 125, 164, 234, 241, 250, 258, 263, 286, 323, 345, 352, 368, 381, 382, 470, 484, 544, 550, 604, 659, 678, 737, 745, 746, 821, 834, 846, 852, 892, 908, 968, 1025, 1027, 1053, 1068, 1106, 1114, 1130, 1183, 1209, 1262, 1346, 1434, 1450, 1543, 1556, 1618, 1677, 1692, 1694, 1744, 1749, 1772, 1780, 1783, 1803, 1835, 1890, 1933, 1946, 2029, 2095, 2175, 2194, 2214, 2226, 2238, 2240, 2248, 2279, 2329, 2421, 2425, 2426]",78,2.376854141242802,0.22931387415155768,0.0796645411517089,"[223359640, 134921891, 306289225, 571246815, 473056010, 163594463, 578112746, 184462764, 400692308, 538022211]","[250, 1694, 1744, 1749, 1027, 250, 1744, 250, 2426, 2175]"
7,200,"[68, 111, 112, 201, 267, 283, 316, 322, 373, 378, 382, 395, 428, 446, 484, 512, 523, 525, 533, 543, 566, 636, 678, 693, 694, 700, 729, 758, 769, 786, 831, 852, 876, 897, 898, 901, 915, 961, 968, 979, 1003, 1053, 1059, 1065, 1068, 1099, 1103, 1150, 1179, 1192, 1194, 1281, 1310, 1331, 1353, 1355, 1360, 1444, 1470, 1513, 1536, 1552, 1565, 1618, 1671, 1691, 1699, 1701, 1729, 1780, 1787, 1916, 1933, 1946, 2052, 2103, 2125, 2128, 2140, 2156, 2194, 2221, 2279, 2306, 2321, 2337, 2346, 2378]",88,3.1912637623026967,0.27243443951010704,0.09386276567502963,"[422770906, 67019337, 159171799, 412000426, 66952640, 534620895, 152048176, 311568376, 368354619, 272006514]","[979, 1565, 2378, 523, 1565, 915, 1701, 2378, 1691, 1701]"
8,200,"[26, 91, 97, 112, 159, 174, 186, 199, 200, 209, 227, 263, 267, 275, 277, 329, 362, 382, 409, 413, 431, 442, 492, 619, 627, 645, 651, 663, 664, 669, 751, 755, 824, 846, 880, 888, 924, 982, 1063, 1081, 1116, 1125, 1176, 1179, 1216, 1225, 1252, 1257, 1356, 1401, 1410, 1415, 1478, 1505, 1506, 1515, 1666, 1682, 1697, 1705, 1763, 1911, 1915, 1923, 1954, 1961, 2036, 2065, 2078, 2135, 2154, 2184, 2260, 2293, 2338, 2362, 2380]",77,2.310557402204722,0.19933003280311823,0.07043963931984716,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065]"
9,200,"[6, 56, 59, 61, 70, 84, 86, 92, 105, 112, 131, 230, 268, 275, 302, 382, 396, 407, 487, 543, 554, 557, 570, 588, 601, 620, 625, 628, 674, 682, 740, 775, 811, 839, 863, 876, 888, 892, 1085, 1143, 1145, 1172, 1178, 1194, 1219, 1227, 1249, 1262, 1327, 1329, 1349, 1356, 1379, 1419, 1456, 1459, 1492, 1504, 1505, 1515, 1544, 1551, 1586, 1600, 1604, 1645, 1709, 1762, 1768, 1777, 1793, 1824, 1848, 1852, 2015, 2024, 2029, 2130, 2145, 2231, 2267, 2298, 2311, 2377, 2389, 2431]",86,2.7808651365339756,0.24655389785766602,0.08312666057988048,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 237900005, 406973178, 191955329]","[1852, 1852, 1852, 682, 1852, 682, 1852, 682, 682, 1852]"
