query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,7,"[382, 1116, 1125, 1176, 1682]",5,0.1628642682917416,0.01227125059813261,0.052800028398633,"[350323743, 22367475, 350285757, 22359499, 22352964, 583617007, 596090569, 40490076, 596064850, 347651857]","[1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125]"
1,7,"[686, 734, 1186, 1408, 1696, 2154]",6,0.36968954326584935,0.01989191770553589,0.10931969181789707,"[598688458, 462536204, 128100141, 512290626, 467725477, 544732844, 41433574, 597455031, 184433825, 344703641]","[2154, 1186, 2154, 686, 1186, 1186, 2154, 686, 686, 686]"
2,7,"[175, 1092, 1106, 1262, 1429, 2301, 2421]",7,0.15805577021092176,0.02056072186678648,0.07593088377533215,"[97139517, 522340063, 446094918, 384745310, 511656171, 195368655, 372885057, 341395951, 477173449, 284505773]","[2301, 2301, 1262, 2421, 1262, 1429, 1262, 2301, 1092, 1262]"
3,7,"[63, 625, 822]",3,0.1698904074728489,0.013879159931093454,0.11035794477599363,"[319976312, 473871456, 416180093, 533106488, 534845823, 3563663, 545925259, 526647255, 23875418, 232092470]","[822, 63, 63, 63, 822, 822, 63, 822, 63, 822]"
4,7,"[10, 93, 550, 898, 1696]",5,0.22846373030915856,0.08121085306629539,0.09607946146279574,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 555283757, 167796158]","[93, 93, 93, 93, 93, 93, 93, 93, 93, 93]"
5,7,"[109, 1106, 1143, 2027, 2421]",5,0.13852708274498582,0.018367114011198282,0.11419692886993289,"[98187521, 147282989, 186078600, 574719018, 3817597, 85329960, 586817200, 147318547, 229779047, 222640314]","[1143, 1143, 2027, 2421, 109, 1143, 1143, 1143, 1143, 1143]"
6,7,"[250, 1027, 1744, 2175, 2426]",5,0.08834412973374128,0.01717946073040366,0.10394281651824713,"[223359640, 306289225, 473056010, 163594463, 578112746, 184462764, 400692308, 538022211, 447631062, 98659306]","[250, 1744, 1027, 250, 1744, 250, 2426, 2175, 2426, 1027]"
7,7,"[316, 1053, 1701, 2156, 2378]",5,0.22445053048431873,0.016334595158696175,0.10670349174179136,"[159171799, 152048176, 311568376, 272006514, 311566733, 101019765, 264700014, 393154048, 360971373, 254807895]","[2378, 1701, 2378, 1701, 2378, 2378, 316, 2378, 2378, 2378]"
8,7,"[645, 2065, 2380]",3,0.17755677364766598,0.022267642430961132,0.09207893038789432,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065]"
9,7,"[682, 888, 1824, 1852]",4,0.1132251569069922,0.010131880175322294,0.0600332670728676,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 237900005, 406973178, 191955329]","[1852, 1852, 1852, 682, 1852, 682, 1852, 682, 682, 1852]"
10,7,"[267, 277, 664, 810, 1139, 1257, 1647]",7,0.33853626856580377,0.023208186961710453,0.10095885565637477,"[596989224, 177718168, 109100480, 457845149, 351990776, 281499148, 126564096, 14819582, 309380982, 162372511]","[810, 810, 810, 810, 810, 810, 810, 810, 810, 810]"
11,7,"[566, 1065, 1434, 1514, 2171, 2279]",6,0.28040835354477167,0.028814964927732944,0.08503475304072101,"[316195675, 127689114, 316205222, 316205221, 326757395, 575814845, 13848649, 65052125, 525658738, 308525887]","[1434, 1434, 1434, 1434, 1434, 566, 1434, 1434, 1434, 1434]"
