query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,5,"[1116, 1125, 1682]",3,0.12622683541849256,0.007196598686277866,0.0537153254263103,"[350323743, 22367475, 350285757, 22359499, 22352964, 583617007, 596090569, 40490076, 596064850, 347651857]","[1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125]"
1,5,"[686, 734, 1408, 2154]",4,0.23581550363451242,0.013829484581947327,0.10439640458207577,"[598688458, 128100141, 512290626, 41433574, 597455031, 184433825, 344703641, 547778514, 241514604, 179902369]","[2154, 2154, 686, 2154, 686, 686, 686, 1408, 734, 2154]"
2,5,"[175, 1092, 1106, 1262, 1429]",5,0.09595345798879862,0.014345645438879728,0.06843089885078371,"[446094918, 511656171, 195368655, 372885057, 477173449, 284505773, 18403495, 304505461, 316932980, 195072534]","[1262, 1262, 1429, 1262, 1092, 1262, 1106, 1092, 1262, 1262]"
3,5,"[63, 822]",2,0.108278744854033,0.010218400973826647,0.10663620720151812,"[319976312, 473871456, 416180093, 533106488, 534845823, 3563663, 545925259, 526647255, 23875418, 232092470]","[822, 63, 63, 63, 822, 822, 63, 822, 63, 822]"
4,5,"[10, 93, 550, 898]",4,0.22058934392407537,0.01186381233856082,0.08356694644317031,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 555283757, 167796158]","[93, 93, 93, 93, 93, 93, 93, 93, 93, 93]"
5,5,"[1106, 1143, 2027]",3,0.06866338709369302,0.01208666106685996,0.12049109612902005,"[98187521, 147282989, 186078600, 85329960, 586817200, 147318547, 229779047, 222640314, 131792897, 115153835]","[1143, 1143, 2027, 1143, 1143, 1143, 1143, 1143, 2027, 1143]"
6,5,"[250, 1027, 1744]",3,0.02580846566706896,0.011668647173792124,0.10463948563362162,"[223359640, 306289225, 473056010, 163594463, 578112746, 184462764, 98659306, 497799089, 423217004, 50100532]","[250, 1744, 1027, 250, 1744, 250, 1027, 1027, 1027, 250]"
7,5,"[1053, 1701, 2156, 2378]",4,0.1798831345513463,0.012184742838144302,0.11351578711764887,"[159171799, 152048176, 311568376, 272006514, 311566733, 101019765, 393154048, 360971373, 254807895, 245519490]","[2378, 1701, 2378, 1701, 2378, 2378, 2378, 2378, 2378, 1701]"
8,5,"[645, 2065, 2380]",3,0.15034495992586017,0.07808613637462258,0.09207893038789432,"[327654649, 459540312, 67520733, 575997322, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065, 2065]"
9,5,"[682, 888, 1852]",3,0.09893257124349475,0.008334810379892588,0.06927009206265211,"[244047149, 407497946, 372337157, 244049389, 244048645, 372313030, 99048836, 237900005, 406973178, 191955329]","[1852, 1852, 1852, 682, 1852, 682, 1852, 682, 682, 1852]"
10,5,"[267, 810, 1139, 1257, 1647]",5,0.2244325247593224,0.016135668847709894,0.0991012834943831,"[596989224, 177718168, 109100480, 457845149, 351990776, 281499148, 126564096, 14819582, 309380982, 162372511]","[810, 810, 810, 810, 810, 810, 810, 810, 810, 810]"
11,5,"[1434, 1514, 2171, 2279]",4,0.10924470005556941,0.010276512708514929,0.058256882650312036,"[316195675, 127689114, 316205222, 316205221, 326757395, 13848649, 65052125, 525658738, 308525887, 581666100]","[1434, 1434, 1434, 1434, 1434, 1434, 1434, 1434, 1434, 1434]"
12,5,"[604, 1027, 1744, 1772]",4,0.08512775972485542,0.08300365786999464,0.11276289582019672,"[520909276, 478916319, 568375067, 267241506, 8192310, 317290124, 140255190, 434563488, 72020728, 578511037]","[1027, 1027, 1027, 1027, 604, 1744, 1027, 1027, 1744, 1027]"
13,5,"[63, 892, 1544, 1730]",4,0.18152573239058256,0.016084657050669193,0.0889775434625335,"[270017264, 53616989, 219464520, 107532941, 439849310, 53616990, 441733403, 295166854, 116423613, 269584080]","[892, 892, 892, 892, 892, 892, 892, 892, 892, 892]"
